118
detection	body_part	cost
1	11	9.2102
2	4	-0.83861
3	3	-4.2131
4	4	-4.0082
5	3	-0.72957
6	11	9.2102
7	11	9.2102
8	5	-3.8199
9	11	9.2102
10	11	9.2102
11	5	-2.6249
12	11	9.2102
13	2	-4.6546
14	1	-2.8282
15	1	-5.6944
16	9	-3.3004
17	11	9.2102
18	11	9.2102
19	8	-0.037083
20	1	0.10799
21	11	9.2102
22	11	9.2102
23	10	-3.7187
24	10	-3.1288
25	11	9.2102
26	11	9.2102
27	11	9.2102
28	11	9.2102
29	11	9.2102
30	6	-0.96118
31	8	-3.4023
32	11	-3.6873
33	6	-2.2357
34	8	-0.85327
35	6	-0.57023
36	8	-0.61657
37	8	1.1533
38	12	-2.9085
39	6	-0.86903
40	7	-4.4079
41	12	0.36833
42	12	-1.663
43	12	1.1748
44	11	9.2102
45	7	-2.2644
46	7	-2.9851
47	7	-0.19951
48	13	-2.2975
49	14	-4.2676
50	2	0.48963
51	3	-2.6731
52	3	-3.0515
53	4	1.3617
54	13	-3.8375
55	11	9.2102
56	13	0.35947
57	13	-0.30706
58	2	-3.6758
59	1	-4.9534
60	4	-2.8176
61	4	-0.63737
62	9	0.96964
63	9	-0.55247
64	13	0.9101
65	9	0.31676
66	9	-2.8027
67	9	-1.759
68	10	-0.36507
69	11	9.2102
70	8	-1.2737
71	6	-3.5701
72	10	-2.6592
73	6	-3.0335
74	5	-2.4049
75	11	9.2102
76	12	-1.9404
77	12	-0.074536
78	11	-4.1016
79	11	-1.6047
80	6	-0.82036
81	8	-1.0387
82	8	0.8561
83	12	-2.9275
84	7	-2.5693
85	7	-3.1212
86	13	-1.9492
87	7	0.87694
88	11	9.2102
89	13	-3.2632
90	1	0.65186
91	11	9.2102
92	11	9.2102
93	11	9.2102
94	11	9.2102
95	2	-1.5354
96	6	-0.39587
97	1	-1.3759
98	3	0.25696
99	6	-2.0364
100	1	-0.15398
101	7	-1.0298
102	12	-0.11414
103	11	9.2102
104	14	-4.5066
105	14	-1.2185
106	3	-1.1637
107	6	-0.55698
108	1	0.064469
109	4	0.010648
110	7	-0.64527
111	9	-0.25172
112	12	-1.542
113	13	-1.7151
114	14	1.0229
115	11	9.2102
116	13	0.066528
117	11	9.2102
118	11	9.2102
detection1	detection2	cost
2	4	-4.8231
3	5	-3.2674
1	6	13.6628
1	7	18.2456
6	7	3.8571
1	9	16.443
6	9	-3.2674
7	9	0.30445
1	10	17.1071
6	10	-1.5143
7	10	-1.5143
9	10	-5.6071
8	11	-4.8231
1	12	17.3966
6	12	0.96511
7	12	11.8034
9	12	4.0138
10	12	5.8845
14	15	-5.6071
1	17	26.2014
6	17	10.4572
7	17	0.53071
9	17	6.2802
10	17	4.4715
12	17	17.1798
1	18	24.6786
6	18	12.8867
7	18	23.7178
9	18	15.9133
10	18	17.7539
12	18	4.4715
17	18	28.5141
14	20	-1.5143
15	20	-3.2674
1	21	27.7092
6	21	11.1425
7	21	1.9643
9	21	6.9156
10	21	5.1977
12	21	17.3966
17	21	-5.6071
18	21	28.4643
1	22	31.3382
6	22	16.443
7	22	6.1496
9	22	12.262
10	22	10.4572
12	22	23.0214
17	22	-1.5143
18	22	34.1429
21	22	-1.8214
23	24	-5.6071
1	25	39.8214
6	25	27.4026
7	25	16.443
9	25	23.3135
10	25	21.4551
12	25	34.3146
17	25	9.6406
18	25	45.5
21	25	9.5357
22	25	3.8571
1	26	27.2482
6	26	15.3715
7	26	26.0415
9	26	18.2456
10	26	20.0604
12	26	6.9156
17	26	30.546
18	26	-4.8231
21	26	30.4044
22	26	36.0768
25	26	47.4255
1	27	24.8452
6	27	10.3572
7	27	20.6393
9	27	12.8867
10	27	14.6553
12	27	1.9643
17	27	24.9005
18	27	-3.2674
21	27	24.7342
22	27	30.4044
25	27	41.7507
26	27	-1.8214
1	28	32.7427
6	28	17.1071
7	28	7.2837
9	28	12.8867
10	28	11.1425
12	28	23.3135
17	28	-0.67521
18	28	34.1859
21	28	-1.5143
22	28	-5.6071
25	28	4.0138
26	28	36.0357
27	28	30.3571
1	29	53.5428
6	29	42.6161
7	29	31.5222
9	29	38.5552
10	29	36.6892
12	29	49.5689
17	29	24.9005
18	29	60.6691
21	29	24.7342
22	29	19.0675
25	29	7.7607
26	29	62.5357
27	29	56.8571
28	29	19
19	31	-3.7143
1	32	51.3006
6	32	39.3267
7	32	28.4144
9	32	35.2048
10	32	33.3612
12	32	46.0381
17	32	21.4551
18	32	56.9684
21	32	21.1441
22	32	15.5276
25	32	4.4715
26	32	58.777
27	32	53.101
28	32	15.293
29	32	-3.2674
30	33	-5.6071
19	34	-1.8214
31	34	-5.6071
30	35	-4.8231
33	35	-5.6071
19	36	-1.5143
31	36	-4.8231
34	36	-5.6071
19	37	-0.67521
31	37	-3.2674
34	37	-3.7143
36	37	-5.6071
30	39	-3.2674
33	39	-4.8231
35	39	-5.6071
38	41	-3.2674
38	42	-5.6071
41	42	-3.7143
38	43	-3.2674
41	43	0.071429
42	43	-3.7143
1	44	39.5176
6	44	23.0214
7	44	13.9152
9	44	18.7964
10	44	17.1798
12	44	28.4144
17	44	5.8845
18	44	38.5552
21	44	4.6202
22	44	0.96511
25	44	3.2076
26	44	40.1609
27	44	34.5282
28	44	-0.67521
29	44	15.9133
32	44	11.8034
40	45	-4.8231
40	46	-4.8231
45	46	-3.7143
40	47	-3.2674
45	47	-1.8214
46	47	-5.6071
13	50	5.8845
3	51	14.0819
5	51	11.523
3	52	13.6628
5	52	11.4286
51	52	-5.6071
2	53	18.7964
4	53	16.2174
48	54	-5.6071
1	55	51.4527
6	55	36.5267
7	55	26.624
9	55	32.295
10	55	30.593
12	55	42.1852
17	55	18.7964
18	55	52.2675
21	55	17.8953
22	55	12.9744
25	55	5.1977
26	55	53.8064
27	55	48.2028
28	55	11.9882
29	55	5.8845
32	55	1.9643
44	55	6.2802
48	56	-2.1462
54	56	-3.2674
48	57	-2.1462
54	57	-3.2674
56	57	0.071429
13	58	9.9513
50	58	-3.2674
14	59	9.6406
15	59	9.9513
20	59	9.4302
