112
detection	body_part	cost
1	11	9.2102
2	11	9.2102
3	5	-4.6393
4	5	-1.6643
5	14	-2.301
6	14	-3.8409
7	11	9.2102
8	4	-3.8869
9	11	9.2102
10	11	9.2102
11	11	9.2102
12	4	-1.1629
13	11	9.2102
14	11	9.2102
15	9	-1.8213
16	11	9.2102
17	11	9.2102
18	11	9.2102
19	3	-0.42577
20	11	9.2102
21	9	-0.33222
22	9	-2.4789
23	9	0.41426
24	13	1.023
25	3	-2.9901
26	11	9.2102
27	13	-2.8862
28	11	9.2102
29	12	-0.2425
30	11	9.2102
31	11	9.2102
32	11	9.2102
33	13	0.37697
34	12	-2.1609
35	12	0.30377
36	10	0.65732
37	11	9.2102
38	11	-4.7522
39	11	9.2102
40	1	-0.72298
41	11	9.2102
42	12	-0.1788
43	12	-1.1345
44	12	-0.53502
45	10	0.19356
46	10	0.29439
47	11	-0.94065
48	11	9.2102
49	1	-4.363
50	8	-0.95848
51	8	-0.092256
52	10	-3.2877
53	10	-2.7128
54	10	-1.0466
55	1	-5.5121
56	7	1.3239
57	8	0.068108
58	8	-2.6129
59	8	-1.036
60	10	1.0842
61	11	9.2102
62	11	9.2102
63	1	-3.1454
64	6	0.97228
65	7	-1.9774
66	7	-2.9716
67	8	0.16056
68	8	-0.85663
69	1	0.83511
70	7	-2.3226
71	8	-0.34695
72	11	9.2102
73	11	9.2102
74	6	-2.9513
75	6	-1.2824
76	6	-2.5343
77	6	-2.6929
78	6	-1.0321
79	2	-5.1922
80	11	9.2102
81	11	9.2102
82	11	9.2102
83	6	1.05
84	4	0.37562
85	3	-1.6641
86	4	0.64488
87	4	-5.8779
88	3	-4.6142
89	11	9.2102
90	9	-3.7675
91	10	-3.569
92	11	0.28342
93	11	-4.3116
94	5	-3.0644
95	8	0.044059
96	2	-6.345
97	1	-6.273
98	11	9.2102
99	8	-4.2011
100	12	-3.577
101	13	-0.84676
102	8	-0.94246
103	13	-3.7072
104	6	-0.047104
105	7	-5.0748
106	7	-4.2675
107	7	-0.18022
108	11	9.2102
109	6	-5.1252
110	11	9.2102
111	14	-4.2496
112	14	-1.5433
detection1	detection2	cost
1	2	0.071429
3	4	-3.2674
5	6	-4.8231
1	7	-0.67521
2	7	5.1977
1	9	49.5689
2	9	42.0408
7	9	53.0714
1	10	51.665
2	10	44.1649
7	10	54.993
9	10	-4.8231
1	11	35.2048
2	11	27.8615
7	11	38.086
9	11	8.1089
10	11	9.6406
8	12	-3.2674
1	13	72.5614
2	13	65.0485
7	13	75.8717
9	13	15.5276
10	13	13.4073
11	13	30.3571
1	14	39.3267
2	14	32.024
7	14	42.0408
9	14	5.1977
10	14	6.2802
11	14	-3.2674
13	14	26.624
1	16	59.7164
2	16	52.2675
7	16	62.7655
9	16	3.5372
10	16	0.96511
11	16	17.1798
13	16	5.8845
14	16	13.3214
1	17	80.309
2	17	72.8071
7	17	83.5344
9	17	23.3135
10	17	21.1441
11	17	37.968
13	17	0.30445
14	17	34.1429
16	17	13.3214
1	18	6.2802
2	18	9.9513
7	18	0.071429
9	18	53.5428
10	18	55.2219
11	18	38.086
13	18	75.8717
14	18	41.7507
16	18	62.5613
17	18	83.3769
1	20	43.4667
2	20	36.2
7	20	46.0381
9	20	3.2076
10	20	3.5372
11	20	0.96511
13	20	23.0214
14	20	-3.2674
16	20	9.6406
17	20	30.4044
18	20	45.5
15	21	-4.8231
15	22	-4.8231
21	22	-3.7143
15	23	-1.5143
21	23	0.071429
22	23	-3.7143
19	25	-3.2674
1	26	60.4586
2	26	53.101
7	26	63.1723
9	26	5.8845
10	26	3.2076
11	26	17.7539
13	26	6.9156
14	26	13.6628
16	26	-3.7143
17	26	13.6628
18	26	62.5613
20	26	9.6406
24	27	-3.2674
1	28	42.7945
2	28	35.7467
7	28	44.8538
9	28	7.2837
10	28	7.2837
11	28	1.9643
13	28	25.5573
14	28	-1.5143
16	28	12.262
17	28	32.6536
