138
detection	body_part	cost
1	11	9.2102
2	12	1.0264
3	12	-0.48977
4	7	-1.4481
5	7	0.88407
6	12	0.36276
7	6	-3.8554
8	7	-1.6033
9	11	9.2102
10	12	-1.8864
11	12	-2.4729
12	11	9.2102
13	12	0.71979
14	12	-0.36131
15	13	-0.32697
16	13	-3.02
17	14	-2.6889
18	6	-1.5468
19	6	0.15905
20	7	0.035535
21	12	0.8679
22	14	-1.0783
23	11	9.2102
24	7	1.2637
25	8	1.1074
26	8	0.533
27	13	0.068783
28	1	0.372
29	11	9.2102
30	8	-0.012672
31	8	0.028697
32	8	0.46183
33	11	9.2102
34	11	0.04689
35	8	0.89842
36	9	-1.9573
37	10	1.1351
38	11	9.2102
39	1	-5.4012
40	8	0.38673
41	11	-2.2534
42	11	9.2102
43	8	0.59447
44	9	-0.0025735
45	11	9.2102
46	10	-2.6276
47	11	9.2102
48	3	-1.389
49	11	9.2102
50	10	-1.3722
51	2	-5.2553
52	3	-4.4379
53	4	-4.5128
54	4	-0.51762
55	11	9.2102
56	11	9.2102
57	3	-2.7783
58	4	1.1634
59	3	1.0736
60	5	-4.0874
61	2	-1.3174
62	2	0.63265
63	2	-1.4877
64	2	-2.5725
65	2	-0.65272
66	5	-1.3857
67	11	9.2102
68	11	9.2102
69	11	9.2102
70	3	0.82505
71	11	9.2102
72	5	0.75752
73	11	9.2102
74	11	9.2102
75	11	9.2102
76	3	0.090669
77	5	0.18035
78	5	-0.69266
79	11	9.2102
80	10	1.1602
81	11	9.2102
82	11	1.3339
83	4	-1.3785
84	5	-3.1433
85	10	-2.3293
86	11	-0.23279
87	3	-1.1521
88	1	-1.226
89	3	-0.69137
90	1	-0.15954
91	4	-3.1453
92	5	-0.5921
93	8	-1.6683
94	8	-3.0996
95	10	-0.77092
96	11	0.93762
97	11	-0.032996
98	11	9.2102
99	3	-0.20909
100	1	-3.6152
101	4	0.89569
102	9	0.22162
103	8	-3.9346
104	11	0.64774
105	1	-4.6569
106	11	9.2102
107	11	9.2102
108	4	0.51039
109	4	1.2438
110	9	0.095351
111	9	-0.66482
112	11	1.1767
113	11	-0.34504
114	6	-0.98326
115	1	-0.37558
116	9	-0.46325
117	9	-1.1415
118	9	0.31907
119	11	-0.51527
120	7	-0.26046
121	9	-0.33421
122	6	-1.205
123	6	-4.962
124	7	-3.4314
125	11	9.2102
126	6	-2.0875
127	7	-4.4239
128	13	0.59382
129	13	-1.4697
130	13	-0.44467
131	11	1.1661
132	12	-2.0823
133	12	-1.5737
134	13	-2.037
135	11	9.2102
136	12	-2.2009
137	14	-3.7545
138	11	9.2102
detection1	detection2	cost
2	3	0.071429
4	5	-3.7143
2	6	-5.6071
3	6	0.30445
4	8	-4.8231
5	8	-1.5143
1	9	-3.2674
2	10	-2.1462
3	10	-2.1462
6	10	-3.2674
2	11	-0.67521
3	11	-3.2674
6	11	-1.5143
10	11	-5.6071
1	12	19.269
9	12	17.1071
2	13	-1.5143
3	13	0.53071
6	13	-3.2674
10	13	-4.8231
11	13	-3.2674
2	14	-0.67521
3	14	-0.67521
6	14	-2.1462
10	14	-5.6071
11	14	-4.8231
13	14	-5.6071
15	16	-3.7143
7	18	-3.2674
7	19	-2.1462
18	19	-5.6071
4	20	-1.5143
5	20	0.53071
8	20	-3.7143
2	21	3.2076
3	21	0.071429
6	21	1.9643
10	21	-2.1462
11	21	-3.2674
13	21	-1.5143
14	21	-3.2674
17	22	-4.8231
1	23	47.9126
9	23	45.635
12	23	21.1441
4	24	0.071429
5	24	0.96511
8	24	-1.5143
20	24	-4.8231
25	26	-5.6071
15	27	-2.1462
16	27	-3.7143
1	29	12.9744
9	29	12.8867
12	29	36.6892
23	29	64.5281
25	30	-3.2674
26	30	-4.8231
25	31	-1.5143
26	31	-3.2674
30	31	-5.6071
25	32	0.30445
26	32	-1.5143
30	32	-3.7143
31	32	-5.6071
1	33	26.624
9	33	23.7178
12	33	1.9643
23	33	15.5276
29	33	41.7143
1	34	48.5554
9	34	46.0381
12	34	21.885
23	34	-3.7143
29	34	64.4286
33	34	15.2143
25	35	-3.7143
26	35	-3.2674
30	35	-3.2674
31	35	-1.5143
32	35	0.30445
1	38	30.8274
9	38	27.8615
12	38	5.8845
23	38	12.262
29	38	45.5338
33	38	-3.2674
34	38	11.523
28	39	-3.2674
25	40	0.53071
26	40	-0.67521
30	40	-3.2674
31	40	-3.7143
32	40	-3.2674
35	40	-1.5143
1	41	49.4432
9	41	46.7032
12	41	23.08
23	41	0.071429
29	41	64.5281
33	41	15.5276
34	41	-3.7143
38	41	11.523
1	42	16.5921
9	42	15.6053
12	42	38.0074
23	42	65.0485
29	42	-1.8214
33	42	42.0408
34	42	64.6524
38	42	45.635
41	42	64.4535
25	43	1.9643
26	43	0.96511
30	43	-1.5143
31	43	-1.8214
32	43	-1.5143
35	43	-0.67521
40	43	-5.6071
36	44	-3.2674
1	45	25.6115
9	45	22.1279
12	45	5.8845
23	45	20.6393
29	45	38.2821
33	45	-0.67521
34	45	19.6016
38	45	0.96511
41	45	19.0675
42	45	37.9286
37	46	-2.1462
1	47	37.4927
9	47	34.4002
12	47	12.6213
23	47	8.783
29	47	51.4527
33	47	3.5372
34	47	6.9156
38	47	-0.67521
41	47	5.8845
42	47	51.1786
45	47	5.75
1	49	11.4286
9	49	7.7607
12	49	23.0214
23	49	48.5554
29	49	11.1425
33	49	25.5573
34	49	47.9126
38	49	28.9098
41	49	47.5232
42	49	9.6406
45	49	20.9559
47	49	34.1859
37	50	-1.5143
46	50	-4.8231
48	52	-3.2674
53	54	-3.7143
1	55	17.1071
9	55	12.8867
12	55	17.9658
23	55	40.3859
29	55	21.3311
33	55	17.8953
34	55	39.3267
38	55	20.6393
41	55	38.5552
42	55	19.6016
45	55	12.262
47	55	25.1758
49	55	2.6933
1	56	31.5222
9	56	30.8274
12	56	52.9826
23	56	79.3654
29	56	11.2383
33	56	56.3541
34	56	78.703
38	56	59.7164
41	56	78.2028
42	56	7.7607
45	56	51.665
47	56	64.826
49	56	23.3135
55	56	32.295
48	57	-1.5143
52	57	-5.6071
53	58	-1.5143
54	58	2.1517
48	59	0.30445
52	59	-3.7143
57	59	-5.6071
51	61	11.1425
51	62	18.2456
61	62	0.071429
51	63	10.3572
61	63	-4.8231
62	63	2.1517
51	64	13.6628
61	64	-4.8231
62	64	-1.5143
63	64	-3.7143
51	65	17.1071
61	65	-1.5143
62	65	-4.8231
63	65	0.071429
64	65	-3.7143
60	66	-3.7143
1	67	27.2998
9	67	23.08
12	67	23.8324
23	67	40.8698
29	67	29.2526
33	67	20.6393
34	67	39.0581
38	67	22.0674
41	67	37.4927
42	67	26.3605
45	67	13.9152
47	67	24.6786
49	67	11.2383
55	67	2.6933
56	67	36.6892
1	68	28.4144
9	68	25.5573
12	68	40.9808
23	68	63.8534
29	68	15.9133
33	68	41.605
34	68	62.5357
38	68	44.1996
41	68	61.401
42	68	10.4572
45	68	35.7467
47	68	48.1706
49	68	11.4286
55	68	16.2174
56	68	13.6628
67	68	17.1798
1	69	34.0567
9	69	31.8878
12	69	49.7257
23	69	73.3629
29	69	17.3966
33	69	50.9338
34	69	72.1126
38	69	53.6601
41	69	71.0251
42	69	11.8034
45	69	45.2289
47	69	57.7693
49	69	19.4026
55	69	25.5573
56	69	7.2837
67	69	26.7811
68	69	2.1517
48	70	12.9744
52	70	11.2383
57	70	9.9513
59	70	8.783
1	71	28.5141
9	71	24.6786
12	71	33.0089
23	71	52.6262
29	71	23.5452
33	71	31.5222
34	71	50.9338
38	71	33.4488
41	71	49.4432
42	71	19.269
45	71	25.0659
47	71	36.5267
49	71	9.6406
55	71	7.7607
56	71	26.624
67	71	4.4715
68	71	5.8845
69	71	15.2143
60	72	3.5372
66	72	0.53071
1	73	36.0768
9	73	31.8878
12	73	24.7342
23	73	34.0136
29	73	40.8698
33	73	18.2456
34	73	31.5222
38	73	17.8953
41	73	29.2526
42	73	38.243
45	73	11.8034
47	73	17.9658
49	73	22.4287
55	73	12.6213
56	73	48.5554
67	73	4.4715
68	73	28.5141
69	73	37.9286
71	73	15.2143
1	74	34.0136
9	74	31.4763
12	74	47.7831
23	74	70.5445
29	74	19
33	74	48.3954
34	74	69.1549
38	74	50.9338
41	74	67.9298
42	74	13.3214
45	74	42.4729
47	74	54.7632
49	74	17.9658
55	74	23.0214
56	74	11.2383
67	74	23.3135
68	74	-0.67521
69	74	-3.2674
71	74	11.523
73	74	34.1859
1	75	32.024
9	75	29.0571
12	75	43.4316
23	75	65.3443
29	75	19.6016
33	75	43.4667
34	75	63.8534
38	75	45.8369
41	75	62.5357
42	75	14.0819
45	75	37.3731
47	75	49.4432
49	75	14.5743
55	75	18.2456
56	75	15.6053
67	75	17.7539
68	75	-3.7143
69	75	2.1517
71	75	5.8845
73	75	28.5141
74	75	-1.8214
48	76	14.5743
52	76	12.6213
57	76	11.2383
59	76	9.9513
70	76	-5.6071
60	77	4.0138
66	77	0.30445
72	77	0.30445
60	78	5.1977
66	78	1.9643
72	78	-5.6071
77	78	0.071429
1	79	34.8256
9	79	30.593
12	79	27.4026
23	79	39.5176
29	79	37.173
33	79	22.1279
34	79	37.173
38	79	22.4287
41	79	35.0367
42	79	34.0567
45	79	15.3715
47	79	23.3135
49	79	19.269
55	79	10.3572
56	79	43.4667
67	79	0.53071
68	79	23.0214
69	79	32.295
71	79	9.6406
73	79	-1.5143
74	79	28.4643
75	79	22.7857
37	80	18.2456
46	80	16.2174
50	80	13.6628
1	81	46.0381
9	81	42.0408
12	81	28.4144
23	81	27.2482
29	81	53.4547
33	81	19.6016
34	81	24.0034
38	81	17.1798
41	81	20.8929
42	81	51.2091
45	81	15.3715
47	81	13.6628
49	81	34.8256
55	81	24.6786
56	81	61.9191
67	81	17.7539
68	81	41.8597
69	81	51.2091
71	81	28.5141
73	81	5.8845
74	81	47.3929
75	81	41.7143
79	81	11.4286
1	82	50.1933
9	82	46.3051
12	82	30.593
23	82	24.8452
29	82	58.6147
33	82	21.3311
34	82	21.3311
38	82	18.2456
41	82	17.8953
42	82	56.5502
45	82	18.2456
47	82	13.4073
49	82	39.9726
55	82	29.785
56	82	67.5011
67	82	23.3135
68	82	47.5232
69	82	56.885
71	82	34.1859
73	82	11.523
74	82	53.0714
75	82	47.3929
79	82	17.1071
81	82	-1.8214
53	83	9.6406
54	83	9.6406
58	83	9.4302
60	84	5.8845
66	84	2.1517
72	84	-2.1462
77	84	-3.2674
78	84	-3.2674
37	85	19.0675
46	85	15.9133
50	85	13.6628
80	85	-1.5143
1	86	57.2457
9	86	53.4547
12	86	36.0768
23	86	24.9005
29	86	66.3214
33	86	26.624
34	86	21.1441
38	86	23.0214
41	86	17.3966
42	86	64.3289
45	86	24.6229
47	86	17.1071
49	86	47.6858
55	86	37.4927
56	86	75.2895
67	86	31.1069
68	86	55.2219
69	86	64.5281
71	86	41.8597
73	86	19.269
74	86	60.6691
75	86	54.993
79	86	24.7342
81	86	5.8845
82	86	0.30445
48	87	17.1071
52	87	14.5743
57	87	12.9744
59	87	11.4286
70	87	-1.5143
76	87	-3.2674
28	88	27.2482
39	88	23.0214
48	89	17.8953
52	89	15.6053
57	89	14.0819
59	89	12.6213
70	89	-1.8214
76	89	-3.7143
87	89	-5.6071
28	90	28.2144
39	90	24.0034
88	90	-5.6071
53	91	12.262
54	91	11.523
58	91	12.9744
83	91	-3.2674
60	92	8.1089
66	92	4.4715
72	92	-1.5143
77	92	-0.67521
78	92	-3.2674
84	92	-4.8231
25	93	28.0636
26	93	27.2998
30	93	24.8452
31	93	24.2301
32	93	23.7178
35	93	24.6786
40	93	20.6393
43	93	18.8644
25	94	28.9098
26	94	28.0636
30	94	25.5573
31	94	24.8452
32	94	24.2301
35	94	25.6115
40	94	21.3311
43	94	19.6016
93	94	-5.6071
37	95	20.9559
46	95	17.1798
50	95	15.2143
80	95	2.6933
85	95	-3.2674
1	96	52.7452
9	96	48.7787
12	96	34.0136
23	96	28.4144
29	96	60.2209
33	96	24.8452
34	96	24.8452
38	96	21.885
41	96	21.3311
42	96	57.879
45	96	21.3932
47	96	17.1798
49	96	41.605
55	96	31.4763
56	96	68.2616
67	96	24.2301
68	96	47.9126
69	96	57.1072
71	96	34.5282
73	96	12.262
74	96	53.1896
75	96	47.5232
79	96	17.3966
81	96	-0.67521
82	96	-3.7143
86	96	0.30445
1	97	55.5353
9	97	51.6347
12	97	35.7053
23	97	27.4026
29	97	63.6271
33	97	26.3605
34	97	23.7178
38	97	23.08
41	97	20.0604
42	97	61.401
45	97	23.5452
47	97	17.7539
49	97	44.9905
55	97	34.8256
56	97	71.9549
67	97	27.8615
68	97	51.665
69	97	60.8791
71	97	38.2821
73	97	15.9133
74	97	56.9684
75	97	51.3006
79	97	21.1441
81	97	2.6933
82	97	-2.1462
86	97	-3.2674
96	97	-3.7143
1	98	38.5941
9	98	35.7467
12	98	50.069
23	98	71.2301
29	98	24.7342
33	98	49.7257
34	98	69.5744
38	98	51.9068
41	98	68.0722
42	98	19.0675
45	98	43.4667
47	98	55.1647
49	98	21.3932
55	98	24.7342
56	98	16.7404
67	98	23.08
68	98	2.6933
69	98	1.9643
71	98	11.1425
73	98	32.9647
74	98	-1.5143
75	98	-0.67521
79	98	27.0414
81	98	45.8033
82	98	51.4527
86	98	58.8581
96	98	51.2091
97	98	54.993
48	99	18.2456
52	99	15.3715
57	99	13.6628
59	99	11.9882
70	99	0.96511
76	99	-0.67521
87	99	-4.8231
89	99	-3.2674
28	100	28.0636
39	100	23.8324
88	100	-4.8231
90	100	-3.2674
53	101	13.3214
54	101	13.6628
58	101	12.262
83	101	-3.2674
91	101	-1.5143
36	102	23.0214
44	102	19.6016
25	103	30.593
26	103	29.785
30	103	27.2998
31	103	26.624
32	103	26.0415
35	103	27.2482
40	103	23.08
43	103	21.3311
93	103	-4.8231
94	103	-5.6071
1	104	58.207
9	104	54.3011
12	104	38.2821
23	104	28.9098
29	104	66.1514
33	104	28.9098
34	104	25.1758
38	104	25.5573
41	104	21.4551
42	104	63.8534
45	104	26.2014
47	104	20.0604
49	104	47.5232
55	104	37.3731
56	104	74.2223
67	104	30.2149
68	104	53.8064
69	104	62.9438
71	104	40.4233
73	104	18.2456
74	104	58.9929
75	104	53.337
79	104	23.3135
81	104	5.1977
82	104	0.53071
86	104	-3.2674
96	104	-1.5143
97	104	-4.8231
98	104	56.8571
28	105	30.593
39	105	26.3605
88	105	-3.7143
90	105	-3.2674
100	105	-4.8231
1	106	37.968
9	106	34.3146
12	106	42.9012
