121
detection	body_part	cost
1	11	9.2102
2	4	-3.1833
3	5	0.59269
4	5	-1.2854
5	3	-4.5384
6	4	-0.26246
7	5	-3.2495
8	3	-0.96128
9	4	1.0041
10	11	9.2102
11	9	-0.59094
12	11	9.2102
13	11	9.2102
14	9	0.27201
15	11	9.2102
16	11	-1.0502
17	11	-4.2385
18	9	-2.1496
19	9	0.23956
20	10	-2.5663
21	11	9.2102
22	1	-6.5972
23	9	-0.74365
24	9	-0.050632
25	10	-1.7896
26	10	0.26308
27	2	-6.5115
28	11	9.2102
29	11	9.2102
30	12	0.91543
31	12	-1.1612
32	12	-0.5876
33	12	0.84306
34	11	9.2102
35	12	-1.6674
36	11	9.2102
37	11	9.2102
38	12	0.0088564
39	12	0.49313
40	13	-0.067573
41	6	-3.8566
42	3	0.58991
43	3	-0.79855
44	4	-1.7989
45	5	0.61983
46	5	0.61501
47	5	0.54407
48	13	0.042379
49	13	-0.86349
50	11	9.2102
51	7	-0.31119
52	4	0.3135
53	5	0.47575
54	5	-0.080937
55	5	0.29818
56	13	0.13268
57	13	-0.4069
58	13	-0.15312
59	13	0.46738
60	11	9.2102
61	14	-2.3126
62	3	-3.7072
63	8	0.12756
64	5	-0.51971
65	9	-0.21826
66	11	9.2102
67	11	9.2102
68	3	1.3774
69	3	-0.19028
70	7	1.2972
71	11	9.2102
72	11	9.2102
73	8	0.91152
74	5	0.1219
75	9	0.89709
76	11	9.2102
77	14	-0.41279
78	7	0.88718
79	7	0.5876
80	11	9.2102
81	8	1.2087
82	9	-2.3814
83	10	0.82665
84	11	9.2102
85	11	9.2102
86	9	-0.032491
87	9	0.015762
88	11	9.2102
89	10	0.05924
90	10	-2.5784
91	10	-0.71061
92	11	-1.8594
93	2	-5.6277
94	1	-6.5589
95	11	-2.8958
96	1	-6.1797
97	11	9.2102
98	12	1.1112
99	11	9.2102
100	2	-0.18553
101	12	0.077805
102	13	-3.9435
103	11	9.2102
104	12	-2.2288
105	13	0.83324
106	11	9.2102
107	11	9.2102
108	6	-2.1319
109	14	-3.483
110	14	1.2183
111	11	9.2102
112	6	-5.1132
113	11	9.2102
114	12	0.022148
115	6	-3.5498
116	8	0.09078
117	8	-2.5058
118	6	-1.4499
119	7	-2.3769
120	7	-5.0864
121	7	-2.1391
detection1	detection2	cost
3	4	0.071429
2	6	-3.2674
3	7	-1.5143
4	7	-4.8231
5	8	-3.2674
2	9	-3.2674
6	9	-1.5143
1	10	8.1089
1	12	14.6553
10	12	28.663
1	13	1.9643
10	13	13.6628
12	13	7.6429
11	14	-3.2674
1	15	42.2933
10	15	26.7811
12	15	62.5357
13	15	47.3929
1	16	51.665
10	16	36.2
12	16	72
13	16	56.8571
15	16	1.9643
1	17	55.4215
10	17	39.9726
12	17	75.7857
13	17	60.6429
15	17	5.75
16	17	-3.7143
11	18	-3.2674
14	18	-1.5143
11	19	-0.67521
14	19	2.1517
18	19	-3.7143
1	21	46.3384
10	21	30.7807
12	21	66.3457
13	21	51.2091
15	21	-3.2674
16	21	-1.5143
17	21	2.1517
11	23	-1.8214
14	23	-2.1462
18	23	-4.8231
19	23	-1.5143
11	24	-0.67521
14	24	0.96511
18	24	-4.8231
19	24	-4.8231
23	24	-3.7143
20	25	-4.8231
20	26	-3.2674
25	26	-1.8214
1	28	32.6089
10	28	17.1071
12	28	51.4527
13	28	36.4045
15	28	5.1977
16	28	14.0819
17	28	17.7539
21	28	8.1089
1	29	8.6726
10	29	16.2174
12	29	9.4302
13	29	0.071429
15	29	47.9126
16	29	57.301
17	29	61.0622
21	29	51.4527
28	29	36.0768
30	31	-3.7143
30	32	0.071429
31	32	-3.7143
30	33	1.9643
31	33	-1.8214
32	33	-5.6071
1	34	12.9744
10	34	6.2802
12	34	26.0415
13	34	11.9882
15	34	31.5222
16	34	40.7586
17	34	44.4761
21	34	34.8256
28	34	19.269
29	34	9.6406
30	35	-1.5143
31	35	-4.8231
32	35	-4.8231
33	35	-3.2674
1	36	15.6053
10	36	24.6786
12	36	6.1496
13	36	6.1496
15	36	55.9884
16	36	65.3197
17	36	69.0613
21	36	59.4226
28	36	43.9217
29	36	0.96511
34	36	17.1798
1	37	12.8867
10	37	9.4302
12	37	23.08
13	37	9.9513
15	37	35.6638
16	37	44.8538
17	37	48.5554
21	37	38.904
28	37	23.3135
29	37	6.2802
34	37	-3.2674
36	37	13.3214
30	38	-2.1462
31	38	-3.7143
32	38	-2.1462
33	38	-0.67521
35	38	-4.8231
30	39	2.6933
31	39	-0.67521
32	39	-3.2674
33	39	-3.7143
35	39	-3.2674
38	39	-1.8214
5	42	12.262
8	42	9.6406
5	43	12.8867
8	43	9.9513
42	43	-5.6071
2	44	13.6628
6	44	11.4286
9	44	10.4572
3	45	14.6553
4	45	13.3214
7	45	11.523
3	46	15.3715
4	46	13.4073
7	46	11.8034
45	46	-5.6071
3	47	16.2174
4	47	13.6628
7	47	12.262
45	47	-3.7143
46	47	-5.6071
40	48	-4.8231
40	49	-4.8231
48	49	-3.7143
1	50	15.293
10	50	17.9658
12	50	16.7404
13	50	8.1089
15	50	45.8033
16	50	54.9356
17	50	58.6147
21	50	48.9694
28	50	33.3612
29	50	0.96511
34	50	6.9156
36	50	4.4715
37	50	2.6933
2	52	15.293
6	52	13.4073
9	52	11.8034
44	52	-4.8231
3	53	15.293
4	53	15.9133
7	53	13.6628
45	53	-1.5143
46	53	0.30445
47	53	2.1517
3	54	15.5276
4	54	15.5276
7	54	13.4073
45	54	-3.2674
46	54	-1.5143
47	54	0.30445
53	54	-5.6071
3	55	17.8953
4	55	15.5276
7	55	14.0819
45	55	-3.2674
46	55	-4.8231
47	55	-5.6071
53	55	1.9643
54	55	0.071429
40	56	-3.2674
48	56	-5.6071
49	56	-3.2674
40	57	-3.7143
48	57	-4.8231
49	57	-4.8231
56	57	-5.6071
40	58	-0.67521
48	58	0.30445
49	58	-3.2674
56	58	0.071429
57	58	-1.8214
40	59	0.96511
48	59	2.1517
49	59	-1.5143
56	59	1.9643
57	59	0.071429
58	59	-5.6071
1	60	51.9068
10	60	36.5267
12	60	69.7137
13	60	54.9356
15	60	8.6726
16	60	8.1089
17	60	9.4302
21	60	5.8845
28	60	11.9882
29	60	53.5428
34	60	36.4045
36	60	60.7479
37	60	39.9726
50	60	49.2857
5	62	17.1071
8	62	14.0819
42	62	-2.1462
43	62	-3.2674
3	64	18.2456
4	64	17.1071
7	64	15.293
45	64	-3.7143
46	64	-3.2674
47	64	-2.1462
53	64	-1.5143
54	64	-3.2674
55	64	-3.2674
11	65	15.6053
14	65	16.5921
18	65	11.4286
19	65	9.4302
23	65	11.2383
24	65	8.783
1	66	54.388
10	66	39.0581
12	66	71.9549
13	66	57.2457
15	66	11.1425
16	66	9.6406
17	66	10.4572
21	66	8.1089
28	66	14.5743
29	66	55.6772
34	66	38.5552
36	66	62.7655
37	66	42.0408
50	66	51.2091
