118
detection	body_part	cost
1	11	9.2102
2	5	-4.5819
3	5	0.11131
4	4	-3.0892
5	11	-0.69982
6	4	-5.4715
7	11	-1.3447
8	11	9.2102
9	11	9.2102
10	10	0.91198
11	11	0.26788
12	11	9.2102
13	11	9.2102
14	3	-5.2878
15	3	-3.4521
16	10	-2.4333
17	11	9.2102
18	11	0.38641
19	11	-0.10544
20	10	0.73261
21	10	-0.23537
22	11	-0.37856
23	9	-2.8412
24	9	1.0694
25	11	9.2102
26	10	-1.0094
27	11	9.2102
28	10	1.2449
29	11	9.2102
30	1	-2.1694
31	11	9.2102
32	11	9.2102
33	11	9.2102
34	11	9.2102
35	11	9.2102
36	11	9.2102
37	13	0.48454
38	14	0.68605
39	14	0.15049
40	1	-7.1529
41	12	-0.39965
42	14	-0.67191
43	2	-6.0409
44	1	-5.4103
45	11	9.2102
46	11	9.2102
47	12	1.3605
48	12	-1.8442
49	12	-2.4144
50	13	-1.9687
51	11	9.2102
52	12	1.2232
53	12	-0.0081866
54	13	-2.3657
55	14	-1.7695
56	11	9.2102
57	11	9.2102
58	8	1.1457
59	12	-1.0516
60	13	-0.055159
61	6	0.67791
62	14	-0.55982
63	6	-5.4395
64	6	-1.8324
65	8	-1.7422
66	8	-4.6107
67	7	-4.0301
68	7	-5.5114
69	4	-0.28153
70	4	-5.8893
71	11	-1.4659
72	4	-0.29003
73	11	-4.5635
74	3	-4.542
75	3	-1.9516
76	11	9.2102
77	11	9.2102
78	10	-2.9359
79	3	-2.05
80	9	-2.9068
81	10	-1.6783
82	11	9.2102
83	5	-4.7144
84	11	9.2102
85	11	9.2102
86	5	0.28817
87	2	-5.6975
88	1	-6.7035
89	12	0.20306
90	14	1.3772
91	14	-0.15886
92	11	9.2102
93	13	0.69116
94	12	-1.9753
95	12	-3.2335
96	12	0.68483
97	13	0.545
98	13	-1.6942
99	8	-5.2572
100	12	-2.3395
101	13	-2.4947
102	13	-0.71361
103	6	-1.3192
104	11	9.2102
105	8	-3.4168
106	8	-0.37499
107	13	-0.56779
108	14	0.99159
109	14	-2.0041
110	6	-4.7891
111	6	-3.7827
112	7	-0.63426
113	11	9.2102
114	13	1.25
115	7	-1.2486
116	7	1.3821
117	7	-5.1939
118	14	1.0201
detection1	detection2	cost
2	3	-1.8214
1	5	51.3006
4	6	-4.8231
1	7	49.5689
5	7	-4.8231
1	8	6.1496
5	8	59.1812
7	8	57.1072
1	9	5.1977
5	9	57.301
7	9	55.2219
8	9	-5.6071
1	11	48.5554
5	11	0.96511
7	11	-1.5143
8	11	54.9643
9	11	53.0714
1	12	6.9156
5	12	46.3384
7	12	44.1649
8	12	5.8845
9	12	4.0138
11	12	41.7507
1	13	36.2
5	13	11.9882
7	13	9.4302
8	13	41.7507
9	13	39.8593
11	13	5.8845
12	13	28.4643
14	15	-5.6071
10	16	-2.1462
1	17	36.8106
5	17	12.9744
7	17	10.3572
8	17	41.8597
9	17	39.9726
11	17	6.2802
12	17	28.5141
13	17	-5.6071
1	18	43.9913
5	18	7.2837
7	18	4.6202
8	18	49.4118
9	18	47.5232
11	18	-0.67521
12	18	36.0768
13	18	0.30445
17	18	0.071429
1	19	47.6208
5	19	5.1977
7	19	2.6933
8	19	53.1896
9	19	51.3006
11	19	-3.2674
12	19	39.8593
13	19	4.0138
17	19	3.8571
18	19	-3.7143
10	20	-1.5143
16	20	-1.5143
10	21	1.9643
16	21	-3.2674
20	21	1.9643
1	22	48.1706
5	22	6.9156
7	22	4.4715
8	22	53.337
9	22	51.4527
11	22	-1.5143
12	22	39.9726
13	22	4.4715
17	22	4.0138
18	22	-3.2674
19	22	-5.6071
23	24	0.071429
1	25	22.0674
5	25	31.5222
7	25	29.0571
8	25	23.7178
9	25	21.885
11	25	25.5573
12	25	10.4572
13	25	12.262
17	25	11.8034
18	25	19.269
19	25	23.0214
22	25	22.8448
10	26	0.96511
16	26	-3.7143
20	26	-1.5143
21	26	-3.2674
1	27	14.6553
5	27	60.9052
7	27	58.6147
8	27	1.9643
9	27	2.1517
11	27	55.6772
12	27	7.7607
13	27	42.2933
17	27	42.0408
18	27	49.5689
19	27	53.337
22	27	53.1896
25	27	22.8448
10	28	3.5372
16	28	-1.5143
20	28	0.96511
21	28	-3.2674
26	28	-4.8231
1	29	54.7632
5	29	9.5357
7	29	7.7607
8	29	59.4226
9	29	57.5493
11	29	2.6933
12	29	46.0381
13	29	11.1425
17	29	10.4572
18	29	3.5372
19	29	0.53071
22	29	-0.67521
25	29	28.5141
27	29	58.75
1	31	16.443
5	31	61.401
7	31	59.0737
8	31	3.8571
9	31	4.0138
11	31	55.9884
12	31	8.783
13	31	42.6161
17	31	42.2933
18	31	49.7883
19	31	53.5428
22	31	53.337
25	31	23.0214
27	31	-5.6071
29	31	58.777
1	32	15.2143
5	32	54.156
7	32	51.786
8	32	6.1496
9	32	5.1977
11	32	48.5554
12	32	3.5372
