111
detection	body_part	cost
1	11	9.2102
2	11	9.2102
3	11	9.2102
4	11	9.2102
5	11	9.2102
6	11	9.2102
7	11	9.2102
8	11	9.2102
9	11	9.2102
10	11	9.2102
11	11	9.2102
12	10	-0.80893
13	10	-4.3317
14	8	-5.2957
15	8	-1.3167
16	11	9.2102
17	11	9.2102
18	11	9.2102
19	5	0.4929
20	5	-0.013308
21	5	-0.33331
22	11	9.2102
23	11	9.2102
24	4	0.98569
25	5	0.81592
26	5	0.30947
27	11	-3.298
28	2	-4.4859
29	11	9.2102
30	1	-1.2667
31	3	0.15915
32	9	-1.6443
33	11	-1.7228
34	4	0.12053
35	7	-0.25055
36	9	0.77011
37	11	9.2102
38	1	-5.5486
39	6	-5.0614
40	11	9.2102
41	7	-4.3957
42	9	0.3906
43	12	0.15646
44	11	9.2102
45	11	9.2102
46	11	9.2102
47	1	-0.81773
48	11	9.2102
49	11	9.2102
50	12	-0.22284
51	13	-0.55321
52	13	-2.5544
53	13	-3.6426
54	11	9.2102
55	11	9.2102
56	14	-0.7367
57	11	9.2102
58	1	0.25381
59	3	-1.546
60	6	-0.23556
61	11	9.2102
62	4	-0.20154
63	4	-0.84909
64	11	9.2102
65	12	-2.384
66	12	-1.5698
67	11	9.2102
68	11	9.2102
69	14	-4.2749
70	3	-0.41173
71	3	-1.3094
72	12	-0.04725
73	13	1.2081
74	3	0.61028
75	4	0.17653
76	11	9.2102
77	4	1.089
78	9	0.33156
79	11	9.2102
80	11	9.2102
81	11	9.2102
82	11	9.2102
83	11	9.2102
84	2	-4.9124
85	1	-1.9897
86	3	-2.4964
87	5	-0.84259
88	8	-0.29412
89	4	-2.1094
90	4	-2.3747
91	9	-1.6926
92	12	-0.38378
93	8	-3.7381
94	10	-1.6935
95	13	-2.8833
96	10	-1.4456
97	13	-3.2153
98	1	-5.6524
99	9	-1.0748
100	12	-2.684
101	8	-0.83764
102	11	9.2102
103	11	-1.9549
104	14	-0.6421
105	6	-3.557
106	13	-0.036309
107	7	-4.8999
108	7	-3.816
109	11	-0.14474
110	14	-2.0354
111	11	9.2102
detection1	detection2	cost
1	2	11.4286
1	3	19
2	3	0.071429
1	4	-5.6071
2	4	11.523
3	4	19.0675
1	5	11.523
2	5	-5.6071
3	5	0.30445
4	5	11.4286
1	6	20.9559
2	6	2.1517
3	6	-4.8231
4	6	20.8929
5	6	1.9643
1	7	-0.67521
2	7	17.3966
3	7	24.9005
4	7	-1.5143
5	7	17.1798
6	7	26.624
1	8	-0.67521
2	8	8.6726
3	8	15.9133
4	8	-2.1462
5	8	8.1089
6	8	17.3966
7	8	2.1517
1	9	0.53071
2	9	6.9156
3	9	14.0819
4	9	-0.67521
5	9	6.2802
6	9	15.5276
7	9	4.0138
8	9	-5.6071
1	10	6.9156
2	10	0.53071
3	10	6.9156
4	10	6.2802
5	10	-0.67521
6	10	8.1089
7	10	11.523
8	10	1.9643
9	10	0.071429
1	11	18.8644
2	11	3.5372
3	11	2.1517
4	11	18.2456
5	11	1.9643
6	11	0.96511
7	11	23.3135
8	11	13.6628
9	11	11.8034
10	11	4.4715
12	13	-4.8231
14	15	-4.8231
1	16	50.5648
2	16	33.1414
3	16	26.624
4	16	49.9756
5	16	32.295
6	16	24.0034
7	16	54.9356
8	16	45.2968
9	16	43.4667
10	16	36.2
11	16	24.2301
1	17	17.1071
2	17	28.8606
3	17	35.0367
4	17	15.3715
5	17	27.7092
6	17	35.7053
7	17	11.8034
8	17	14.0819
9	17	15.293
10	17	20.8929
11	17	29.0571
16	17	56.9684
1	18	22.0674
2	18	15.2143
3	18	16.443
4	18	20.6393
5	18	13.3214
6	18	15.3715
7	18	23.5452
8	18	15.293
9	18	14.0819
10	18	10.4572
11	18	6.9156
16	18	28.663
17	18	20.8929
19	20	-5.6071
19	21	-3.7143
20	21	-5.6071
1	22	17.1798
2	22	22.4287
3	22	27.2998
4	22	15.293
5	22	20.8929
