107
detection	body_part	cost
1	4	-3.5674
2	4	-5.2337
3	4	-1.7397
4	3	-5.4153
5	4	0.56079
6	3	-3.268
7	9	-2.7272
8	11	-0.17369
9	9	-1.6262
10	9	-0.61899
11	5	-2.3273
12	10	-4.3366
13	11	-1.8212
14	11	0.83537
15	2	-6.5072
16	5	-4.8531
17	11	-4.4338
18	11	-4.7178
19	10	0.74643
20	1	-7.0149
21	5	-2.0452
22	5	0.36282
23	11	-1.7223
24	12	-1.8507
25	5	-0.04314
26	11	9.2102
27	14	0.64628
28	10	-2.1057
29	10	-1.4312
30	10	0.5012
31	12	-0.9311
32	12	-2.8763
33	13	0.40863
34	10	-1.8897
35	6	0.36493
36	11	9.2102
37	12	-1.1491
38	8	0.098523
39	8	-1.3733
40	13	-3.7769
41	14	-4.1266
42	14	-2.7599
43	9	-0.35399
44	11	9.2102
45	11	9.2102
46	6	-5.8582
47	8	-5.2333
48	8	-0.78091
49	14	0.07835
50	14	-1.6799
51	10	0.7016
52	9	-0.72207
53	9	-1.1896
54	4	-2.0424
55	6	-5.1923
56	7	-4.2932
57	13	-0.04136
58	14	1.27
59	14	1.0125
60	14	0.31781
61	3	-2.8428
62	11	9.2102
63	4	-3.9453
64	7	-6.0717
65	7	-0.68621
66	3	-3.5321
67	3	-3.1662
68	9	0.5184
69	4	-4.8317
70	3	-1.9451
71	9	1.1313
72	11	9.2102
73	11	9.2102
74	11	9.2102
75	13	1.2602
76	11	9.2102
77	11	9.2102
78	11	9.2102
79	11	9.2102
80	14	1.3756
81	12	-0.20984
82	5	-3.223
83	1	-3.4708
84	13	0.083979
85	12	-0.86317
86	11	9.2102
87	5	-5.2685
88	1	-5.141
89	13	0.10752
90	13	0.015353
91	2	-5.4438
92	1	-0.83076
93	11	9.2102
94	11	9.2102
95	2	0.61225
96	6	-1.3301
97	11	9.2102
98	11	9.2102
99	6	-1.9625
100	6	0.83753
101	7	-2.5411
102	7	-5.7262
103	11	9.2102
104	6	-4.9468
105	6	1.0746
106	8	-2.1011
107	8	-5.2145
detection1	detection2	cost
1	2	-5.6071
1	3	-3.2674
2	3	-4.8231
1	5	-1.5143
2	5	-3.2674
3	5	-3.2674
4	6	-5.6071
7	9	-5.6071
7	10	-4.8231
9	10	-5.6071
8	13	-5.6071
8	14	-4.8231
13	14	-5.6071
11	16	-4.8231
8	17	-0.67521
13	17	-1.5143
14	17	0.30445
8	18	-2.1462
13	18	-3.2674
14	18	-1.5143
17	18	-5.6071
12	19	19.0675
11	21	-3.7143
16	21	-4.8231
11	22	-0.67521
16	22	-3.2674
21	22	-1.8214
8	23	-1.5143
13	23	-3.2674
14	23	-2.1462
17	23	-3.2674
18	23	-4.8231
11	25	-1.5143
16	25	-3.7143
21	25	-4.8231
22	25	-3.2674
8	26	27.4026
13	26	27.0414
14	26	28.9098
17	26	21.1441
18	26	23.0214
23	26	24.7342
12	28	17.7539
19	28	-3.2674
12	29	19.6016
19	29	-3.7143
28	29	-5.6071
12	30	21.4551
19	30	-3.2674
28	30	-3.7143
29	30	-5.6071
24	31	-4.8231
24	32	-4.8231
31	32	-3.7143
12	34	18.2456
19	34	-1.5143
28	34	-5.6071
29	34	-4.8231
30	34	-3.2674
8	36	44.8538
13	36	44.4761
14	36	46.3384
17	36	38.5552
18	36	40.4233
23	36	42.0408
26	36	9.9513
24	37	-3.2674
31	37	-3.2674
32	37	-5.6071
38	39	0.071429
33	40	-3.2674
27	41	-3.2674
27	42	-3.7143
41	42	-5.6071
7	43	44.8538
9	43	44.4761
10	43	42.6161
8	44	9.9513
13	44	8.783
14	44	7.2837
17	44	12.8867
18	44	11.1425
23	44	8.6726
26	44	39.9726
36	44	56.8571
8	45	11.4286
13	45	10.3572
14	45	8.783
17	45	14.6553
18	45	12.8867
23	45	10.4572
26	45	41.8597
36	45	58.75
44	45	-5.6071
35	46	-3.2674
38	47	-3.2674
39	47	-3.2674
38	48	0.30445
39	48	-5.6071
47	48	-3.7143
27	49	1.9643
41	49	-1.5143
42	49	0.30445
27	50	-1.8214
41	50	-4.8231
42	50	-5.6071
49	50	0.071429
12	51	19.6016
19	51	2.1517
28	51	-1.8214
29	51	-1.5143
30	51	-0.67521
34	51	-3.7143
7	52	41.6414
9	52	41.1652
10	52	39.3267
43	52	-3.2674
7	53	43.4667
9	53	43.0077
10	53	41.1652
43	53	-4.8231
52	53	-5.6071
1	54	58.3431
2	54	57.7693
3	54	55.4215
5	54	58.6147
35	55	-2.1462
46	55	-5.6071
33	57	-0.67521
40	57	-3.7143
27	58	3.2076
41	58	-0.67521
42	58	0.96511
49	58	-5.6071
50	58	0.30445
27	59	1.9643
41	59	-2.1462
42	59	-0.67521
49	59	-4.8231
50	59	-1.5143
58	59	-5.6071
27	60	0.30445
41	60	-3.7143
42	60	-3.2674
49	60	-1.5143
50	60	-4.8231
58	60	-1.8214
59	60	-3.7143
4	61	55.4215
6	61	54.9356
8	62	7.7607
13	62	5.8845
14	62	5.75
17	62	6.1496
18	62	5.1977
23	62	2.6933
26	62	29.2526
36	62	45.635
44	62	4.4715
45	62	6.2802
1	63	57.1903
2	63	56.5502
3	63	54.156
5	63	57.2457
54	63	-4.8231
56	64	-4.8231
56	65	-1.5143
64	65	-3.7143
4	66	55.9601
6	66	55.4215
61	66	-5.6071
4	67	57.7693
6	67	57.2457
61	67	-4.8231
66	67	-5.6071
7	68	46.3717
9	68	45.8033
10	68	43.9913
43	68	-1.8214
52	68	-2.1462
53	68	-3.2674
1	69	59.6364
2	69	58.966
3	69	56.5502
5	69	59.583
54	69	-3.7143
63	69	-4.8231
4	70	58.3431
6	70	57.7693
61	70	-3.2674
66	70	-4.8231
67	70	-5.6071
7	71	43.4667
9	71	42.7945
10	71	41.0177
43	71	0.96511
52	71	-1.8214
53	71	-1.5143
68	71	-3.2674
8	72	14.5743
13	72	12.9744
14	72	11.9882
17	72	15.293
18	72	13.9152
23	72	11.2383
26	72	39.3267
36	72	55.4215
44	72	0.30445
45	72	0.96511
62	72	2.6933
8	73	23.3135
13	73	22.0674
14	73	23.5452
17	73	16.5921
18	73	17.9658
23	73	18.2456
26	73	9.9513
36	73	22.4287
44	73	29.6887
45	73	31.5222
62	73	17.7539
72	73	26.624
8	74	14.6553
13	74	12.8867
14	74	13.6628
17	74	9.6406
18	74	9.9513
23	74	8.6726
26	74	22.1279
36	74	37.0526
44	74	15.3715
45	74	17.1071
62	74	3.5372
72	74	11.523
73	74	7.6429
