140
detection	body_part	cost
1	5	-0.27009
2	5	0.19263
3	3	-1.6806
4	4	-0.15312
5	9	0.60973
6	9	0.59562
7	2	-1.5818
8	9	-0.41969
9	10	-1.798
10	11	-2.4812
11	2	-1.0765
12	1	-1.2047
13	14	-2.5674
14	6	-0.72291
15	12	-1.1363
16	13	-2.8622
17	6	-1.3134
18	12	1.0592
19	7	0.89107
20	4	-1.9058
21	3	-1.3508
22	11	9.2102
23	9	0.75089
24	9	0.072513
25	3	-3.6809
26	4	-2.9375
27	4	-4.1019
28	11	-3.9067
29	9	-1.6764
30	11	9.2102
31	10	-3.9356
32	5	-4.487
33	1	-0.33422
34	5	-0.027622
35	5	-2.6549
36	14	-4.4697
37	1	-5.8638
38	12	-1.9307
39	13	-3.5458
40	12	-1.4738
41	8	-0.054395
42	2	-4.4794
43	12	0.38123
44	8	-2.8485
45	6	-1.7521
46	7	-3.6531
47	6	-4.4692
48	7	-0.32949
49	9	0.82156
50	9	-1.0081
51	12	-0.41625
52	3	-0.32935
53	3	-1.0265
54	3	-3.2963
55	12	0.86649
56	3	0.051964
57	1	-1.3453
58	1	0.2019
59	1	-3.8153
60	1	-3.0449
61	1	-0.23007
62	2	-2.8891
63	2	-1.7853
64	1	-0.60599
65	10	0.44174
66	10	-0.045364
67	10	1.0934
68	2	-1.9999
69	2	0.033196
70	4	0.48735
71	4	-0.55769
72	11	-0.28155
73	11	0.012303
74	6	-0.14089
75	6	-1.7217
76	11	-0.083923
77	6	-2.4328
78	13	0.62527
79	11	-0.088407
80	13	-1.0263
81	13	-0.41272
82	14	-0.89659
83	11	0.054828
84	11	-0.082095
85	2	-0.54625
86	7	0.20591
87	2	-1.4103
88	2	-2.4828
89	2	-1.053
90	7	-3.0903
91	7	-1.1664
92	3	-0.54955
93	3	-1.968
94	3	-2.3761
95	3	-1.891
96	7	-3.8157
97	5	0.40687
98	5	1.0649
99	5	-0.083208
100	5	-0.61617
101	5	-1.9747
102	5	-0.60796
103	1	-3.2818
104	4	-0.45471
105	1	-0.088262
106	4	0.49763
107	9	-0.036865
108	9	1.0345
109	8	0.99259
110	9	-2.1666
111	8	0.65629
112	8	-0.26737
113	11	-1.4438
114	6	-1.8865
115	8	-0.92173
116	13	0.52797
117	11	0.58903
118	11	-0.22034
119	14	-1.2137
120	6	-2.9044
121	6	-1.8489
122	8	-2.0826
123	14	-1.2244
124	14	-1.5477
125	6	-1.2948
126	8	-0.75438
127	13	-0.03244
128	8	-1.4366
129	13	-1.0578
130	13	-0.36367
131	13	0.027501
132	13	-0.31504
133	8	0.91172
134	12	-1.0293
135	12	-0.94009
136	12	0.61399
137	11	9.2102
138	14	1.199
139	7	-0.57401
140	7	0.1501
detection1	detection2	cost
1	2	-4.8231
5	6	-5.6071
5	8	-4.8231
6	8	-5.6071
7	11	-5.6071
14	17	-4.8231
15	18	-1.5143
4	20	15.9133
3	21	17.7539
10	22	42.7945
5	23	11.523
6	23	11.8034
8	23	9.9513
5	24	11.4286
6	24	11.523
8	24	9.6406
23	24	-5.6071
3	25	20.0604
21	25	-4.8231
4	26	19.269
20	26	-3.2674
4	27	19.6016
20	27	-3.7143
26	27	-5.6071
10	28	11.8034
22	28	36.0768
5	29	15.2143
6	29	15.293
8	29	13.4073
23	29	-3.2674
24	29	-3.7143
10	30	24.7342
22	30	15.5276
28	30	13.4073
9	31	13.3214
1	32	30.8274
2	32	29.785
12	33	13.6628
1	34	31.5222
2	34	30.2149
32	34	-3.2674
1	35	33.2734
2	35	32.295
32	35	-4.8231
34	35	-1.8214
13	36	11.4286
12	37	15.293
33	37	-4.8231
15	38	9.6406
18	38	8.1089
16	39	9.6406
15	40	11.523
18	40	9.9513
38	40	-5.6071
7	42	22.7857
11	42	20.8929
15	43	13.3214
18	43	12.262
38	43	-3.2674
40	43	-4.8231
41	44	-4.8231
14	45	16.443
17	45	14.0819
19	46	10.4572
14	47	18.8644
17	47	16.443
45	47	-4.8231
19	48	14.0819
46	48	-3.7143
5	49	42.1852
6	49	40.9808
8	49	39.5176
23	49	31.4763
24	49	29.833
29	49	28.0636
5	50	41.3489
6	50	40.2736
8	50	38.7105
23	50	29.2526
24	50	27.7092
29	50	25.6115
49	50	-3.2674
15	51	36.6486
18	51	38.3212
38	51	24.7342
40	51	23.5452
43	51	20.8929
3	52	49.5689
21	52	24.6786
25	52	22.8448
3	53	55.1647
21	53	30.8274
25	53	28.2144
52	53	13.3214
3	54	56.1293
21	54	31.4763
25	54	28.9098
52	54	11.523
53	54	-4.8231
15	55	40.8698
18	55	42.4729
38	55	28.663
40	55	27.4026
43	55	24.7342
51	55	-3.2674
3	56	59.6364
21	56	34.8256
25	56	32.295
52	56	12.262
53	56	-1.5143
54	56	-3.7143
12	57	48.7787
33	57	28.0636
37	57	27.2482
12	58	48.9694
33	58	27.8615
37	58	26.624
57	58	-1.5143
12	59	49.9756
33	59	29.0571
37	59	28.0636
57	59	-4.8231
58	59	-3.7143
12	60	50.5648
33	60	29.785
37	60	28.9098
57	60	-5.6071
58	60	-1.8214
59	60	-5.6071
12	61	52.9826
33	61	32.295
37	61	31.4763
57	61	-3.2674
58	61	0.30445
59	61	-3.2674
60	61	-4.8231
7	62	55.6772
11	62	53.8064
42	62	26.0415
7	63	55.9884
11	63	54.127
42	63	26.624
62	63	-5.6071
12	64	54.156
33	64	33.2734
37	64	32.295
57	64	-1.8214
58	64	-0.67521
59	64	-3.2674
60	64	-3.7143
61	64	-4.8231
9	65	55.0789
31	65	34.3146
9	66	54.993
31	66	34.1859
65	66	-5.6071
9	67	54.9643
31	67	34.1429
65	67	-3.7143
66	67	-5.6071
7	68	57.8516
11	68	55.9884
42	68	28.4144
62	68	-4.8231
63	68	-5.6071
7	69	58.207
11	69	56.3541
42	69	29.0571
62	69	-3.2674
63	69	-4.8231
68	69	-5.6071
4	70	67.3816
20	70	43.9913
26	70	41.0177
27	70	40.3859
4	71	67.9298
20	71	44.5794
26	71	41.7143
27	71	41.0177
70	71	-5.6071
10	72	56.9684
22	72	62.151
