133
detection	body_part	cost
1	8	-2.3823
2	8	-3.8161
3	5	0.59275
4	8	0.2764
5	7	0.32965
6	5	0.40949
7	5	0.052729
8	5	0.40221
9	2	-2.7992
10	11	9.2102
11	2	0.54676
12	2	-0.62085
13	7	-3.4933
14	7	-2.9482
15	6	-2.614
16	7	-2.6305
17	2	0.31432
18	2	-1.182
19	6	-2.3194
20	4	0.39452
21	7	-1.4222
22	8	-0.071947
23	12	-1.4714
24	7	0.2733
25	8	0.24122
26	12	-2.2366
27	8	0.38211
28	12	-1.3125
29	13	0.26949
30	14	0.43287
31	11	9.2102
32	11	9.2102
33	1	0.15976
34	1	0.45228
35	7	-0.24594
36	7	-0.15129
37	14	-1.1637
38	1	-1.7104
39	8	-0.23636
40	8	-0.16428
41	13	-0.089525
42	6	-2.0569
43	13	-0.2158
44	14	0.67513
45	2	-4.1858
46	1	-4.354
47	1	-3.843
48	9	-1.958
49	12	-0.25552
50	10	0.34277
51	10	0.78359
52	11	9.2102
53	4	1.2188
54	1	-3.1815
55	6	-2.8002
56	6	-1.1539
57	4	1.209
58	13	-0.85518
59	13	0.17361
60	14	-1.0352
61	14	-3.2121
62	5	-0.18873
63	4	0.042218
64	9	-2.1583
65	10	-0.075849
66	10	0.34459
67	3	0.46891
68	1	-2.5885
69	1	-0.60179
70	6	-0.97548
71	6	-2.4465
72	6	-0.66594
73	13	-1.3242
74	3	-1.3011
75	4	-1.2303
76	9	0.24269
77	4	-0.1889
78	9	-0.88694
79	10	0.83158
80	3	-1.0568
81	3	-0.30079
82	1	-0.22336
83	3	0.69754
84	6	-0.58434
85	13	-0.61217
86	13	0.046805
87	4	-1.393
88	3	-1.9217
89	3	-1.4742
90	10	-0.099577
91	10	0.33574
92	3	-0.15329
93	10	-1.0497
94	10	-0.86091
95	10	-1.5572
96	10	0.61149
97	9	0.11312
98	9	0.59946
99	9	-0.28773
100	9	-1.0506
101	9	0.092375
102	12	-2.7903
103	11	-1.5978
104	12	0.25859
105	4	-5.3536
106	11	-0.29249
107	3	-1.3558
108	4	-0.41067
109	10	-4.043
110	11	-4.1451
111	3	-5.1339
112	5	-5.0384
113	11	-1.7312
114	10	-1.2315
115	9	-2.9443
116	1	-5.9694
117	2	-5.7676
118	1	0.36659
119	8	0.53523
120	12	-3.2917
121	7	0.45346
122	12	0.21198
123	8	-0.1952
124	6	-3.939
125	6	-1.6007
126	7	-2.4349
127	8	-0.87413
128	12	-0.95915
129	13	-0.13114
130	13	-4.1988
131	7	-0.66931
132	14	-4.9934
133	14	-0.26386
detection1	detection2	cost
1	2	-4.8231
1	4	-0.67521
2	4	-3.2674
3	6	-5.6071
3	7	-4.8231
6	7	-5.6071
3	8	-3.2674
6	8	-3.7143
7	8	-5.6071
9	11	-1.5143
9	12	-4.8231
11	12	0.071429
5	13	-2.1462
5	14	-3.2674
13	14	-5.6071
5	16	51.4527
13	16	47.4255
14	16	49.3173
9	17	-3.7143
11	17	-1.5143
12	17	-4.8231
9	18	27.0414
11	18	21.1441
12	18	28.663
17	18	26.624
15	19	-5.6071
5	21	51.665
13	21	47.5232
14	21	49.4118
16	21	-5.6071
1	22	62.3051
2	22	63.7781
4	22	65.0485
5	24	49.7883
13	24	45.635
14	24	47.5232
16	24	-4.8231
21	24	-5.6071
1	25	60.4586
2	25	61.9191
4	25	63.1723
22	25	-5.6071
23	26	-5.6071
1	27	58.6147
2	27	60.062
4	27	61.297
22	27	-3.7143
25	27	-5.6071
23	28	-3.7143
26	28	-5.6071
10	31	3.5372
10	32	1.9643
31	32	-5.6071
33	34	-5.6071
5	35	1.9643
13	35	-3.2674
14	35	-2.1462
16	35	45.5338
21	35	45.5
24	35	43.6071
5	36	0.96511
13	36	-3.7143
14	36	-3.2674
16	36	47.4255
21	36	47.3929
24	36	45.5
35	36	-5.6071
30	37	64.4286
33	38	34.1859
34	38	36.0768
1	39	64.5779
2	39	66.0053
4	39	67.1899
22	39	-4.8231
25	39	-3.2674
27	39	-1.5143
1	40	62.74
2	40	64.1541
4	40	65.3197
22	40	-5.6071
25	40	-4.8231
27	40	-3.2674
39	40	-5.6071
29	41	-4.8231
15	42	39.9726
19	42	39.8593
29	43	43.6422
41	43	41.7143
30	44	70.1302
37	44	-1.5143
9	45	27.8615
11	45	21.885
12	45	29.2526
17	45	27.0414
18	45	-3.7143
33	46	32.4299
34	46	34.3146
38	46	-4.8231
33	47	30.546
34	47	32.4299
38	47	-3.2674
46	47	-5.6071
23	49	-3.2674
26	49	-3.7143
28	49	-3.2674
50	51	-5.6071
10	52	7.2837
31	52	-3.2674
32	52	-2.1462
20	53	17.3966
33	54	-3.7143
34	54	-3.2674
38	54	34.1859
46	54	32.25
47	54	30.3571
15	55	40.1609
19	55	39.9726
42	55	-5.6071
15	56	42.0408
19	56	41.8597
42	56	-4.8231
55	56	-5.6071
20	57	41.8597
53	57	17.1071
29	58	41.8597
41	58	39.8593
43	58	-4.8231
29	59	47.5232
41	59	45.5338
43	59	-3.2674
58	59	-1.8214
30	60	60.7479
37	60	-2.1462
44	60	2.1517
30	61	64.5281
37	61	-3.7143
44	61	-1.5143
60	61	-3.7143
3	62	58.6147
6	62	58.207
7	62	60.062
8	62	61.9191
20	63	-1.5143
53	63	19.0675
57	63	43.6422
48	64	-5.6071
50	65	-4.8231
51	65	-3.2674
50	66	-5.6071
51	66	-4.8231
65	66	-5.6071
33	68	-1.5143
34	68	-1.8214
38	68	36.2
46	68	34.1859
47	68	32.295
54	68	-4.8231
33	69	-0.67521
34	69	-1.5143
38	69	38.086
46	69	36.0768
47	69	34.1859
54	69	-3.2674
68	69	-5.6071
15	70	36.6892
19	70	36.4045
42	70	-2.1462
55	70	-3.2674
56	70	-1.5143
15	71	40.4233
19	71	40.1609
42	71	-3.7143
55	71	-5.6071
56	71	-4.8231
70	71	-3.7143
15	72	42.2933
19	72	42.0408
42	72	-3.2674
55	72	-4.8231
56	72	-5.6071
70	72	-1.8214
71	72	-5.6071
29	73	43.9217
41	73	41.8597
43	73	-3.7143
58	73	-4.8231
59	73	-3.2674
67	74	24.7342
20	75	0.071429
53	75	17.3966
57	75	41.8597
63	75	-4.8231
48	76	-3.2674
64	76	-4.8231
20	77	0.30445
53	77	15.5276
57	77	39.9726
63	77	-3.2674
75	77	-5.6071
48	78	-3.7143
64	78	-5.6071
76	78	-5.6071
50	79	-3.2674
51	79	-2.1462
65	79	-5.6071
66	79	-4.8231
67	80	-4.8231
74	80	26.5714
67	81	-1.5143
74	81	30.3571
80	81	-3.7143
33	82	0.071429
34	82	0.30445
