149
detection	body_part	cost
1	11	-0.36385
2	11	-0.60319
3	11	-0.46607
4	14	0.33571
5	11	-1.144
6	11	-0.35906
7	10	-0.54186
8	10	-1.3841
9	10	-0.30271
10	10	-0.92526
11	4	-0.087802
12	4	-2.7453
13	4	-0.82633
14	4	-1.8817
15	3	-1.3859
16	5	0.50143
17	3	-3.907
18	10	-0.82796
19	10	-0.85068
20	11	-1.0548
21	3	-1.8848
22	3	-1.8008
23	9	-2.8716
24	11	-1.4696
25	13	-0.37094
26	9	-1.138
27	13	0.056803
28	1	0.48673
29	1	-4.6099
30	1	-1.3938
31	12	0.014256
32	7	-1.796
33	13	-0.27079
34	8	-2.1837
35	8	-0.44166
36	14	0.08881
37	14	0.56747
38	11	9.2102
39	11	9.2102
40	2	-4.8558
41	6	-0.49071
42	1	-1.1491
43	12	-1.4132
44	7	-1.5343
45	7	-3.0831
46	13	-0.50354
47	8	-1.0038
48	14	0.13614
49	14	-0.61496
50	8	-0.45469
51	2	0.92117
52	6	-2.7653
53	7	-0.52039
54	7	-1.1923
55	12	-0.56401
56	13	-0.13968
57	14	0.021853
58	8	-0.16637
59	14	-0.51379
60	8	-0.55723
61	7	-1.5678
62	7	-2.3225
63	6	-0.95529
64	6	-0.80744
65	7	-1.9293
66	8	-0.16156
67	12	-0.083555
68	14	-0.090724
69	2	-2.4534
70	6	-0.51216
71	6	-2.3468
72	7	-0.50052
73	5	-0.46388
74	7	-1.0264
75	6	-0.13109
76	6	-2.0163
77	5	0.42738
78	5	-1.4873
79	11	9.2102
80	1	-0.93114
81	1	-1.1492
82	5	-0.97499
83	13	0.042517
84	1	-0.49657
85	1	-4.1584
86	13	-0.027848
87	1	-3.3625
88	1	-2.9647
89	13	-1.6141
90	13	-0.18031
91	3	-0.35334
92	12	-2.238
93	3	-1.4292
94	12	-2.3115
95	10	-1.9096
96	3	-1.143
97	3	-0.05151
98	12	-1.1978
99	10	-1.0673
100	4	0.99558
101	11	9.2102
102	3	-1.0677
103	4	0.007651
104	4	-0.51523
105	5	1.012
106	4	0.50089
107	9	-2.2551
108	9	-0.56983
109	3	-3.6171
110	4	-2.3415
111	4	-0.72795
112	5	0.87357
113	4	0.90288
114	9	-0.47423
115	11	-0.19801
116	3	-4.013
117	11	-0.22558
118	9	-0.90385
119	9	-2.5685
120	9	-1.9529
121	9	-0.81215
122	10	-0.91013
123	10	-0.86185
124	9	-0.73437
125	10	-1.7971
126	11	-1.3575
127	9	-0.0024693
128	9	-0.18923
129	11	-0.76865
130	2	-5.3215
131	1	-6.3477
132	12	0.17355
133	12	-0.34956
134	12	-1.5472
135	8	-1.5003
136	12	-0.83353
137	8	-0.48792
138	13	-1.8065
139	13	-2.9657
140	14	0.10352
141	14	-3.9709
142	14	-4.0557
143	14	-2.2069
144	6	-1.8903
145	8	-0.16273
146	8	-0.80947
147	6	-3.2104
148	6	-1.2115
149	7	-3.7276
detection1	detection2	cost
1	2	-5.6071
1	3	26.7811
2	3	26.624
1	5	27.0414
2	5	26.7811
3	5	-5.6071
1	6	29.2526
2	6	28.9098
3	6	-3.2674
5	6	-4.8231
7	8	-4.8231
7	9	-3.2674
8	9	-5.6071
7	10	-3.2674
8	10	-5.6071
9	10	-4.8231
11	12	-3.7143
11	13	0.071429
12	13	-3.7143
11	14	-1.5143
12	14	-4.8231
13	14	-4.8231
15	17	-4.8231
7	18	12.6213
8	18	12.6213
9	18	14.0819
10	18	11.4286
7	19	11.4286
8	19	11.2383
9	19	12.6213
10	19	9.9513
18	19	-5.6071
1	20	28.663
2	20	27.2998
3	20	17.1071
5	20	15.3715
6	20	14.5743
15	21	-3.2674
17	21	-5.6071
15	22	-2.1462
17	22	-4.8231
21	22	-5.6071
1	24	28.8606
2	24	27.4026
3	24	19.6016
5	24	17.8953
6	24	17.1798
20	24	-4.8231
23	26	-5.6071
25	27	15.293
28	29	-3.7143
28	30	0.071429
29	30	-3.7143
25	33	13.6628
27	33	-4.8231
34	35	-3.7143
4	36	22.4287
4	37	23.8324
36	37	-3.7143
1	38	29.833
2	38	28.2144
3	38	24.6786
5	38	23.0214
6	38	22.4287
20	38	0.53071
24	38	-2.1462
1	39	28.9098
2	39	27.2482
3	39	25.6115
5	39	24.0034
6	39	23.5452
20	39	1.9643
24	39	-0.67521
38	39	-5.6071
28	42	-1.5143
29	42	-4.8231
30	42	-4.8231
31	43	-4.8231
32	44	-4.8231
32	45	-4.8231
44	45	-3.7143
25	46	12.262
27	46	-2.1462
33	46	-4.8231
34	47	-4.8231
35	47	-4.8231
4	48	23.7178
36	48	-4.8231
37	48	-1.5143
4	49	24.2301
36	49	-5.6071
37	49	-3.2674
48	49	-5.6071
34	50	2.1517
35	50	-1.5143
47	50	0.071429
40	51	-1.5143
41	52	-4.8231
32	53	11.8034
44	53	9.6406
45	53	13.4073
32	54	9.9513
44	54	7.7607
45	54	11.523
53	54	-5.6071
31	55	-3.2674
43	55	-3.2674
25	56	12.8867
27	56	-0.67521
33	56	-3.2674
46	56	-5.6071
4	57	25.5573
36	57	-3.2674
37	57	-0.67521
48	57	-5.6071
49	57	-4.8231
34	58	0.96511
35	58	-2.1462
47	58	-1.5143
50	58	-4.8231
4	59	26.0415
36	59	-3.7143
37	59	-2.1462
48	59	-4.8231
49	59	-5.6071
57	59	-5.6071
34	60	2.6933
35	60	-0.67521
47	60	0.30445
50	60	-5.6071
58	60	-5.6071
32	61	23.0214
44	61	24.7342
45	61	20.9559
53	61	41.7143
54	61	39.8214
32	62	24.9005
44	62	26.624
45	62	22.8448
53	62	43.6071
54	62	41.7143
61	62	-5.6071
41	63	-3.2674
52	63	-3.2674
41	64	0.96511
52	64	-1.5143
63	64	1.9643
32	65	10.4572
44	65	8.1089
45	65	11.8034
53	65	-4.8231
54	65	-5.6071
61	65	39.8593
62	65	41.7507
34	66	10.4572
35	66	14.0819
47	66	11.8034
50	66	19.269
