106
detection	body_part	cost
1	5	-3.7148
2	5	-2.323
3	4	-4.4795
4	4	-3.4544
5	3	-2.6503
6	3	-5.2837
7	11	9.2102
8	3	-2.2307
9	1	-1.205
10	11	9.2102
11	2	-6.1703
12	1	-6.7579
13	11	-0.40344
14	11	-1.7938
15	10	-1.4507
16	10	-0.41471
17	11	0.95609
18	11	9.2102
19	9	-0.19617
20	9	-3.9765
21	9	-1.1552
22	11	9.2102
23	10	-3.3313
24	11	0.84482
25	6	-1.9278
26	11	0.60686
27	10	-1.2024
28	10	0.63918
29	11	9.2102
30	10	1.172
31	6	-4.3586
32	12	-0.16647
33	6	-2.258
34	12	-4.0445
35	12	-0.80619
36	7	-4.5998
37	7	-5.4899
38	5	-2.5948
39	5	-4.9369
40	13	0.28923
41	13	-4.2655
42	8	-4.1392
43	5	1.0768
44	8	0.39665
45	4	-2.9983
46	11	9.2102
47	4	-4.8303
48	14	-1.3528
49	14	1.2495
50	14	-0.63916
51	14	-1.2886
52	11	9.2102
53	11	9.2102
54	3	-5.1952
55	3	-1.5434
56	11	9.2102
57	3	-0.032972
58	1	-0.26508
59	11	9.2102
60	11	9.2102
61	10	-1.4847
62	2	-5.8392
63	11	9.2102
64	9	-2.8649
65	11	9.2102
66	1	-6.6701
67	10	-0.10038
68	11	9.2102
69	11	9.2102
70	9	-1.1338
71	9	-0.085997
72	11	9.2102
73	11	9.2102
74	6	1.0627
75	11	9.2102
76	11	9.2102
77	11	9.2102
78	11	9.2102
79	11	9.2102
80	6	-4.1281
81	12	-2.4151
82	11	9.2102
83	11	9.2102
84	6	0.49211
85	6	-4.6062
86	12	-3.2959
87	12	-4.2002
88	11	9.2102
89	11	9.2102
90	7	-2.296
91	13	0.8788
92	7	-5.4271
93	13	-2.8723
94	13	-0.23221
95	11	9.2102
96	11	9.2102
97	11	9.2102
98	13	0.59142
99	11	9.2102
100	8	-4.0294
101	14	-2.0636
102	14	-1.9635
103	8	-0.241
104	14	-0.89235
105	14	0.67491
106	14	1.183
detection1	detection2	cost
1	2	-3.2674
3	4	-5.6071
5	6	-4.8231
5	8	-1.5143
6	8	-3.7143
7	10	2.6933
9	12	-4.8231
7	13	34.5282
10	13	24.7342
7	14	36.4045
10	14	26.624
13	14	-5.6071
15	16	-3.2674
7	17	49.7883
10	17	39.9726
13	17	7.7607
14	17	5.8845
7	18	2.1517
10	18	1.9643
13	18	32.4299
14	18	34.3146
17	18	47.4255
19	20	-3.7143
19	21	0.071429
20	21	-3.7143
7	22	29.6887
10	22	19.6016
13	22	-0.67521
14	22	0.96511
17	22	13.4073
18	22	26.5714
15	23	-3.7143
16	23	-3.2674
7	24	53.8064
10	24	43.9217
13	24	11.8034
14	24	9.9513
17	24	-3.2674
18	24	51.1786
22	24	17.1071
7	26	35.6638
10	26	25.5573
13	26	-1.8214
14	26	-1.5143
17	26	8.1089
18	26	32.295
22	26	-1.5143
24	26	11.523
15	27	-1.5143
16	27	-3.2674
23	27	-4.8231
