129
detection	body_part	cost
1	3	-1.9761
2	3	-5.1615
3	5	0.25888
4	4	-2.0685
5	11	9.2102
6	3	-3.8224
7	5	-0.73992
8	4	0.086601
9	5	-1.9082
10	4	0.27641
11	9	0.096145
12	11	9.2102
13	5	-0.4987
14	9	-1.7117
15	9	-2.5143
16	2	-5.5792
17	1	-6.5354
18	9	-0.60807
19	4	0.13819
20	10	1.2578
21	11	9.2102
22	11	9.2102
23	4	-1.3034
24	9	0.017928
25	4	-3.2259
26	9	-0.73317
27	4	0.18863
28	10	0.62399
29	4	-4.749
30	4	-4.0413
31	10	-0.52185
32	10	-2.9497
33	7	0.40831
34	12	0.90352
35	12	-0.51318
36	4	-2.8839
37	12	-0.4169
38	12	0.98769
39	11	9.2102
40	10	1.1188
41	10	-1.9684
42	10	-0.74228
43	6	-4.8564
44	6	-2.6742
45	6	0.73571
46	7	-1.5114
47	12	-1.8224
48	4	-0.92454
49	11	-3.5708
50	7	-0.06085
51	7	-1.6353
52	7	-2.3922
53	8	-0.045669
54	12	-1.6504
55	12	-1.2785
56	5	-2.232
57	13	-0.45679
58	14	0.22732
59	14	-0.061114
60	14	1.0325
61	11	-1.4896
62	11	-0.56952
63	11	9.2102
64	7	-0.51619
65	8	-0.85121
66	5	0.15318
67	5	-3.6981
68	13	0.092707
69	5	-0.89248
70	13	-1.2119
71	13	-0.95941
72	3	-3.518
73	8	-0.12881
74	12	0.072275
75	13	-0.43122
76	13	0.21939
77	14	-0.63663
78	3	-1.1794
79	7	0.1345
80	8	0.3915
81	8	-0.77681
82	8	0.41401
83	13	0.59871
84	13	-0.3164
85	14	0.023241
86	11	9.2102
87	11	9.2102
88	8	0.066359
89	8	0.13554
90	8	0.64956
91	13	0.34344
92	9	0.53628
93	11	9.2102
94	9	0.68358
95	9	-1.0458
96	14	1.1633
97	9	0.31705
98	9	-1.6736
99	2	-5.469
100	1	-7.1698
101	11	9.2102
102	10	-0.78054
103	11	9.2102
104	11	9.2102
105	10	-3.5318
106	11	9.2102
107	11	9.2102
108	11	-2.4011
109	11	-4.4748
110	11	9.2102
111	6	-0.24645
112	11	9.2102
113	14	0.64956
114	6	-1.7022
115	11	9.2102
116	10	-0.7208
117	6	-5.6047
118	12	-3.2142
119	10	0.88839
120	14	-4.2722
121	12	-1.5879
122	14	1.0968
123	14	1.3746
124	7	-2.5271
125	7	-5.7
126	13	-4.5755
127	13	-3.1598
128	8	-5.0746
129	8	-0.24472
detection1	detection2	cost
1	2	-4.8231
1	6	-3.7143
2	6	-4.8231
3	7	-3.2674
4	8	-3.2674
3	9	-3.2674
7	9	-4.8231
4	10	-3.2674
8	10	-4.8231
5	12	0.96511
3	13	-1.8214
7	13	-2.1462
9	13	-4.8231
11	14	-1.5143
11	15	-4.8231
14	15	-3.7143
11	18	0.96511
14	18	-4.8231
15	18	-1.5143
4	19	1.9643
8	19	-1.5143
10	19	-2.1462
5	21	3.2076
12	21	-3.7143
5	22	12.8867
12	22	4.4715
21	22	3.8571
4	23	3.5372
8	23	0.30445
10	23	-0.67521
19	23	-5.6071
11	24	0.53071
14	24	-3.7143
15	24	-2.1462
18	24	-4.8231
4	25	4.6202
8	25	0.96511
10	25	0.53071
19	25	-4.8231
23	25	-5.6071
11	26	-1.5143
14	26	-2.1462
15	26	-3.7143
18	26	-1.5143
24	26	-3.7143
4	27	7.2837
8	27	3.2076
10	27	3.5372
19	27	-1.5143
23	27	-1.8214
25	27	-3.7143
20	28	-3.2674
4	29	6.1496
