130
detection	body_part	cost
1	10	-4.5688
2	10	1.2567
3	11	9.2102
4	4	-5.6792
5	4	-5.9384
6	11	9.2102
7	14	-0.33698
8	3	-1.8297
9	14	-2.2352
10	3	-2.9825
11	3	-4.1999
12	5	-2.6702
13	3	-2.5146
14	9	-3.6365
15	5	-2.8525
16	5	-5.6387
17	2	-2.334
18	3	0.33133
19	3	-0.54174
20	9	-0.89544
21	9	-2.4099
22	2	-4.355
23	11	-2.274
24	5	0.39754
25	1	-6.5598
26	11	9.2102
27	10	-0.15203
28	8	-0.40529
29	2	-0.89126
30	1	-3.8308
31	1	-0.35906
32	11	9.2102
33	12	-3.4358
34	12	-2.3295
35	8	-0.30599
36	12	-0.12597
37	12	-2.5125
38	12	0.0081217
39	14	1.1024
40	10	-3.8972
41	8	-3.317
42	11	9.2102
43	6	0.47294
44	6	-2.1275
45	4	-0.80619
46	4	-1.1499
47	6	-0.047085
48	6	-2.8285
49	12	0.39878
50	11	9.2102
51	4	-2.0171
52	6	-1.1293
53	13	-3.6751
54	4	-1.569
55	6	1.1155
56	6	0.62242
57	13	-2.0999
58	11	9.2102
59	11	9.2102
60	14	0.78353
61	14	0.0080518
62	7	0.28197
63	14	-2.297
64	7	0.88113
65	14	-3.0332
66	14	-1.9548
67	3	0.74731
68	3	-0.28746
69	3	-1.0861
70	11	9.2102
71	11	9.2102
72	9	-1.8335
73	9	-2.4862
74	9	-2.1782
75	11	9.2102
76	3	-3.2331
77	9	-3.5804
78	5	-1.076
79	3	-0.49058
80	3	-1.6068
81	11	9.2102
82	5	-1.3578
83	5	-1.8521
84	2	0.74149
85	9	-0.13288
86	9	0.9363
87	14	1.2157
88	2	-0.11917
89	2	1.1749
90	11	9.2102
91	11	9.2102
92	11	-0.0051665
93	2	-3.3269
94	2	-3.9537
95	11	9.2102
96	1	-5.9792
97	11	9.2102
98	11	9.2102
99	8	0.74853
100	11	9.2102
101	12	0.15551
102	12	-1.7946
103	11	-2.0867
104	8	-2.0942
105	2	-0.7005
106	2	1.3425
107	1	-0.21955
108	12	-3.5642
109	11	1.0323
110	8	-3.3309
111	8	0.64984
112	6	-0.7531
113	11	-0.47569
114	11	0.68248
115	8	-3.5758
116	6	-3.1063
117	12	0.38854
118	12	0.1047
119	11	9.2102
120	8	-0.94689
121	8	-1.0258
122	6	-1.9623
123	11	9.2102
