122
detection	body_part	cost
1	4	0.65454
2	4	-2.4736
3	9	-0.19441
4	3	1.3327
5	3	-3.4784
6	4	-1.3976
7	9	0.38971
8	4	-1.2695
9	9	-1.0307
10	11	9.2102
11	5	0.05865
12	4	0.59038
13	9	-0.019813
14	9	-0.0088788
15	2	-0.22185
16	5	-0.97236
17	5	-1.8066
18	2	-2.583
19	1	-4.3516
20	1	-1.8336
21	5	0.16658
22	5	-1.6064
23	5	-2.4614
24	10	0.26966
25	10	0.89494
26	14	1.3449
27	2	-0.38475
28	2	0.28554
29	10	-0.19079
30	5	-0.3779
31	5	-0.62507
32	10	0.37279
33	10	0.037356
34	14	0.0068865
35	10	-0.35128
36	2	1.2695
37	1	0.74447
38	1	-0.61119
39	11	9.2102
40	5	-0.89419
41	4	-0.56816
42	5	-0.92546
43	4	-0.18278
44	10	-0.75877
45	10	0.24509
46	10	-2.1842
47	4	-0.21356
48	3	-0.66567
49	5	0.34753
50	4	-0.58448
51	9	0.41768
52	10	0.62227
53	11	0.39247
54	14	0.2122
55	14	0.4269
56	10	-1.6402
57	6	-0.13417
58	6	-0.58183
59	4	0.2934
60	3	-2.0978
61	9	0.32269
62	9	-0.59195
63	9	-0.38973
64	9	0.12497
65	14	0.49186
66	10	0.39669
67	6	-0.052464
68	6	-0.27988
69	6	-0.044054
70	6	1.077
71	3	0.19063
72	3	-0.99935
73	9	-0.32747
74	9	0.46003
75	14	0.97381
76	14	0.53221
77	1	-2.7107
78	12	0.61419
79	12	-0.25862
80	14	0.23762
81	2	-3.7325
82	1	-2.8019
83	1	-3.7443
84	1	-1.6504
85	8	0.35459
86	12	-0.35998
87	13	-0.39284
88	8	0.20465
89	12	-0.0005219
90	13	0.030286
91	14	-0.23544
92	14	0.35754
93	2	-0.79959
94	11	9.2102
95	8	0.65849
96	12	0.38388
97	13	-0.88608
98	8	-1.7809
99	12	0.17489
100	13	-0.70197
101	8	0.39697
102	13	-0.23716
103	14	-0.26806
104	14	-0.75472
105	13	-0.27791
106	11	9.2102
107	13	0.21405
108	8	-2.9217
109	14	-0.48881
110	14	0.70052
111	6	-4.1615
112	6	-0.34111
113	7	-1.6888
114	8	-1.0802
115	13	0.16388
116	7	-0.69694
117	8	-1.0588
118	13	-0.48079
119	7	0.50465
120	7	-3.9855
121	7	-0.010179
122	7	-0.32237
detection1	detection2	cost
1	2	-3.2674
4	5	-3.7143
1	6	-2.1462
2	6	-5.6071
3	7	-1.5143
1	8	-3.2674
2	8	-4.8231
6	8	-5.6071
3	9	-4.8231
7	9	-3.7143
1	12	-1.5143
2	12	-3.2674
6	12	-4.8231
8	12	-5.6071
3	13	-2.1462
7	13	-4.8231
9	13	-4.8231
3	14	-3.2674
7	14	-3.2674
9	14	-5.6071
13	14	-5.6071
11	16	-3.2674
11	17	-5.6071
16	17	-3.7143
15	18	-4.8231
19	20	-5.6071
11	21	0.96511
16	21	-3.2674
17	21	0.30445
11	22	-2.1462
16	22	-5.6071
17	22	-3.2674
21	22	-3.7143
11	23	-3.2674
16	23	-4.8231
17	23	-4.8231
21	23	-1.8214
22	23	-5.6071
24	25	-3.7143
15	27	-3.7143
18	27	-4.8231
15	28	-0.67521
18	28	-3.2674
27	28	-1.8214
24	29	0.30445
25	29	4.0138
11	30	-0.67521
16	30	-3.7143
17	30	-2.1462
21	30	-3.2674
22	30	-5.6071
23	30	-4.8231
11	31	-1.8214
16	31	-2.1462
17	31	-3.7143
21	31	0.30445
22	31	-3.2674
23	31	-4.8231
30	31	-3.7143
24	32	-4.8231
25	32	-1.5143
29	32	-1.8214
24	33	-5.6071
25	33	-3.2674
29	33	0.071429
32	33	-5.6071
26	34	-1.5143
24	35	2.1517
25	35	-1.5143
29	35	9.5357
32	35	3.8571
33	35	1.9643
15	36	0.53071
18	36	-2.1462
27	36	-1.5143
28	36	-5.6071
19	37	-2.1462
20	37	-0.67521
19	38	-3.7143
20	38	-3.2674
37	38	-3.7143
10	39	9.4302
11	40	4.6202
16	40	0.53071
17	40	3.5372
21	40	-3.2674
22	40	-0.67521
23	40	0.96511
30	40	-1.5143
31	40	2.1517
1	41	11.2383
2	41	7.2837
6	41	5.8845
8	41	7.2837
12	41	6.1496
11	42	3.2076
16	42	-0.67521
17	42	1.9643
21	42	-3.7143
22	42	-2.1462
23	42	-0.67521
30	42	-3.2674
31	42	0.30445
40	42	-5.6071
1	43	9.9513
2	43	6.1496
6	43	4.6202
8	43	5.8845
12	43	4.6202
41	43	-5.6071
24	44	0.96511
25	44	4.4715
29	44	-5.6071
32	44	-1.5143
33	44	0.30445
35	44	9.6406
24	45	-3.7143
25	45	-2.1462
29	45	0.30445
32	45	-4.8231
33	45	-5.6071
35	45	2.1517
44	45	0.071429
24	46	0.96511
25	46	-2.1462
29	46	7.7607
32	46	2.1517
33	46	0.30445
35	46	-4.8231
44	46	7.6429
45	46	0.071429
1	47	13.9152
2	47	9.9513
6	47	8.5614
8	47	9.9513
12	47	8.783
41	47	-4.8231
43	47	-3.2674
4	48	6.1496
5	48	4.4715
11	49	5.8845
16	49	1.9643
17	49	4.6202
21	49	-1.5143
22	49	0.53071
23	49	1.9643
30	49	-0.67521
31	49	2.6933
40	49	-5.6071
42	49	-4.8231
1	50	12.6213
2	50	8.783
6	50	7.2837
8	50	8.5614
12	50	7.2837
41	50	-5.6071
43	50	-4.8231
47	50	-5.6071
3	51	7.7607
7	51	4.0138
9	51	5.1977
13	51	2.6933
14	51	3.5372
24	52	-1.5143
25	52	0.53071
29	52	-0.67521
32	52	-3.7143
33	52	-3.2674
35	52	4.4715
44	52	-1.5143
45	52	-4.8231
46	52	2.1517
10	53	29.6887
39	53	13.4073
26	54	1.9643
34	54	-3.2674
26	55	0.53071
34	55	-3.7143
54	55	-5.6071
24	56	1.9643
25	56	-0.67521
29	56	8.1089
32	56	2.6933
33	56	0.96511
35	56	-3.2674
44	56	7.7607
45	56	0.30445
46	56	-5.6071
52	56	1.9643
57	58	-3.7143
1	59	15.293
2	59	11.4286
6	59	9.9513
8	59	11.2383
12	59	9.9513
41	59	-3.2674
43	59	-2.1462
47	59	-5.6071
50	59	-4.8231
4	60	7.7607
5	60	6.2802
48	60	-5.6071
3	61	12.6213
7	61	7.7607
9	61	9.9513
13	61	7.2837
14	61	8.5614
51	61	-1.5143
3	62	11.4286
7	62	6.9156
9	62	8.783
13	62	6.1496
14	62	7.2837
51	62	-3.2674
61	62	-5.6071
3	63	10.3572
7	63	6.2802
9	63	7.7607
13	63	5.1977
14	63	6.1496
51	63	-4.8231
61	63	-3.7143
62	63	-5.6071
3	64	9.4302
7	64	5.8845
9	64	6.9156
13	64	4.4715
14	64	5.1977
51	64	-5.6071
61	64	-1.8214
62	64	-3.7143
63	64	-5.6071
26	65	0.96511
34	65	-1.5143
54	65	-3.2674
55	65	-4.8231
24	66	3.2076
25	66	0.96511
29	66	8.6726
32	66	3.5372
33	66	1.9643
35	66	-1.5143
44	66	8.1089
45	66	0.96511
46	66	-3.7143
52	66	2.1517
56	66	-5.6071
57	67	-5.6071
58	67	-3.2674
57	68	-4.8231
58	68	-4.8231
67	68	-5.6071
57	69	-3.2674
58	69	-5.6071
67	69	-3.7143
68	69	-5.6071
57	70	-1.5143
58	70	-4.8231
67	70	-1.8214
68	70	-3.7143
69	70	-5.6071
4	71	8.1089
5	71	7.6429
48	71	-2.1462
60	71	-3.2674
4	72	9.4302
5	72	8.1089
48	72	-3.7143
60	72	-5.6071
71	72	-3.7143
3	73	12.9744
7	73	8.6726
9	73	10.3572
13	73	7.7607
14	73	8.783
51	73	-2.1462
61	73	-4.8231
62	73	-5.6071
63	73	-4.8231
64	73	-3.2674
3	74	11.1425
7	74	7.7607
9	74	8.6726
13	74	6.2802
14	74	6.9156
51	74	-3.7143
61	74	-1.5143
62	74	-3.2674
63	74	-4.8231
64	74	-5.6071
73	74	-3.7143
26	75	4.6202
34	75	0.30445
54	75	-3.7143
55	75	-3.2674
65	75	-3.2674
26	76	2.6933
34	76	0.30445
54	76	-2.1462
55	76	-3.2674
65	76	-5.6071
75	76	-3.7143
19	77	5.1977
20	77	4.4715
37	77	4.6202
38	77	1.9643
78	79	-3.7143
26	80	4.4715
34	80	2.1517
54	80	-0.67521
55	80	-1.5143
65	80	-3.7143
75	80	-3.2674
76	80	-5.6071
15	81	11.4286
18	81	8.783
27	81	8.5614
28	81	5.1977
36	81	3.5372
19	82	6.2802
20	82	5.8845
37	82	4.6202
38	82	2.6933
77	82	-4.8231
19	83	6.9156
20	83	6.2802
37	83	5.8845
38	83	3.5372
77	83	-5.6071
82	83	-5.6071
19	84	7.7607
20	84	6.9156
37	84	7.2837
38	84	4.6202
77	84	-4.8231
82	84	-3.7143
83	84	-5.6071
78	86	-3.2674
79	86	-5.6071
85	88	-3.7143
78	89	-1.5143
79	89	-4.8231
