126
detection	body_part	cost
1	12	-0.97112
2	7	-1.4268
3	12	-1.7782
4	12	-2.5154
5	14	-2.5509
6	7	-2.1527
7	12	-2.0859
8	13	-3.3876
9	14	-0.22543
10	6	-4.0826
11	7	1.0317
12	8	0.8066
13	11	9.2102
14	11	9.2102
15	7	-0.52282
16	8	-0.47074
17	9	-1.0025
18	11	9.2102
19	11	9.2102
20	6	-0.62459
21	7	1.1469
22	11	9.2102
23	9	-2.151
24	11	9.2102
25	11	-2.7023
26	8	0.70825
27	9	-0.82279
28	10	-0.30664
29	10	-3.0927
30	1	-5.1919
31	4	-1.1792
32	11	0.30877
33	3	-1.2948
34	1	-2.2059
35	3	-0.48725
36	11	9.2102
37	4	-4.2274
38	3	-4.0921
39	2	-1.0383
40	11	9.2102
41	5	0.96628
42	3	-1.4093
43	3	0.077988
44	2	-0.85045
45	2	-2.5294
46	4	0.96785
47	4	0.64986
48	5	-4.2249
49	2	-5.1663
50	3	0.69749
51	2	-0.95334
52	2	1.2942
53	2	1.1334
54	11	9.2102
55	5	0.17651
56	1	0.2976
57	1	0.9058
58	11	9.2102
59	3	-0.14049
60	3	0.06289
61	1	-1.0931
62	1	0.046116
63	4	0.98163
64	5	0.93292
65	11	9.2102
66	3	-0.20131
67	1	-3.8621
68	1	-1.0173
69	6	0.85005
70	11	9.2102
71	4	-0.22074
72	10	-0.81994
73	11	9.2102
74	11	-1.4322
75	11	0.30825
76	3	-2.1246
77	1	0.34483
78	3	-0.18779
79	6	-0.32034
80	1	-2.6141
81	4	-0.25865
82	4	-0.89335
83	5	-1.9998
84	6	-3.3617
85	6	-1.8285
86	4	0.097424
87	5	-0.43759
88	5	-0.57998
89	8	0.45029
90	8	-3.6666
91	8	-0.69176
92	11	9.2102
93	11	1.2723
94	3	0.072523
95	4	0.36454
96	5	0.18436
97	5	0.2722
98	5	1.1815
99	8	-3.4859
100	8	-2.2875
101	8	0.85525
102	11	9.2102
103	11	9.2102
104	4	0.64718
105	7	-3.5474
106	13	-1.1046
107	7	-2.1358
108	11	9.2102
109	11	9.2102
110	13	1.1969
111	9	0.11548
112	7	-0.70474
113	9	0.1444
114	7	-0.20778
115	11	9.2102
116	11	9.2102
117	13	-2.5924
118	11	0.9978
119	11	-0.16775
120	12	0.2297
121	11	9.2102
122	14	-0.21545
123	12	-1.8812
124	12	-1.7426
125	11	9.2102
126	14	-3.1122
detection1	detection2	cost
1	3	-5.6071
1	4	-3.2674
3	4	-3.7143
2	6	-5.6071
1	7	-2.1462
3	7	-3.2674
4	7	-5.6071
5	9	-5.6071
2	11	-0.67521
6	11	-1.5143
13	14	43.6422
2	15	-1.5143
6	15	-3.2674
11	15	-3.2674
12	16	-4.8231
13	18	17.1798
14	18	19
13	19	2.1517
14	19	34.1429
18	19	7.6429
10	20	-3.7143
2	21	0.30445
6	21	-1.5143
11	21	-2.1462
15	21	-5.6071
13	22	32.4299
14	22	4.0138
18	22	7.7607
19	22	22.8448
17	23	-5.6071
13	24	-0.67521
14	24	37.968
18	24	11.523
19	24	-3.2674
22	24	26.5714
13	25	0.96511
14	25	51.2091
18	25	24.7342
19	25	9.6406
22	25	39.8214
24	25	5.75
12	26	-1.8214
16	26	-3.2674
17	27	-3.2674
23	27	-4.8231
28	29	-3.7143
13	32	1.9643
14	32	49.5689
18	32	23.3135
19	32	8.6726
22	32	38.086
24	32	4.4715
25	32	-3.2674
30	34	-4.8231
33	35	-1.8214
13	36	38.904
14	36	1.9643
18	36	14.6553
19	36	29.2526
22	36	0.53071
24	36	32.6536
25	36	45.8033
32	36	43.6422
31	37	-4.8231
33	38	-4.8231
35	38	-3.2674
13	40	37.4927
14	40	4.6202
18	40	13.6628
19	40	27.8615
22	40	0.96511
24	40	31.1069
25	40	44.1649
32	40	41.8597
36	40	-4.8231
33	42	-3.7143
35	42	-0.67521
38	42	-4.8231
33	43	-0.67521
35	43	-3.7143
38	43	-3.2674
42	43	-1.8214
39	44	-4.8231
39	45	-5.6071
44	45	-5.6071
31	46	-0.67521
37	46	-3.2674
31	47	-1.5143
37	47	-3.7143
46	47	-5.6071
41	48	-3.2674
39	49	11.8034
44	49	9.6406
45	49	11.523
33	50	-1.5143
35	50	-0.67521
38	50	-3.7143
42	50	-4.8231
43	50	-3.2674
39	51	-3.2674
44	51	-5.6071
45	51	-4.8231
49	51	9.5357
39	52	-0.67521
44	52	0.30445
45	52	-1.5143
49	52	17.1071
51	52	0.071429
39	53	-1.5143
44	53	-3.7143
45	53	-3.2674
49	53	9.6406
51	53	-5.6071
52	53	0.30445
13	54	41.0177
14	54	8.6726
18	54	18.2456
19	54	31.5222
22	54	6.9156
24	54	34.4002
25	54	47.1311
32	54	44.4761
36	54	0.071429
40	54	-1.5143
41	55	0.53071
48	55	-3.2674
30	56	9.9513
34	56	7.2837
30	57	11.2383
34	57	8.5614
56	57	-5.6071
13	58	13.4073
14	58	45.2289
18	58	22.0674
19	58	12.8867
22	58	34.0136
24	58	9.9513
25	58	11.9882
32	58	7.7607
36	58	37.4927
40	58	35.2048
54	58	36.2
33	59	6.9156
35	59	5.75
38	59	4.4715
42	59	3.5372
43	59	1.9643
50	59	0.96511
33	60	7.7607
35	60	5.8845
38	60	5.1977
42	60	4.6202
43	60	2.1517
50	60	1.9643
59	60	-5.6071
30	61	10.3572
34	61	7.7607
56	61	-4.8231
57	61	-3.2674
30	62	13.9152
34	62	11.2383
56	62	-3.2674
57	62	-4.8231
61	62	-1.8214
31	63	7.7607
37	63	6.2802
46	63	3.5372
47	63	2.6933
41	64	7.2837
48	64	3.5372
55	64	-0.67521
13	65	22.0674
14	65	30.8274
18	65	14.0819
19	65	15.3715
22	65	20.6393
24	65	15.6053
25	65	25.0659
32	65	21.3932
36	65	22.1279
40	65	19.6016
54	65	19.6016
58	65	9.6406
33	66	10.3572
35	66	8.1089
38	66	7.7607
42	66	7.2837
43	66	4.4715
50	66	4.6202
59	66	-3.2674
60	66	-4.8231
30	67	12.9744
34	67	10.3572
56	67	-3.7143
57	67	-3.2674
61	67	-4.8231
62	67	-3.2674
30	68	15.293
34	68	12.6213
56	68	-2.1462
57	68	-3.2674
61	68	-1.5143
62	68	-5.6071
67	68	-3.7143
10	69	21.3932
20	69	18.2456
13	70	39.2501
14	70	17.8953
18	70	19.7992
19	70	30.3571
22	70	13.3214
24	70	32.4299
25	70	44.1996
32	70	41.0177
36	70	8.6726
40	70	6.2802
54	70	1.9643
58	70	30.546
65	70	13.4073
31	71	9.5357
37	71	7.7607
46	71	4.4715
47	71	4.0138
63	71	-4.8231
28	72	11.4286
29	72	11.8034
13	73	17.7539
14	73	43.2907
18	73	22.0674
19	73	15.5276
22	73	32.4299
24	73	13.3214
25	73	17.1798
32	73	12.9744
36	73	35.0367
40	73	32.6089
54	73	32.9647
58	73	-2.1462
65	73	5.8845
70	73	26.5714
13	74	17.7539
14	74	53.6601
18	74	30.3571
19	74	19.7992
22	74	42.4729
24	74	16.2174
25	74	13.4073
32	74	9.5357
36	74	45.8033
40	74	43.4667
54	74	44.1649
58	74	0.96511
65	74	17.1798
70	74	37.9286
73	74	3.8571
13	75	18.8644
14	75	57.1903
18	75	33.4488
19	75	22.0674
22	75	45.9376
24	75	18.2456
25	75	13.4073
32	75	9.9513
36	75	49.4432
40	75	47.1311
54	75	47.9126
58	75	4.4715
65	75	20.9559
70	75	41.7143
73	75	7.6429
74	75	-3.7143
33	76	10.4572
35	76	9.5357
38	76	8.1089
42	76	6.9156
43	76	5.75
50	76	4.4715
59	76	-3.7143
60	76	-3.2674
66	76	-3.2674
30	77	12.8867
34	77	10.4572
56	77	-0.67521
57	77	0.53071
61	77	-3.2674
62	77	0.96511
67	77	-3.2674
68	77	0.30445
33	78	12.9744
35	78	10.4572
38	78	10.3572
42	78	9.9513
43	78	6.9156
50	78	7.2837
59	78	-0.67521
60	78	-2.1462
