141
detection	body_part	cost
1	3	-3.8497
2	11	9.2102
3	4	-4.4896
4	4	-0.74097
5	4	-2.7802
6	4	-2.2251
7	9	-1.2168
8	5	-0.45163
9	2	-3.5047
10	1	-4.3961
11	5	-2.8468
12	11	9.2102
13	6	0.48989
14	12	-0.82405
15	11	-0.2361
16	14	-0.62931
17	5	0.27479
18	8	0.27295
19	11	9.2102
20	3	-0.14861
21	6	-2.1845
22	8	0.38989
23	5	0.30782
24	8	-0.22756
25	7	-0.28291
26	8	0.29127
27	7	0.40378
28	12	-0.16976
29	11	9.2102
30	3	-2.1987
31	6	-0.8873
32	4	0.19972
33	7	-0.61591
34	10	-0.25749
35	13	0.14742
36	7	0.05136
37	12	0.48661
38	11	9.2102
39	10	0.32414
40	4	0.16076
41	7	0.29526
42	13	-1.4371
43	2	-2.4388
44	11	9.2102
45	3	0.40818
46	4	-0.62024
47	7	-0.058035
48	13	0.83723
49	14	0.65768
50	1	-2.3413
51	1	-4.2016
52	11	9.2102
53	9	-0.87154
54	9	-1.3094
55	10	0.97337
56	10	0.48746
57	11	0.5572
58	1	1.372
59	9	-1.7904
60	10	-0.13074
61	11	9.2102
62	6	0.5312
63	9	-0.25547
64	8	-0.077713
65	12	-0.10299
66	11	-2.2805
67	6	-2.2432
68	6	-4.2268
69	6	-3.3877
70	12	-1.3383
71	12	-0.47986
72	11	-1.5819
73	11	-2.9653
74	3	-0.35331
75	11	9.2102
76	12	-1.4032
77	3	-2.7653
78	3	-4.3972
79	4	-3.2691
80	4	-4.0299
81	4	-3.0712
82	5	-2.2997
83	8	-1.2145
84	5	-1.2286
85	8	-1.2045
86	13	-0.76246
87	4	0.26199
88	5	0.37812
89	13	0.66261
90	14	-2.7733
91	1	0.59317
92	1	0.025294
93	9	-0.13959
94	14	-0.83074
95	2	-4.1036
96	9	-1.3175
97	9	-0.87891
98	1	-4.239
99	9	-1.174
100	9	-1.0538
101	9	-0.14552
102	10	0.22756
103	10	0.63733
104	10	-0.5089
105	10	-1.4385
106	6	1.092
107	1	0.95275
108	10	0.93757
109	10	-0.061815
110	11	0.63805
111	12	-0.15109
112	6	-4.1975
113	12	-2.6007
114	12	-0.73817
