113
detection	body_part	cost
1	11	0.57035
2	13	0.95901
3	11	9.2102
4	11	1.0623
5	11	9.2102
6	11	9.2102
7	8	-2.0576
8	10	-1.0954
9	13	0.15407
10	13	-0.55045
11	11	9.2102
12	2	-3.8924
13	3	-0.092379
14	6	-1.8402
15	3	0.3123
16	6	-1.5757
17	8	0.19745
18	8	0.88454
19	5	-1.1074
20	13	0.17012
21	11	9.2102
22	1	-4.483
23	1	-5.3174
24	3	-0.80648
25	6	-1.193
26	6	0.74176
27	8	0.61918
28	8	-0.62654
29	7	-0.54889
30	7	-1.1221
31	1	-3.1043
32	3	-0.21813
33	6	0.055318
34	3	1.2402
35	5	-0.041049
36	8	0.042265
37	5	0.11134
38	8	0.10001
39	7	-0.7587
40	12	0.54823
41	9	0.21629
42	12	0.005002
43	11	9.2102
44	6	-0.37574
45	5	1.081
46	7	-3.51
47	7	-5.3185
48	12	0.54963
49	12	-0.29168
50	12	-0.66587
51	11	9.2102
52	11	9.2102
53	6	-3.629
54	6	-1.1642
55	7	0.85907
56	7	-3.538
57	7	-0.98507
58	12	0.21163
59	11	9.2102
60	6	-4.737
61	4	1.3321
62	7	-0.57725
63	7	-0.37008
64	9	0.39374
65	12	-0.12614
66	11	9.2102
67	1	-0.81028
68	6	0.17057
69	1	-0.92843
70	6	-0.35539
71	8	1.2243
72	11	9.2102
73	11	9.2102
74	13	1.3332
75	2	-4.9804
76	6	-0.21287
77	12	-1.6793
78	12	-0.84968
79	1	-5.0629
80	1	-6.3498
81	12	-1.4132
82	14	0.95276
83	11	9.2102
84	11	9.2102
85	11	9.2102
86	14	0.48276
87	9	0.56947
88	9	0.12323
89	12	0.31723
90	11	9.2102
91	3	-1.3306
92	3	-4.2545
93	3	0.17763
94	5	-2.1167
95	5	-1.1016
96	9	-1.4793
97	9	-1.6494
98	5	-2.3684
99	9	-0.46637
100	9	0.43822
101	9	0.13954
102	5	-0.7505
103	11	9.2102
104	11	9.2102
105	11	9.2102
106	13	-1.6443
107	4	-6.2438
108	4	-0.3763
109	4	-4.291
110	10	0.43989
111	14	-0.15888
112	14	-1.8882
113	14	-1.7071
detection1	detection2	cost
1	3	-0.67521
1	4	-3.2674
3	4	-3.7143
1	5	72.2025
3	5	66.3457
4	5	70.1302
1	6	15.9133
3	6	9.6406
4	6	13.4073
5	6	49.2857
2	9	-3.2674
2	10	-1.8214
9	10	-4.8231
1	11	5.8845
3	11	-0.67521
4	11	1.9643
5	11	62.638
6	11	6.2802
13	15	-5.6071
14	16	-5.6071
7	17	6.2802
7	18	2.6933
17	18	-3.7143
2	20	0.071429
9	20	-3.2674
10	20	-5.6071
1	21	3.8571
3	21	1.9643
4	21	0.30445
5	21	72.2025
6	21	15.9133
11	21	2.1517
22	23	-5.6071
13	24	-5.6071
15	24	-4.8231
14	25	-5.6071
16	25	-4.8231
14	26	-3.2674
16	26	-4.8231
25	26	-3.7143
7	27	8.6726
17	27	-4.8231
18	27	-1.5143
7	28	5.1977
17	28	-4.8231
18	28	-4.8231
27	28	-3.7143
29	30	-5.6071
22	31	-4.8231
23	31	-5.6071
13	32	-3.2674
15	32	-3.7143
24	32	-4.8231
14	33	-3.2674
16	33	-3.7143
25	33	-4.8231
26	33	-4.8231
13	34	-2.1462
15	34	-3.2674
24	34	-3.2674
32	34	-5.6071
19	35	2.6933
7	36	6.1496
17	36	-3.2674
18	36	-3.2674
27	36	-3.2674
