135
detection	body_part	cost
1	3	0.73773
2	9	0.1722
3	9	-1.4248
4	9	0.21603
5	11	-1.9992
6	3	-3.4004
7	9	-1.5639
8	10	-1.2273
9	10	1.0586
10	11	-0.729
11	14	-0.50654
12	3	-1.0497
13	4	1.2744
14	10	1.1579
15	10	-0.051636
16	4	-0.22175
17	14	-0.05778
18	14	-1.0026
19	14	0.23861
20	11	-1.3221
21	4	1.0036
22	4	-2.3813
23	12	-0.34195
24	10	0.16348
25	4	-0.18154
26	4	-1.5314
27	14	-0.27177
28	5	0.81886
29	1	-4.4309
30	1	-5.6288
31	6	-0.20788
32	1	-0.76222
33	6	0.20383
34	12	-1.568
35	12	-1.2055
36	11	9.2102
37	3	-0.71095
38	13	0.37996
39	4	-0.090261
40	14	-0.42371
41	14	-1.1453
42	14	-1.0534
43	11	-0.087209
44	5	-0.39404
45	12	0.65041
46	3	0.98504
47	3	-1.4105
48	3	-2.2674
49	13	-0.41343
50	3	-1.5419
51	13	-0.5378
52	13	-0.4675
53	13	0.31898
54	4	1.2169
55	14	-0.50721
56	5	-1.1307
57	5	-2.7095
58	5	-1.2514
59	2	-5.3131
60	6	-1.7366
61	6	-3.1148
62	5	-0.99811
63	11	9.2102
64	12	0.40517
65	9	-0.7434
66	11	9.2102
67	11	-0.0074323
68	14	-0.2213
69	6	-2.6179
70	5	-2.4055
71	13	-0.38521
72	13	-0.3857
73	13	-0.46706
74	14	-0.10266
75	9	-2.198
76	9	0.072895
77	10	-1.5322
78	11	0.047859
79	14	-0.64914
80	11	9.2102
81	6	-0.85452
82	1	0.26545
83	1	-1.459
84	13	0.41623
85	7	1.2026
86	7	0.82649
87	9	0.56423
88	9	-0.72176
89	12	0.22826
90	9	-1.4885
91	12	0.12745
92	10	-2.7868
93	13	-0.75223
94	8	0.34477
95	7	-3.1721
96	11	9.2102
97	1	0.52563
98	1	-3.1154
99	7	0.1419
100	12	-1.9669
101	8	-0.45533
102	7	0.29498
103	2	-0.79975
104	2	-1.1222
105	1	-0.65496
106	1	-5.4863
107	1	0.2514
108	7	0.25168
109	12	-1.0422
110	12	-2.7724
111	12	-1.7452
112	13	-2.6128
113	2	-2.675
114	7	-1.6707
115	7	-1.1145
116	7	1.1473
117	8	-1.4293
118	11	9.2102
119	2	-4.473
120	6	0.11005
121	6	-2.8902
122	7	-0.89482
123	8	0.15243
124	8	0.22661
125	11	9.2102
126	6	-3.0718
127	6	-0.34231
128	8	0.0044508
129	6	0.41735
130	8	0.0031226
131	8	-1.3536
132	11	9.2102
133	8	-1.6489
134	8	0.56859
135	8	-0.56026
detection1	detection2	cost
2	3	-3.7143
2	4	1.9643
3	4	-1.8214
1	6	-2.1462
2	7	-3.2674
3	7	-5.6071
4	7	-1.5143
8	9	-1.8214
5	10	-4.8231
1	12	0.53071
6	12	-4.8231
8	14	-1.5143
9	14	4.0138
8	15	-3.2674
9	15	2.1517
14	15	-5.6071
13	16	37.9286
11	17	-3.2674
11	18	-4.8231
17	18	-5.6071
11	19	-3.2674
17	19	0.071429
18	19	-1.8214
5	20	30.546
10	20	32.295
13	21	-5.6071
16	21	37.968
13	22	-1.5143
16	22	32.295
21	22	-1.8214
8	24	-3.7143
9	24	-0.67521
14	24	-1.5143
15	24	-3.2674
13	25	32.295
16	25	-1.5143
21	25	32.25
22	25	26.5714
13	26	36.0768
16	26	-4.8231
21	26	36.0357
22	26	30.3571
25	26	-3.7143
11	27	-3.2674
17	27	-1.5143
18	27	-3.2674
19	27	-4.8231
29	30	-5.6071
29	32	-1.8214
30	32	-3.7143
31	33	-5.6071
23	34	-3.2674
23	35	-4.8231
34	35	-5.6071
5	36	21.885
10	36	19.6016
20	36	58.8581
1	37	31.5222
6	37	34.5282
12	37	36.2
13	39	38.086
16	39	-3.7143
21	39	37.968
22	39	32.295
25	39	-1.5143
26	39	-4.8231
11	40	-0.67521
17	40	-3.7143
18	40	-3.2674
19	40	0.96511
27	40	-1.5143
11	41	-1.5143
17	41	-3.2674
18	41	-3.7143
19	41	-0.67521
27	41	-3.2674
40	41	-5.6071
11	42	-1.8214
17	42	-2.1462
18	42	-3.2674
19	42	-2.1462
27	42	-4.8231
40	42	-3.7143
41	42	-5.6071
5	43	29.2526
10	43	30.7807
20	43	-3.2674
36	43	56.8571
28	44	51.3006
23	45	-3.2674
34	45	-1.5143
35	45	-3.2674
1	46	26.624
6	46	29.2526
12	46	30.7807
37	46	-1.5143
1	47	28.4144
6	47	31.1069
12	47	32.6536
37	47	-3.2674
46	47	-5.6071
1	48	30.2149
6	48	32.9647
12	48	34.5282
37	48	-4.8231
46	48	-3.7143
47	48	-5.6071
38	49	-4.8231
1	50	32.024
6	50	34.8256
12	50	36.4045
37	50	-5.6071
46	50	-1.8214
47	50	-3.7143
48	50	-5.6071
38	51	-5.6071
49	51	-5.6071
38	52	-4.8231
49	52	-3.7143
51	52	-5.6071
38	53	-3.2674
49	53	-1.8214
51	53	-3.7143
52	53	-5.6071
13	54	34.5282
16	54	-0.67521
21	54	34.3146
22	54	28.663
25	54	-3.2674
26	54	-3.2674
39	54	-3.2674
11	55	0.96511
17	55	-1.8214
18	55	-1.5143
19	55	1.9643
27	55	-0.67521
40	55	-5.6071
41	55	-4.8231
42	55	-3.2674
28	56	-3.7143
44	56	51.1786
28	57	-2.1462
44	57	54.9643
56	57	-3.7143
28	58	-0.67521
44	58	56.8571
56	58	-1.8214
57	58	-5.6071
31	60	-2.1462
33	60	-0.67521
31	61	-3.7143
33	61	-3.2674
60	61	-3.7143
28	62	49.5689
44	62	-4.8231
56	62	49.3173
57	62	53.101
58	62	54.993
5	63	44.8538
10	63	42.6161
20	63	81.7859
36	63	15.5276
43	63	79.6537
23	64	-0.67521
34	64	-3.7143
35	64	-3.2674
45	64	-1.5143
2	65	39.3267
3	65	35.6638
4	65	30.2149
7	65	35.2048
5	66	19.6016
10	66	20.6393
20	66	7.7607
36	66	45.635
43	66	4.4715
63	66	68.2143
5	67	35.6638
10	67	37.0526
20	67	0.96511
36	67	62.638
43	67	-0.67521
63	67	85.25
66	67	9.5357
11	68	37.0526
17	68	40.4233
18	68	38.5552
19	68	32.9647
27	68	34.5282
40	68	39.9726
41	68	38.086
42	68	36.2
55	68	39.8593
31	69	-1.5143
33	69	-0.67521
60	69	-4.8231
61	69	-4.8231
28	70	53.5428
44	70	-3.2674
56	70	53.1896
57	70	56.9684
58	70	58.8581
62	70	-3.2674
38	71	-1.5143
49	71	-3.7143
51	71	-3.2674
52	71	-2.1462
53	71	-0.67521
38	72	-1.8214
49	72	-3.2674
51	72	-3.7143
52	72	-3.2674
53	72	-2.1462
71	72	-5.6071
38	73	-1.5143
49	73	-2.1462
51	73	-3.2674
52	73	-3.7143
53	73	-3.2674
71	73	-3.7143
72	73	-5.6071
11	74	4.4715
17	74	1.9643
18	74	2.1517
19	74	4.6202
27	74	1.9643
40	74	-1.8214
41	74	-1.5143
42	74	-0.67521
55	74	-3.7143
68	74	39.8593
2	75	41.6414
3	75	38.0074
4	75	32.6089
7	75	37.4927
65	75	-4.8231
2	76	45.2968
3	76	41.6414
4	76	36.2
7	76	41.1652
65	76	-1.5143
75	76	-3.7143
8	77	37.4927
9	77	32.024
14	77	42.6161
15	77	40.7586
24	77	36.6892
5	78	36.2
10	78	37.4927
20	78	2.6933
36	78	62.7655
43	78	0.53071
63	78	85.2693
66	78	9.6406
67	78	-5.6071
11	79	37.4927
17	79	40.7586
18	79	38.904
19	79	33.3612
27	79	34.8256
40	79	40.1609
41	79	38.2821
42	79	36.4045
55	79	39.9726
68	79	-5.6071
74	79	39.8214
5	80	67.8585
10	80	65.6388
20	80	104.7546
36	80	38.5552
43	80	102.5465
63	80	15.5276
66	80	91.0013
67	80	108.0263
78	80	107.9798
31	81	0.30445
33	81	0.96511
60	81	-3.2674
61	81	-3.2674
69	81	-5.6071
29	82	31.1069
30	82	29.2526
32	82	25.5573
29	83	32.9647
30	83	31.1069
32	83	27.4026
82	83	-5.6071
38	84	0.96511
49	84	-1.5143
51	84	-0.67521
52	84	0.53071
53	84	1.9643
71	84	-4.8231
72	84	-3.2674
73	84	-1.5143
85	86	-3.7143
2	87	38.5941
3	87	35.0367
4	87	29.785
7	87	34.4002
65	87	-3.2674
75	87	-3.2674
76	87	0.30445
2	88	40.3859
3	88	36.8106
4	88	31.5222
7	88	36.2
65	88	-3.7143
75	88	-4.8231
76	88	-1.5143
87	88	-5.6071
23	89	31.5222
34	89	34.8256
35	89	32.9647
45	89	28.9098
64	89	34.3146
2	90	42.1852
3	90	38.5941
4	90	33.2734
7	90	38.0074
65	90	-3.2674
75	90	-5.6071
76	90	-3.2674
87	90	-3.7143
88	90	-5.6071
23	91	33.3612
34	91	36.6892
35	91	34.8256
45	91	30.7807
64	91	36.2
89	91	-5.6071
8	92	36.2
9	92	30.8274
14	92	41.1652
15	92	39.3267
24	92	35.2048
77	92	-4.8231
38	93	34.8256
49	93	36.4045
51	93	34.5282
52	93	32.6536
53	93	30.7807
71	93	36.0768
72	93	34.1859
73	93	32.295
84	93	37.9286
85	95	32.295
86	95	36.0768
5	96	39.2501
10	96	36.8106
20	96	74.9643
36	96	10.3572
43	96	72.5614
63	96	1.9643
66	96	60.8791
67	96	77.8676
78	96	77.7627
80	96	22.8448
29	97	29.6887
30	97	27.8615
32	97	24.2301
82	97	-4.8231
83	97	-3.2674
29	98	31.5222
30	98	29.6887
32	98	26.0415
82	98	-5.6071
83	98	-4.8231
97	98	-5.6071
85	99	-5.6071
86	99	-3.2674
95	99	32.25
23	100	32.024
34	100	35.2048
35	100	33.3612
45	100	29.2526
64	100	34.5282
89	100	-5.6071
91	100	-4.8231
94	101	-5.6071
85	102	28.663
86	102	32.4299
95	102	-3.2674
99	102	28.5141
59	103	27.4026
59	104	29.2526
103	104	-5.6071
29	105	30.2149
30	105	28.4144
32	105	24.8452
82	105	-3.2674
83	105	-2.1462
97	105	-5.6071
98	105	-4.8231
29	106	33.8406
30	106	32.024
32	106	28.4144
82	106	-3.2674
83	106	-3.7143
97	106	-3.2674
98	106	-4.8231
105	106	-3.7143
29	107	37.4927
30	107	35.6638
32	107	32.024
82	107	-0.67521
83	107	-2.1462
97	107	0.30445
98	107	-1.5143
105	107	0.071429
106	107	-3.7143
85	108	-3.2674
86	108	-0.67521
95	108	30.4044
99	108	-4.8231
102	108	26.5714
23	109	30.8274
34	109	33.8406
35	109	32.024
45	109	27.8615
64	109	32.9647
89	109	-3.2674
91	109	-2.1462
100	109	-4.8231
23	110	34.4002
34	110	37.4927
35	110	35.6638
45	110	31.5222
64	110	36.6892
89	110	-3.2674
91	110	-3.7143
100	110	-4.8231
109	110	-3.7143
23	111	36.2
34	111	39.3267
35	111	37.4927
45	111	33.3612
64	111	38.5552
89	111	-2.1462
91	111	-3.2674
100	111	-3.2674
109	111	-1.8214
110	111	-5.6071
38	112	35.6638
49	112	37.0526
51	112	35.2048
52	112	33.3612
53	112	31.5222
71	112	36.4045
72	112	34.5282
73	112	32.6536
84	112	38.086
93	112	-3.7143
59	113	27.8615
103	113	-5.6071
104	113	-4.8231
85	114	-1.5143
86	114	-1.5143
95	114	34.3146
99	114	-3.2674
102	114	30.4044
108	114	-3.2674
85	115	-0.67521
86	115	-1.8214
95	115	36.2
99	115	-2.1462
102	115	32.295
108	115	-1.5143
114	115	-5.6071
85	116	1.9643
86	116	-0.67521
95	116	39.9726
99	116	0.96511
102	116	36.0768
108	116	2.1517
114	116	-1.8214
115	116	-3.7143
94	117	-1.5143
101	117	-3.2674
5	118	44.9905
10	118	42.4729
20	118	79.7564
36	118	16.7404
43	118	77.1511
63	118	4.4715
66	118	65.3197
67	118	82.1863
78	118	81.9663
80	118	20.0604
96	118	-0.67521
59	119	30.2149
103	119	-3.2674
104	119	-3.7143
113	119	-4.8231
31	120	29.785
33	120	28.0636
60	120	32.024
61	120	28.4144
69	120	29.6887
81	120	29.2526
31	121	33.2734
33	121	31.5222
60	121	35.6638
61	121	32.024
69	121	33.3612
81	121	32.9647
120	121	-3.7143
85	122	0.30445
86	122	0.30445
95	122	34.5282
99	122	-1.5143
102	122	30.546
108	122	-2.1462
114	122	-5.6071
115	122	-4.8231
116	122	-1.5143
94	123	49.5689
101	123	49.4118
117	123	47.3929
94	124	3.2076
101	124	1.9643
117	124	-1.5143
123	124	41.7507
5	125	36.0768
10	125	33.4488
20	125	69.2016
36	125	11.1425
43	125	66.4184
63	125	12.6213
66	125	54.5037
67	125	71.2301
78	125	70.9338
80	125	31.5222
96	125	3.2076
118	125	4.0138
31	126	34.0136
33	126	32.295
60	126	36.2
61	126	32.6089
69	126	33.8406
81	126	33.3612
120	126	-3.2674
121	126	-5.6071
31	127	37.4927
33	127	35.7467
60	127	39.8214
61	127	36.2
69	127	37.4927
81	127	37.0526
120	127	0.30445
121	127	-3.2674
126	127	-3.7143
94	128	2.6933
101	128	0.96511
117	128	-3.2674
123	128	45.635
124	128	-3.2674
31	129	31.4763
33	129	29.833
60	129	33.2734
61	129	29.785
69	129	30.8274
81	129	30.2149
120	129	-3.7143
121	129	-2.1462
126	129	-3.2674
127	129	0.30445
94	130	46.3384
101	130	46.0381
117	130	43.7472
123	130	-2.1462
124	130	37.968
128	130	41.7143
94	131	48.2028
101	131	47.9126
117	131	45.635
123	131	-3.2674
124	131	39.8593
128	131	43.6071
130	131	-5.6071
5	132	44.4761
10	132	41.8597
20	132	77.5312
36	132	18.2456
43	132	74.6814
63	132	11.1425
66	132	62.74
67	132	79.3654
78	132	79.0141
80	132	25.5573
96	132	3.8571
118	132	-0.67521
125	132	0.96511
94	133	50.4103
101	133	50.069
117	133	47.6858
123	133	-1.8214
124	133	41.8597
128	133	45.5338
130	133	-3.2674
131	133	-4.8231
94	134	54.127
101	134	53.8064
117	134	51.4527
123	134	-0.67521
124	134	45.635
128	134	49.3173
130	134	0.30445
131	134	-1.5143
133	134	-3.7143
94	135	50.8111
101	135	50.4103
117	135	47.9126
123	135	0.071429
124	135	42.0408
128	135	45.635
130	135	-2.1462
131	135	-3.2674
133	135	-5.6071
134	135	-3.2674
2	8	-2.0134
3	8	-2.0462
4	8	-1.8816
5	8	-2.349
7	8	-2.1244
2	9	-1.7979
3	9	-1.8981
4	9	-1.8184
5	9	-2.0597
7	9	-2.035
8	10	-2.0418
9	10	-1.9303
1	13	-1.1168
6	13	-2.0535
12	13	-1.6157
2	14	-2.1102
3	14	-1.8612
4	14	-1.0333
5	14	-1.9299
7	14	-2.1107
