132
detection	body_part	cost
1	5	-0.20357
2	5	-2.1482
3	4	-0.7161
4	5	-3.1317
5	4	-4.4042
6	5	-1.2144
7	5	-1.0019
8	5	0.52013
9	11	0.33181
10	3	-3.9852
11	3	-0.98601
12	9	-3.1822
13	9	0.22351
14	4	0.29409
15	10	0.37239
16	11	-2.1911
17	3	0.7661
18	5	0.35485
19	9	-1.4188
20	9	-2.2244
21	9	-1.3816
22	4	-1.9302
23	10	-0.46341
24	2	-4.3967
25	1	-4.2908
26	5	-2.1161
27	7	0.015908
28	5	-1.5172
29	4	-4.4794
30	10	0.24256
31	13	0.2389
32	4	-2.0038
33	11	-0.43593
34	7	-0.99644
35	5	-2.9164
36	7	-0.34574
37	12	-1.8766
38	12	-1.8429
39	4	-3.1876
40	13	-0.051274
41	4	-1.7393
42	13	0.18484
43	4	0.11278
44	6	-3.122
45	5	-0.51616
46	7	-1.7607
47	12	0.46691
48	12	-1.9746
49	4	-0.3418
50	4	-1.1586
51	3	-0.30409
52	7	-0.37496
53	12	-1.2824
54	3	-1.0391
55	8	0.2357
56	8	0.38505
57	12	0.42709
58	13	-1.4083
59	13	-1.0151
60	11	9.2102
61	11	9.2102
62	11	9.2102
63	3	-3.9601
64	13	0.66502
65	11	9.2102
66	11	9.2102
67	11	9.2102
68	3	0.87647
69	3	0.13263
70	9	-1.9805
71	10	0.48418
72	10	-3.0189
73	11	-1.3119
74	2	-3.4709
75	9	-0.51053
76	9	-1.4122
77	9	0.43689
78	10	-4.2253
79	11	-3.3697
80	1	-0.66838
81	1	-1.8791
82	9	0.60891
83	11	9.2102
84	1	-4.4303
85	1	-3.1709
86	1	0.040055
87	1	1.2483
88	14	1.061
89	11	9.2102
90	11	9.2102
91	14	-4.4516
92	14	-2.1634
93	11	9.2102
94	14	0.7566
95	11	9.2102
96	6	1.2351
97	12	-2.5968
98	13	-4.2387
99	1	1.125
100	1	0.60817
101	11	9.2102
102	6	0.2506
103	12	-0.47367
104	12	-1.526
105	12	-2.3365
106	12	-1.6647
107	12	-0.51225
108	13	-3.802
109	6	0.48863
110	12	-0.41647
111	11	9.2102
112	13	-1.3051
113	2	-3.8146
114	1	-2.0509
115	6	-2.0708
116	6	-4.4575
117	6	-0.94624
118	6	1.1913
119	11	9.2102
120	1	1.0069
121	6	-1.4071
122	6	-3.0037
123	6	-0.78173
124	7	-1.8314
125	7	-5.4033
126	7	-3.2158
127	8	-3.4535
128	8	-1.5552
129	8	0.57313
130	7	0.32977
131	8	1.1659
132	8	-5.7905
detection1	detection2	cost
1	2	-5.6071
1	4	-3.2674
2	4	-4.8231
3	5	-3.2674
1	6	-1.5143
2	6	-3.2674
4	6	-5.6071
1	7	-1.8214
2	7	-3.7143
4	7	-4.8231
6	7	-5.6071
1	8	-1.5143
2	8	-3.2674
4	8	-3.2674
6	8	-3.7143
7	8	-5.6071
10	11	-3.7143
12	13	-3.7143
3	14	4.4715
5	14	7.7607
9	16	-4.8231
10	17	-3.2674
11	17	-5.6071
1	18	17.1071
2	18	16.443
4	18	14.0819
6	18	13.6628
7	18	15.5276
8	18	17.3966
12	19	-4.8231
13	19	-1.5143
12	20	-5.6071
13	20	-3.2674
19	20	-5.6071
12	21	-4.8231
13	21	-4.8231
19	21	-3.7143
20	21	-5.6071
3	22	1.9643
5	22	4.4715
14	22	-3.2674
15	23	-4.8231
1	26	17.8953
2	26	17.1071
4	26	14.6553
6	26	14.0819
7	26	15.9133
8	26	17.7539
18	26	-5.6071
1	28	16.2174
2	28	15.3715
4	28	12.8867
6	28	12.262
7	28	14.0819
8	28	15.9133
18	28	-4.8231
26	28	-5.6071
3	29	4.6202
5	29	6.9156
14	29	-3.2674
22	29	-4.8231
15	30	-2.1462
23	30	-4.8231
3	32	7.7607
5	32	10.4572
14	32	-3.2674
22	32	-1.5143
29	32	-3.7143
9	33	-0.67521
16	33	-3.2674
27	34	-3.2674
1	35	18.7964
2	35	17.8953
4	35	15.3715
6	35	14.6553
7	35	16.443
8	35	18.2456
18	35	-3.7143
26	35	-5.6071
28	35	-4.8231
27	36	-5.6071
34	36	-3.7143
37	38	-5.6071
3	39	7.2837
5	39	9.4302
14	39	-1.8214
22	39	-2.1462
29	39	-4.8231
32	39	-4.8231
31	40	-5.6071
3	41	8.783
5	41	11.1425
14	41	-1.5143
22	41	-0.67521
29	41	-3.2674
32	41	-5.6071
39	41	-5.6071
31	42	-4.8231
40	42	-5.6071
3	43	10.3572
5	43	12.8867
14	43	-0.67521
22	43	0.96511
29	43	-1.5143
32	43	-4.8231
39	43	-3.7143
41	43	-5.6071
1	45	21.3932
2	45	20.4477
4	45	17.8953
6	45	17.1071
7	45	18.8644
8	45	20.6393
18	45	-1.5143
26	45	-3.2674
28	45	-2.1462
35	45	-4.8231
27	46	-3.2674
34	46	-4.8231
36	46	-4.8231
37	47	-4.8231
38	47	-3.2674
37	48	-4.8231
38	48	-5.6071
47	48	-3.7143
3	49	6.1496
5	49	7.2837
14	49	0.96511
22	49	-1.8214
29	49	-3.2674
32	49	-0.67521
39	49	-3.2674
41	49	-1.5143
43	49	0.30445
3	50	7.2837
5	50	8.783
14	50	0.30445
22	50	-1.5143
29	50	-3.7143
32	50	-2.1462
39	50	-4.8231
41	50	-3.2674
