132
detection	body_part	cost
1	7	-2.5627
2	7	-4.9994
3	11	9.2102
4	6	-1.1384
5	12	-0.22657
6	6	-2.8235
7	8	0.12208
8	8	-4.1448
9	14	-3.744
10	6	-2.0289
11	12	-3.2809
12	13	-4.1911
13	14	-1.7501
14	6	0.027479
15	13	0.84145
16	1	-1.7196
17	9	0.9156
18	10	1.0836
19	11	9.2102
20	11	9.2102
21	1	-2.5958
22	1	-4.7853
23	3	-0.60499
24	1	-0.84382
25	4	-0.68566
26	9	-2.64
27	10	-3.9859
28	4	-4.6054
29	4	-2.1354
30	11	9.2102
31	11	-3.5691
32	2	-4.5018
33	3	-4.8931
34	3	-2.3827
35	9	0.97447
36	11	-1.7329
37	3	-1.1096
38	5	-4.0981
39	14	0.31032
40	11	9.2102
41	3	0.036548
42	9	-0.5936
43	12	-0.52227
44	13	-0.47851
45	9	-1.1008
46	12	-0.4456
47	10	0.15625
48	13	-0.093652
49	14	0.20667
50	3	-2.3029
51	6	-0.36733
52	7	0.69028
53	7	0.73555
54	9	0.46679
55	11	9.2102
56	14	-0.53392
57	1	-4.2359
58	3	-0.89995
59	6	-0.41848
60	12	-0.055205
61	12	-0.043493
62	7	-1.2305
63	11	9.2102
64	13	0.23859
65	11	9.2102
66	1	-4.6338
67	6	-0.59631
68	6	-0.55328
69	7	0.098163
70	2	-4.3374
71	7	-0.46705
72	4	0.045613
73	6	0.29916
74	7	-0.41044
75	4	0.24948
76	6	-0.98014
77	6	-1.5817
78	8	0.55246
79	12	-2.4769
80	12	-2.2511
81	13	1.1454
82	13	-1.9377
83	14	-3.4439
84	11	9.2102
85	12	-0.7683
86	12	-3.3393
87	13	-2.4161
88	13	-3.0011
89	11	9.2102
90	11	9.2102
91	2	-0.86082
92	11	9.2102
93	7	0.33731
94	1	-0.273
95	8	0.85008
96	8	0.90618
97	8	0.74931
98	12	-0.5301
99	12	-0.80494
100	11	9.2102
101	1	-3.6317
102	1	0.57293
103	8	0.98374
104	8	1.0016
105	9	-0.69495
106	11	9.2102
107	2	-3.9422
108	2	0.041816
109	1	-4.4024
110	1	-1.4235
111	8	1.1655
112	9	-2.6364
113	9	-3.2533
114	11	9.2102
115	10	-3.9328
116	11	-4.2763
117	11	-1.2977
118	11	9.2102
119	1	-0.71774
120	5	1.3736
121	9	-0.71145
122	2	1.1745
123	3	-1.0181
124	3	0.12595
125	5	0.54653
126	5	0.39781
