118
detection	body_part	cost
1	9	-0.76534
2	9	-0.49426
3	9	-2.4558
4	9	0.87111
5	10	-3.1518
6	10	-1.3078
7	10	-2.2437
8	12	-0.11286
9	12	0.35557
10	12	-0.78271
11	12	-0.21556
12	4	-0.029156
13	11	9.2102
14	4	-5.5047
15	11	9.2102
16	4	-0.27345
17	4	0.087933
18	14	0.74984
19	3	-2.2688
20	3	-0.34945
21	3	0.73035
22	11	9.2102
23	14	1.3674
24	3	-3.1369
25	3	-2.5684
26	3	0.6717
27	3	0.26553
28	5	0.43321
29	7	0.70427
30	7	0.072711
31	7	-0.83062
32	7	-2.1974
33	7	-2.3659
34	11	9.2102
35	3	-3.7433
36	3	-2.5602
37	4	-3.062
38	4	-4.726
39	4	-3.1449
40	9	-0.88765
41	5	-0.70081
42	10	0.63711
43	6	0.30703
44	1	-0.96918
45	1	-1.5581
46	1	0.34492
47	7	-4.2855
48	5	-1.4006
49	3	-3.3811
50	6	-0.52146
51	1	-2.5891
52	9	-0.35869
53	4	-1.2109
54	7	-0.30142
55	9	-1.5132
56	12	0.3808
57	9	-1.6435
58	5	0.2306
59	10	-0.3245
60	1	-2.4319
61	1	-0.24122
62	13	0.35425
63	13	1.0074
64	5	-3.3793
65	1	-2.036
66	6	-0.99953
67	1	-4.5193
68	3	0.27235
69	6	-1.2619
70	1	-3.8641
71	7	-0.43528
72	7	-1.585
73	9	-0.72452
74	12	-1.0129
75	8	-0.42683
76	10	0.24888
77	9	0.14869
78	12	-0.25343
79	13	0.39485
80	8	-0.11223
81	10	-0.18388
82	13	0.1552
83	8	0.36428
84	11	9.2102
85	7	0.37394
86	8	-4.0918
87	2	-4.6665
88	6	-1.8631
89	1	-1.7923
90	6	-1.2482
91	7	-0.22152
92	7	-1.3364
93	12	-0.95438
94	8	-0.98606
95	12	-0.92648
96	8	-0.85951
97	13	0.0095431
98	6	0.2988
99	6	0.39569
100	14	0.93291
101	14	1.2622
102	11	9.2102
103	8	-0.83634
104	5	0.21772
105	11	9.2102
106	6	0.060355
107	7	-0.13103
108	11	9.2102
109	8	0.1446
110	8	0.25423
111	8	0.52066
112	8	0.58337
113	11	9.2102
114	11	9.2102
115	11	9.2102
116	11	9.2102
117	2	0.29086
118	2	-2.7058
detection1	detection2	cost
1	2	-5.6071
1	3	-3.2674
2	3	-1.5143
1	4	-1.5143
2	4	-3.2674
3	4	1.9643
5	6	-3.2674
5	7	-4.8231
6	7	-5.6071
8	9	-5.6071
8	10	-1.5143
9	10	0.30445
8	11	-5.6071
9	11	-4.8231
10	11	-1.8214
12	14	-3.2674
13	15	0.30445
12	16	-0.67521
14	16	-3.7143
12	17	-1.5143
14	17	-3.2674
16	17	-5.6071
19	20	-3.7143
19	21	-1.8214
20	21	-5.6071
13	22	4.6202
15	22	-1.5143
18	23	-4.8231
19	24	-5.6071
20	24	-3.2674
21	24	-1.5143
19	25	-4.8231
20	25	-4.8231
21	25	-3.2674
24	25	-5.6071
19	26	-2.1462
20	26	0.96511
21	26	2.6933
24	26	-3.2674
25	26	-1.5143
19	27	-2.1462
20	27	-3.7143
21	27	-3.2674
24	27	-3.2674
25	27	-4.8231
26	27	0.071429
29	30	-5.6071
29	31	-3.7143
30	31	-5.6071
29	32	-1.8214
30	32	-3.7143
31	32	-5.6071
29	33	1.9643
30	33	0.071429
31	33	-1.8214
32	33	-3.7143
13	34	7.7607
15	34	3.8571
22	34	-1.5143
19	35	16.443
20	35	20.0604
21	35	21.885
24	35	15.9133
25	35	17.7539
26	35	11.8034
27	35	19.269
19	36	14.6553
20	36	18.2456
21	36	20.0604
24	36	14.0819
25	36	15.9133
26	36	9.9513
27	36	17.3966
35	36	-5.6071
12	37	36.8106
14	37	32.6089
16	37	31.5222
17	37	33.3612
12	38	35.0367
14	38	30.8274
16	38	29.6887
17	38	31.5222
37	38	-5.6071
12	39	33.2734
14	39	29.0571
16	39	27.8615
17	39	29.6887
37	39	-3.7143
38	39	-5.6071
1	40	21.3932
2	40	22.4287
3	40	17.8953
4	40	23.3135
28	41	-4.8231
5	42	35.0367
6	42	30.8274
7	42	32.4299
44	45	-3.7143
44	46	-1.8214
45	46	-5.6071
29	47	0.30445
30	47	-1.5143
31	47	-3.2674
32	47	-4.8231
33	47	-4.8231
28	48	28.5141
41	48	30.3571
19	49	17.1071
20	49	20.6393
21	49	22.4287
24	49	16.443
25	49	18.2456
26	49	12.262
27	49	19.6016
35	49	-5.6071
36	49	-4.8231
43	50	11.523
44	51	11.523
45	51	15.293
46	51	17.1798
1	52	25.0659
2	52	26.2014
3	52	21.3932
4	52	27.2998
40	52	-3.2674
12	53	34.0136
14	53	29.785
16	53	28.4144
17	53	30.2149
37	53	-3.2674
38	53	-4.8231
39	53	-5.6071
29	54	11.8034
30	54	13.6628
31	54	15.5276
32	54	17.3966
33	54	21.1441
47	54	19.0675
1	55	24.0034
2	55	25.0659
3	55	20.4477
4	55	25.9881
40	55	-4.8231
52	55	-5.6071
8	56	19.269
9	56	20.6393
10	56	14.0819
11	56	17.9658
1	57	23.0214
2	57	24.0034
3	57	19.6016
4	57	24.7342
40	57	-5.6071
52	57	-3.7143
55	57	-5.6071
28	58	-3.2674
41	58	-5.6071
48	58	30.4044
5	59	37.6517
6	59	33.4488
7	59	35.0367
42	59	-4.8231
44	60	-4.8231
45	60	-4.8231
46	60	-3.2674
51	60	13.3214
44	61	-1.5143
45	61	-4.8231
46	61	-5.6071
51	61	17.1071
60	61	-3.7143
62	63	-5.6071
28	64	30.546
41	64	32.295
48	64	-4.8231
58	64	32.25
44	65	15.5276
45	65	19.269
46	65	21.1441
51	65	-3.2674
60	65	17.1798
61	65	20.9559
43	66	13.6628
50	66	-4.8231
44	67	13.6628
45	67	17.3966
46	67	19.269
51	67	-4.8231
60	67	15.293
61	67	19.0675
65	67	-5.6071
19	68	17.8953
20	68	21.3311
21	68	23.08
24	68	17.1071
25	68	18.8644
26	68	12.8867
27	68	20.0604
35	68	-3.7143
36	68	-3.2674
49	68	-5.6071
43	69	11.8034
50	69	-5.6071
66	69	-5.6071
44	70	11.8034
45	70	15.5276
46	70	17.3966
51	70	-5.6071
60	70	13.4073
61	70	17.1798
65	70	-3.7143
67	70	-5.6071
29	71	15.9133
30	71	17.7539
31	71	19.6016
32	71	21.4551
33	71	25.1758
47	71	23.0214
54	71	-3.2674
29	72	14.0819
30	72	15.9133
31	72	17.7539
32	72	19.6016
33	72	23.3135
47	72	21.1441
54	72	-4.8231
71	72	-5.6071
1	73	24.6786
2	73	25.6115
3	73	21.3311
4	73	26.2014
40	73	-3.7143
52	73	-3.2674
55	73	-4.8231
57	73	-5.6071
8	74	19.4026
9	74	20.6393
10	74	14.5743
11	74	17.9658
56	74	-4.8231
5	76	40.2736
6	76	36.0768
7	76	37.6517
42	76	-2.1462
59	76	-4.8231
1	77	23.8324
2	77	24.6786
3	77	20.6393
4	77	25.0659
40	77	-3.2674
52	77	-1.5143
55	77	-3.2674
57	77	-4.8231
73	77	-5.6071
8	78	18.2456
9	78	19.4026
10	78	13.6628
11	78	16.7404
56	78	-3.2674
74	78	-5.6071
62	79	5.8845
63	79	7.7607
75	80	-5.6071
5	81	38.7105
6	81	34.5282
7	81	36.0768
42	81	-3.2674
59	81	-5.6071
76	81	-5.6071
62	82	4.0138
63	82	5.8845
79	82	-5.6071
75	83	-3.7143
80	83	-5.6071
13	84	25.0659
15	84	17.9658
22	84	12.9744
34	84	12.262
29	85	1.9643
30	85	0.53071
31	85	-0.67521
32	85	-1.5143
33	85	-1.5143
47	85	-3.7143
54	85	19.0675
71	85	22.7857
72	85	20.8929
75	86	28.4643
80	86	26.5714
83	86	24.6786
43	88	12.262
50	88	-3.7143
66	88	-4.8231
69	88	-5.6071
44	89	12.262
45	89	15.9133
46	89	17.7539
51	89	-3.7143
60	89	13.6628
61	89	17.3966
65	89	-3.2674
67	89	-4.8231
70	89	-5.6071
43	90	10.4572
50	90	-3.2674
66	90	-3.2674
69	90	-4.8231
88	90	-5.6071
29	91	16.443
30	91	18.2456
31	91	20.0604
32	91	21.885
33	91	25.5573
47	91	23.3135
54	91	-2.1462
71	91	-5.6071
72	91	-4.8231
85	91	22.8448
29	92	14.6553
30	92	16.443
31	92	18.2456
32	92	20.0604
33	92	23.7178
47	92	21.4551
54	92	-3.2674
71	92	-4.8231
72	92	-5.6071
85	92	20.9559
91	92	-5.6071
8	93	22.0674
9	93	23.3135
10	93	17.1798
11	93	20.6393
56	93	-3.7143
74	93	-4.8231
78	93	-3.2674
75	94	-4.8231
80	94	-3.2674
83	94	-1.5143
86	94	30.4044
8	95	20.8929
9	95	22.0674
10	95	16.2174
11	95	19.4026
56	95	-3.2674
74	95	-5.6071
78	95	-4.8231
93	95	-5.6071
75	96	-5.6071
80	96	-4.8231
83	96	-3.2674
86	96	28.5141
94	96	-5.6071
62	97	4.4715
63	97	6.2802
79	97	-4.8231
82	97	-5.6071
43	98	-1.5143
50	98	9.9513
66	98	11.523
69	98	9.6406
88	98	9.5357
90	98	7.6429
43	99	-1.8214
50	99	11.8034
66	99	13.4073
69	99	11.523
88	99	11.4286
90	99	9.5357
98	99	-5.6071
18	100	23.0214
23	100	23.8324
18	101	21.3932
23	101	22.1279
100	101	-5.6071
13	102	24.7342
15	102	17.9658
22	102	12.6213
34	102	11.1425
84	102	-4.8231
75	103	24.7342
80	103	22.8448
83	103	20.9559
86	103	-3.2674
94	103	26.5714
96	103	24.6786
28	104	32.9647
41	104	34.5282
48	104	-0.67521
58	104	34.3146
64	104	-3.2674
13	105	13.3214
15	105	12.8867
22	105	8.783
34	105	3.2076
84	105	19.0675
102	105	17.1071
43	106	14.6553
50	106	-1.5143
66	106	-3.7143
69	106	-3.2674
88	106	-4.8231
90	106	-3.2674
98	106	11.523
99	106	13.4073
29	107	17.1071
30	107	18.8644
31	107	20.6393
32	107	22.4287
33	107	26.0415
47	107	23.7178
54	107	-0.67521
71	107	-3.7143
72	107	-3.2674
85	107	23.0214
91	107	-5.6071
92	107	-4.8231
13	108	28.8606
15	108	21.9459
22	108	16.7404
34	108	15.3715
84	108	-3.2674
102	108	-3.2674
105	108	20.9559
75	109	26.7811
80	109	24.9005
83	109	23.0214
86	109	-3.2674
94	109	28.5141
96	109	26.624
103	109	-4.8231
75	110	30.546
80	110	28.663
83	110	26.7811
86	110	-3.2674
94	110	32.295
96	110	30.4044
103	110	-1.5143
109	110	-3.7143
75	111	-0.67521
80	111	0.53071
83	111	1.9643
86	111	32.6536
94	111	-3.2674
96	111	-2.1462
103	111	28.663
109	111	30.4044
110	111	34.1859
75	112	-1.8214
80	112	-1.5143
83	112	-0.67521
86	112	28.9098
94	112	-3.2674
96	112	-3.7143
103	112	24.9005
109	112	26.624
110	112	30.4044
111	112	-3.7143
13	113	30.0721
15	113	23.3135
22	113	17.9658
34	113	16.2174
84	113	-1.5143
102	113	-2.1462
105	113	21.1441
108	113	-5.6071
13	114	31.3382
15	114	24.7342
22	114	19.269
34	114	17.1798
84	114	0.30445
102	114	-0.67521
105	114	21.4551
108	114	-3.7143
113	114	-5.6071
13	115	38.3212
15	115	31.3382
22	115	26.2014
34	115	24.6786
84	115	5.8845
102	115	6.1496
105	115	29.2526
108	115	1.9643
113	115	0.96511
114	115	0.30445
13	116	45.1269
15	116	38.086
22	116	33.0089
34	116	31.4763
84	116	12.6213
102	116	12.9744
105	116	35.6638
108	116	8.783
113	116	7.7607
114	116	6.9156
115	116	-0.67521
87	117	19.6016
87	118	23.8324
117	118	-3.2674
1	5	-2.0951
2	5	-2.0701
3	5	-1.9446
4	5	-1.9606
1	6	-2.0523
2	6	-1.9524
3	6	-2.2374
4	6	-2.0356
1	7	-2.1094
2	7	-2.0256
3	7	-2.1522
4	7	-2.1261
5	13	2.114
6	13	1.0149
7	13	1.3955
5	15	4.3445
6	15	3.5097
7	15	4.0934
12	19	-1.8558
