140
detection	body_part	cost
1	2	-2.8213
2	11	9.2102
3	2	-3.392
4	11	9.2102
5	11	9.2102
6	3	0.72534
7	3	-0.29867
8	11	9.2102
9	11	9.2102
10	11	9.2102
11	3	0.56644
12	3	0.24406
13	3	-0.57965
14	3	-0.015229
15	3	0.29571
16	1	-0.1182
17	4	-0.3999
18	4	-0.8169
19	4	-0.084128
20	5	-0.033879
21	5	-0.7691
22	5	-0.31537
23	1	0.27375
24	1	-1.8651
25	1	0.12622
26	4	-0.3
27	4	-0.42908
28	4	-0.10413
29	4	0.058226
30	5	0.055237
31	3	0.53239
32	1	-0.2961
33	1	-3.0957
34	1	-2.2597
35	1	-1.5432
36	10	1.0367
37	4	0.50947
38	5	1.126
39	5	0.1971
40	5	0.11029
41	5	0.41051
42	10	0.89578
43	1	0.19365
44	13	0.95064
45	9	0.76695
46	9	0.73746
47	9	0.67228
48	6	-1.7015
49	6	-0.018638
50	9	0.57685
51	13	0.61685
52	11	9.2102
53	6	-1.9795
54	9	-0.17236
55	9	0.57815
56	13	0.9472
57	13	1.0939
58	12	0.90373
59	6	0.53825
60	9	0.19841
61	12	-0.0055137
62	12	0.40661
63	10	1.0806
64	9	0.36056
65	9	0.35659
66	6	0.39091
67	7	0.47316
68	7	-0.28036
69	13	1.2564
70	5	0.17666
71	5	0.41818
72	7	-0.20616
73	7	-0.93028
74	7	0.24938
75	5	0.14496
76	5	-0.29516
77	8	0.12445
78	5	0.31725
79	8	0.27215
80	8	0.80882
81	10	0.34754
82	10	-0.37247
83	10	-0.82888
84	10	-0.049732
85	7	-0.29738
86	4	0.62652
87	5	0.18675
88	8	0.0030131
89	10	-0.86994
90	12	0.46023
91	4	-0.28033
92	9	-0.17401
93	11	9.2102
94	10	1.3208
95	10	0.50173
96	14	1.1658
97	5	0.72952
98	4	-1.1586
99	4	-0.62777
100	9	-1.369
101	11	9.2102
102	8	-0.13189
103	4	-0.66405
104	9	-1.3762
105	13	-1.4317
106	8	-0.11391
107	9	0.10338
108	13	-3.6023
109	3	-1.2085
110	8	-1.3494
111	3	-1.1998
112	8	-2.625
113	8	-0.52002
114	12	0.44188
115	12	0.046519
116	13	0.2443
117	3	-0.80539
118	8	-0.32437
119	3	-0.92463
120	8	-2.0259
121	12	-0.81505
122	12	-1.0532
123	13	0.14477
124	12	-1.3405
125	12	-2.7392
126	11	9.2102
127	1	-0.24363
128	12	-1.8497
129	1	-5.4384
130	7	0.97982
131	7	-1.1106
132	2	-4.7635
133	7	-3.4269
134	7	-0.28711
135	14	0.58824
136	14	-0.26154
137	6	-4.0754
138	6	-1.6791
139	6	-1.409
140	11	9.2102
detection1	detection2	cost
1	3	-5.6071
2	4	-5.6071
2	5	-2.1462
4	5	-3.2674
6	7	-3.7143
2	8	0.53071
4	8	-0.67521
5	8	-4.8231
2	9	6.1496
4	9	5.1977
5	9	8.1089
8	9	9.6406
2	10	3.2076
4	10	1.9643
5	10	4.4715
8	10	5.8845
9	10	-3.7143
6	11	-4.8231
7	11	-1.5143
6	12	-5.6071
7	12	-3.2674
11	12	-5.6071
6	13	-3.2674
7	13	-5.6071
11	13	-1.8214
12	13	-3.7143
6	14	-1.5143
7	14	-4.8231
11	14	0.071429
12	14	-1.8214
13	14	-5.6071
6	15	-3.2674
7	15	-0.67521
11	15	-5.6071
12	15	-4.8231
13	15	-1.5143
14	15	0.30445
17	18	-3.7143
17	19	1.9643
18	19	-1.8214
20	21	-3.7143
20	22	-1.8214
21	22	-5.6071
16	23	-1.5143
16	24	-5.6071
23	24	-1.8214
16	25	-3.2674
23	25	1.9643
24	25	-3.7143
17	26	-4.8231
18	26	-4.8231
19	26	0.30445
17	27	-3.2674
18	27	-5.6071
19	27	-1.5143
26	27	-5.6071
17	28	-1.5143
18	28	-4.8231
19	28	-3.2674
26	28	-3.7143
27	28	-5.6071
17	29	2.1517
18	29	-1.5143
19	29	-5.6071
26	29	0.071429
27	29	-1.8214
28	29	-3.7143
20	30	0.30445
21	30	-3.2674
22	30	-4.8231
6	31	4.6202
7	31	7.2837
11	31	1.9643
12	31	3.2076
13	31	6.1496
14	31	7.7607
15	31	0.53071
16	32	-0.67521
23	32	-5.6071
24	32	-1.5143
25	32	2.1517
16	33	-3.2674
23	33	-3.2674
24	33	-4.8231
25	33	-1.5143
32	33	-3.7143
16	34	-3.7143
23	34	-1.5143
24	34	-5.6071
25	34	-3.2674
32	34	-1.8214
33	34	-5.6071
16	35	-3.2674
23	35	0.30445
24	35	-4.8231
25	35	-4.8231
32	35	0.071429
33	35	-3.7143
34	35	-5.6071
17	37	-2.1462
18	37	-3.7143
19	37	-0.67521
26	37	-4.8231
27	37	-5.6071
28	37	-4.8231
29	37	-1.5143
20	38	-3.7143
21	38	-2.1462
22	38	-0.67521
30	38	0.30445
20	39	-2.1462
21	39	-3.7143
22	39	-3.2674
30	39	-3.2674
38	39	-3.7143
20	40	-0.67521
21	40	-3.2674
22	40	-3.7143
30	40	-4.8231
38	40	-1.8214
39	40	-5.6071
20	41	0.96511
21	41	-2.1462
22	41	-3.2674
30	41	-5.6071
38	41	0.071429
39	41	-3.7143
40	41	-5.6071
36	42	24.6786
16	43	-1.5143
23	43	0.96511
24	43	-3.2674
25	43	-3.2674
32	43	0.30445
33	43	-3.2674
34	43	-4.8231
35	43	-5.6071
45	46	-5.6071
45	47	-3.7143
46	47	-5.6071
48	49	-3.7143
45	50	17.1798
46	50	19.0675
47	50	20.9559
44	51	-5.6071
2	52	20.6393
4	52	19.4026
5	52	15.293
8	52	12.6213
9	52	26.624
10	52	23.08
48	53	-5.6071
49	53	-3.2674
45	54	15.5276
46	54	17.3966
47	54	19.269
50	54	-4.8231
45	55	13.6628
46	55	15.5276
47	55	17.3966
50	55	-3.2674
54	55	-5.6071
44	56	-3.7143
51	56	-5.6071
44	57	-3.2674
51	57	-4.8231
56	57	-5.6071
48	59	-3.2674
49	59	-0.67521
53	59	-4.8231
45	60	15.9133
46	60	17.7539
47	60	19.6016
50	60	-3.2674
54	60	-5.6071
55	60	-4.8231
58	61	-4.8231
58	62	-5.6071
61	62	-5.6071
36	63	20.0604
42	63	1.9643
45	64	21.885
46	64	23.7178
47	64	25.5573
50	64	-0.67521
54	64	-0.67521
55	64	0.96511
60	64	-1.5143
45	65	20.0604
46	65	21.885
47	65	23.7178
50	65	-1.5143
54	65	-2.1462
55	65	-0.67521
60	65	-3.2674
64	65	-5.6071
48	66	-0.67521
49	66	-1.8214
53	66	-2.1462
59	66	-1.5143
67	68	-3.7143
44	69	0.30445
51	69	-1.5143
56	69	-3.2674
57	69	-3.7143
20	70	5.8845
21	70	6.9156
22	70	7.7607
30	70	7.2837
38	70	2.1517
39	70	3.5372
40	70	4.6202
41	70	5.8845
20	71	5.75
21	71	6.2802
22	71	6.9156
30	71	6.1496
38	71	1.9643
39	71	2.6933
40	71	3.5372
41	71	4.6202
70	71	-5.6071
67	72	-5.6071
68	72	-3.2674
67	73	-4.8231
68	73	-4.8231
72	73	-5.6071
67	74	-1.5143
68	74	-4.8231
72	74	-1.8214
73	74	-3.7143
20	75	8.6726
21	75	10.3572
22	75	11.4286
30	75	11.2383
38	75	5.1977
39	75	7.2837
40	75	8.5614
41	75	9.9513
70	75	-3.2674
71	75	-1.5143
20	76	7.6429
21	76	8.1089
22	76	8.6726
30	76	7.7607
38	76	3.8571
39	76	4.4715
40	76	5.1977
41	76	6.1496
70	76	-4.8231
71	76	-5.6071
75	76	-1.8214
20	78	7.7607
21	78	7.7607
22	78	8.1089
30	78	6.9156
38	78	4.0138
39	78	4.0138
40	78	4.4715
41	78	5.1977
70	78	-3.2674
71	78	-4.8231
75	78	0.071429
76	78	-5.6071
77	79	-5.6071
77	80	-1.8214
79	80	-3.7143
36	81	16.2174
42	81	8.5614
63	81	-0.67521
36	82	19.6016
42	82	6.1496
63	82	-3.2674
81	82	-3.7143
36	83	21.3311
42	83	5.1977
63	83	-3.7143
81	83	-1.8214
82	83	-5.6071
36	84	24.8452
42	84	4.0138
63	84	-2.1462
81	84	1.9643
82	84	-1.8214
83	84	-3.7143
67	85	-3.2674
68	85	-3.2674
72	85	-4.8231
73	85	-5.6071
74	85	-3.2674
17	86	9.6406
18	86	9.6406
19	86	11.1425
26	86	7.6429
27	86	7.7607
28	86	8.1089
29	86	9.4302
37	86	5.8845
20	87	9.5357
21	87	9.9513
22	87	10.4572
30	87	9.4302
38	87	5.75
39	87	6.2802
40	87	6.9156
41	87	7.7607
70	87	-3.2674
71	87	-3.7143
75	87	-1.5143
76	87	-5.6071
78	87	-4.8231
77	88	-5.6071
79	88	-4.8231
80	88	-1.5143
36	89	22.1279
42	89	6.9156
63	89	-1.8214
81	89	-1.5143
82	89	-4.8231
83	89	-5.6071
84	89	-3.2674
58	90	26.0415
61	90	23.7178
62	90	25.5573
17	91	11.4286
18	91	11.8034
19	91	13.6628
26	91	9.6406
27	91	9.9513
28	91	10.4572
29	91	11.9882
37	91	8.1089
86	91	-4.8231
45	92	8.783
46	92	9.9513
47	92	11.2383
50	92	11.4286
54	92	8.783
55	92	7.2837
60	92	7.7607
64	92	12.262
65	92	10.4572
2	93	34.0136
4	93	32.6536
5	93	28.663
8	93	25.9881
9	93	38.2821
10	93	35.0367
52	93	6.1496
36	94	18.2456
42	94	11.4286
63	94	1.9643
81	94	-3.7143
82	94	-2.1462
83	94	-0.67521
84	94	2.6933
89	94	-1.5143
36	95	26.3605
42	95	7.7607
63	95	0.96511
81	95	2.6933
82	95	-0.67521
83	95	-2.1462
84	95	-3.7143
89	95	-3.2674
94	95	1.9643
20	97	26.2014
21	97	29.2526
22	97	30.8274
30	97	31.4763
38	97	24.0034
39	97	27.2482
40	97	28.9098
41	97	30.593
70	97	18.2456
71	97	20.0604
75	97	14.0819
76	97	19.6016
78	97	21.4551
87	97	19.269
17	98	13.4073
18	98	14.0819
19	98	16.2174
26	98	11.8034
27	98	12.262
28	98	12.8867
29	98	14.5743
37	98	10.4572
86	98	-2.1462
91	98	-4.8231
17	99	13.3214
18	99	13.6628
19	99	15.3715
26	99	11.523
27	99	11.8034
28	99	12.262
29	99	13.6628
37	99	9.9513
86	99	-3.2674
91	99	-5.6071
98	99	-5.6071
45	100	9.4302
46	100	10.3572
47	100	11.4286
50	100	14.0819
54	100	11.4286
55	100	9.9513
60	100	10.3572
64	100	14.6553
65	100	12.8867
92	100	-4.8231
2	101	48.1706
4	101	47.0983
5	101	42.9012
8	101	40.2736
9	101	54.388
10	101	50.9338
52	101	20.4477
93	101	9.6406
77	102	23.7178
79	102	25.5573
80	102	29.2526
88	102	23.3135
17	103	15.5276
18	103	16.443
19	103	18.7964
26	103	14.0819
27	103	14.6553
28	103	15.3715
29	103	17.1798
37	103	12.8867
86	103	0.53071
91	103	-2.1462
98	103	-4.8231
99	103	-3.2674
45	104	11.9882
46	104	12.9744
47	104	14.0819
50	104	13.9152
54	104	11.2383
55	104	9.9513
60	104	9.9513
64	104	13.6628
65	104	11.9882
92	104	-3.7143
100	104	-4.8231
44	105	25.6115
51	105	24.6786
56	105	23.8324
57	105	22.1279
69	105	20.6393
77	106	18.8644
79	106	20.6393
80	106	24.2301
88	106	18.2456
102	106	-1.5143
45	107	14.5743
46	107	15.6053
47	107	16.7404
50	107	14.0819
54	107	11.4286
55	107	10.3572
60	107	9.9513
64	107	12.9744
65	107	11.4286
92	107	-1.5143
100	107	-2.1462
104	107	-4.8231
44	108	25.0659
51	108	24.0034
56	108	23.0214
57	108	21.3932
69	108	19.6016
105	108	-4.8231
6	109	25.1758
7	109	26.0415
11	109	23.0214
12	109	23.3135
13	109	24.2301
14	109	24.8452
15	109	21.1441
31	109	15.293
77	110	24.8452
79	110	26.624
80	110	30.2149
88	110	24.2301
102	110	-3.7143
106	110	-1.5143
6	111	24.9005
7	111	25.5573
11	111	22.8448
12	111	23.0214
13	111	23.7178
14	111	24.2301
15	111	20.9559
31	111	15.5276
109	111	-5.6071
77	112	23.08
79	112	24.8452
80	112	28.4144
88	112	22.4287
102	112	-3.2674
106	112	-3.2674
110	112	-5.6071
77	113	19.6016
79	113	21.3311
80	113	24.8452
88	113	18.8644
102	113	-0.67521
106	113	-5.6071
110	113	-1.8214
112	113	-3.7143
58	114	15.293
61	114	12.6213
62	114	13.9152
90	114	11.1425
58	115	11.9882
61	115	9.4302
62	115	10.3572
90	115	16.443
114	115	-1.8214
44	116	29.2526
51	116	28.2144
56	116	27.2482
57	116	25.6115
69	116	23.8324
105	116	-3.2674
108	116	-3.2674
6	117	27.0414
7	117	27.8615
11	117	24.9005
12	117	25.1758
13	117	26.0415
14	117	26.624
15	117	23.0214
31	117	17.1798
109	117	-5.6071
111	117	-4.8231
77	118	25.5573
79	118	27.2998
80	118	30.8274
88	118	24.8452
102	118	-1.8214
106	118	-0.67521
110	118	-5.6071
112	118	-4.8231
113	118	-1.5143
6	119	26.7811
7	119	27.4026
11	119	24.7342
12	119	24.9005
13	119	25.5573
14	119	26.0415
15	119	22.8448
31	119	17.3966
109	119	-4.8231
111	119	-5.6071
117	119	-5.6071
77	120	23.8324
79	120	25.5573
80	120	29.0571
88	120	23.08
102	120	-1.5143
106	120	-2.1462
110	120	-4.8231
112	120	-5.6071
113	120	-3.2674
118	120	-5.6071
58	121	16.7404
61	121	14.0819
62	121	15.293
90	121	11.9882
114	121	-5.6071
115	121	-1.5143
58	122	13.6628
61	122	11.1425
62	122	11.9882
90	122	17.1071
114	122	-1.5143
115	122	-5.6071
121	122	-1.8214
44	123	25.9881
51	123	24.7342
56	123	23.5452
57	123	22.0674
69	123	19.7992
105	123	-0.67521
108	123	-3.2674
116	123	-1.5143
58	124	18.2456
61	124	15.6053
62	124	16.7404
90	124	12.9744
114	124	-3.7143
115	124	-0.67521
121	124	-5.6071
122	124	-1.5143
58	125	16.2174
61	125	13.6628
62	125	14.5743
90	125	16.2174
114	125	-2.1462
115	125	-3.2674
121	125	-3.2674
122	125	-4.8231
124	125	-3.7143
2	126	43.9913
4	126	42.4729
5	126	38.7105
8	126	36.0768
9	126	46.3051
10	126	43.4316
52	126	17.1071
93	126	4.0138
101	126	10.3572
16	127	24.9005
23	127	22.8448
24	127	23.0214
25	127	23.7178
32	127	20.9559
33	127	20.9559
34	127	21.1441
35	127	21.4551
43	127	19.6016
58	128	17.8953
61	128	15.3715
62	128	16.2174
90	128	17.1798
114	128	-0.67521
115	128	-1.5143
121	128	-2.1462
122	128	-3.2674
124	128	-3.2674
125	128	-5.6071
16	129	27.4026
23	129	24.7342
24	129	25.5573
25	129	26.624
32	129	22.8448
33	129	23.3135
34	129	23.7178
35	129	24.2301
43	129	22.4287
127	129	-3.2674
67	130	14.0819
68	130	15.3715
72	130	12.262
73	130	12.8867
74	130	14.5743
85	130	11.1425
67	131	13.6628
68	131	14.6553
72	131	11.8034
73	131	12.262
74	131	13.6628
85	131	10.4572
130	131	-5.6071
1	132	41.1652
3	132	39.3267
67	133	15.293
68	133	15.9133
72	133	13.4073
73	133	13.6628
74	133	14.6553
85	133	11.8034
130	133	-3.2674
131	133	-4.8231
67	134	15.293
68	134	15.293
72	134	13.4073
73	134	13.3214
74	134	13.6628
85	134	11.4286
130	134	0.30445
131	134	-1.5143
133	134	-3.7143
96	135	12.9744
96	136	14.5743
135	136	-5.6071
48	137	24.7342
49	137	24.7342
53	137	22.8448
59	137	21.1441
66	137	19.0675
48	138	24.9005
49	138	24.6786
53	138	23.0214
59	138	21.4551
66	138	19
137	138	-5.6071
48	139	26.7811
49	139	26.5714
53	139	24.9005
59	139	23.3135
66	139	20.8929
137	139	-4.8231
138	139	-5.6071
2	140	55.5068
4	140	53.9231
5	140	50.2864
8	140	47.6858
9	140	56.7457
10	140	54.127
52	140	29.0571
93	140	15.9133
101	140	16.2174
126	140	4.4715
1	16	-2.2544
2	16	2.9203
3	16	-1.8481
4	16	2.975
5	16	1.927
6	16	-2.2527
7	16	-1.7671
8	16	1.3094
9	16	7.431
10	16	6.5862
11	16	-1.2182
12	16	-2.1704
13	16	-1.5369
14	16	-1.3224
15	16	-0.48193
6	17	-2.0011
7	17	-1.3548
11	17	-2.2582
12	17	-2.4208
13	17	-1.7772
14	17	-1.1989
15	17	-1.6982
16	17	-1.486
6	18	-2.2374
7	18	-1.7585
11	18	-1.8417
12	18	-2.0168
13	18	-2.1638
14	18	-1.867
15	18	-1.4096
16	18	-1.8092
6	19	-1.7664
7	19	-1.5004
11	19	-1.6843
12	19	-1.8208
13	19	-1.9659
14	19	-1.7291
15	19	-1.3745
16	19	-1.4665
16	20	-1.6306
17	20	-2.1792
18	20	-2.5017
19	20	-2.1346
16	21	-1.4379
17	21	-1.9425
18	21	-2.1863
19	21	-2.2282
16	22	-1.2348
17	22	-1.9563
18	22	-2.2019
19	22	-2.4351
1	23	-0.76994
2	23	1.4612
3	23	-0.68608
4	23	1.4432
5	23	0.91678
6	23	-1.021
7	23	-1.3495
8	23	0.70977
9	23	5.4114
10	23	3.4627
11	23	-1.0232
12	23	-1.0983
13	23	-1.3004
14	23	-1.402
15	23	-0.98817
17	23	-1.8049
18	23	-1.491
19	23	-1.5387
20	23	-1.5365
21	23	-1.4054
22	23	-1.1983
1	24	-1.8292
2	24	2.9922
3	24	-1.5034
4	24	3.0832
5	24	2.2931
6	24	-2.2424
7	24	-1.8875
8	24	1.8357
9	24	6.8759
10	24	5.9527
11	24	-1.5619
12	24	-2.1621
13	24	-1.7886
14	24	-1.4934
15	24	-1.2175
17	24	-1.5059
18	24	-1.3807
19	24	-1.5641
20	24	-1.7271
21	24	-1.705
22	24	-1.4931
1	25	-2.1361
2	25	3.8851
3	25	-1.9581
4	25	4.0795
5	25	3.3624
6	25	-1.1876
7	25	-1.1339
8	25	2.8628
9	25	7.2512
10	25	6.643
11	25	-0.57805
12	25	-0.85809
13	25	-0.99157
14	25	-0.83544
15	25	-0.16924
17	25	-0.95677
18	25	-1.1914
19	25	-1.5358
20	25	-1.8313
21	25	-1.9258
22	25	-1.7599
6	26	-2.0796
7	26	-1.6202
11	26	-2.339
12	26	-2.6089
13	26	-1.9127
14	26	-1.4711
15	26	-1.9041
16	26	-2.1357
20	26	-1.8568
21	26	-1.7258
22	26	-1.7746
23	26	-1.4659
24	26	-1.5218
25	26	-1.525
6	27	-2.289
7	27	-1.8439
11	27	-2.0392
12	27	-2.2835
13	27	-2.2409
14	27	-1.9315
15	27	-1.651
