152
detection	body_part	cost
1	3	-2.5287
2	14	0.93192
3	3	-4.2676
4	11	9.2102
5	14	0.71552
6	14	1.1766
7	3	-0.41808
8	4	0.025659
9	4	-1.8421
10	1	-2.0776
11	9	-1.1181
12	9	-1.4787
13	13	-2.6877
14	2	0.87103
15	1	-4.9537
16	4	-3.5025
17	9	-1.0595
18	13	-1.5325
19	13	1.3805
20	2	0.35027
21	11	9.2102
22	1	-2.7963
23	11	9.2102
24	6	-0.77346
25	12	-0.44111
26	13	0.61035
27	2	-2.8537
28	12	-1.1047
29	12	-1.4523
30	13	1.3769
31	13	0.88973
32	13	0.3963
33	10	-1.325
34	2	-0.91029
35	6	-1.2669
36	6	-2.3329
37	5	0.15974
38	5	0.36046
39	10	0.092135
40	2	-0.16203
41	2	0.14163
42	6	-1.4096
43	12	0.080138
44	12	-1.1033
45	12	-0.09763
46	10	0.60541
47	6	-0.82539
48	5	-0.37749
49	8	-0.22161
50	7	-0.21625
51	8	-0.54532
52	8	-2.8128
53	8	0.5155
54	7	-2.3994
55	12	-0.6927
56	2	-4.4352
57	7	-3.2025
58	1	-3.7054
59	1	-4.6887
60	8	0.49155
61	7	-1.1592
62	1	-2.7874
63	1	0.16023
64	5	0.46567
65	1	-1.0346
66	5	0.15958
67	5	-0.047302
68	9	-0.93818
69	3	-0.94254
70	3	-2.0428
71	7	0.67105
72	9	-0.42015
73	10	-0.38196
74	13	-0.13211
75	3	-2.0229
76	8	-0.42588
77	7	-1.6074
78	10	0.13832
79	13	-0.69906
80	8	0.085669
81	7	-3.107
82	11	0.23744
83	6	-2.6349
84	6	-1.3609
85	6	-4.0151
86	7	-0.97815
87	13	0.1937
88	14	-1.8294
89	2	-4.6769
90	5	-0.12717
91	12	-2.3305
92	12	-3.1853
93	13	-2.2716
94	1	-6.1737
95	1	-4.4196
96	12	-2.3754
97	10	-0.55314
98	13	-0.45909
99	11	0.025796
100	3	-0.66819
101	4	0.022251
102	9	-0.40325
103	10	-2.8469
104	14	-2.0682
105	3	-3.2199
106	4	-1.0283
107	9	-0.91683
108	9	-2.901
109	3	-1.9112
110	4	-0.68501
111	11	-1.4405
112	5	-0.81539
113	5	-2.0787
114	5	-1.5138
115	11	-3.3832
116	5	-2.7695
117	5	-0.60238
118	11	9.2102
119	4	-1.9064
120	4	-0.85856
121	4	-3.3952
122	4	-4.9762
123	14	-0.17668
124	14	0.85625
125	4	-3.1944
126	11	-0.56487
127	3	-5.0187
128	10	-0.96994
129	10	-2.9526
130	11	-3.6688
131	3	-1.0712
132	10	-3.9618
133	2	-5.8282
134	9	-1.5339
135	10	0.40191
136	1	-7.0793
137	9	-1.125
138	9	-3.721
139	8	0.30669
140	6	-1.0601
141	6	-3.7028
142	8	-5.1206
143	6	-5.0428
144	12	-2.7598
145	13	0.46565
146	13	-3.4597
147	14	-1.6239
148	14	-3.7319
149	7	-0.32163
150	7	-5.6055
151	7	-0.20377
152	7	-1.8834
detection1	detection2	cost
1	3	-4.8231
2	5	-5.6071
2	6	-0.67521
5	6	-1.5143
1	7	-0.67521
3	7	-3.2674
8	9	-4.8231
11	12	-3.7143
10	15	-4.8231
8	16	-0.67521
9	16	-3.2674
11	17	-3.2674
12	17	-5.6071
13	18	-5.6071
13	19	-3.2674
18	19	-3.7143
14	20	-4.8231
4	21	70.9338
10	22	-2.1462
15	22	-4.8231
4	23	71.2301
21	23	-5.6071
13	26	-0.67521
18	26	-2.1462
19	26	0.96511
14	27	-1.8214
20	27	-3.2674
25	28	-3.2674
25	29	-4.8231
28	29	-5.6071
13	30	6.1496
18	30	5.1977
19	30	8.6726
26	30	0.30445
13	31	4.6202
18	31	3.5372
19	31	6.9156
26	31	-1.5143
30	31	-5.6071
13	32	1.9643
18	32	0.53071
19	32	3.5372
26	32	-4.8231
30	32	-1.8214
31	32	-3.7143
14	34	0.30445
20	34	-1.8214
27	34	-4.8231
24	35	-2.1462
24	36	-3.7143
35	36	-3.7143
37	38	-5.6071
33	39	-1.5143
14	40	2.1517
20	40	0.96511
27	40	-3.2674
34	40	-3.2674
14	41	2.1517
20	41	0.071429
27	41	-3.2674
34	41	-5.6071
40	41	-3.7143
24	42	-1.5143
35	42	-4.8231
36	42	-4.8231
25	43	1.9643
28	43	-2.1462
29	43	-0.67521
25	44	-0.67521
28	44	-3.7143
29	44	-3.2674
43	44	-3.7143
25	45	-1.8214
28	45	-2.1462
29	45	-3.2674
43	45	0.071429
44	45	-3.7143
33	46	-2.1462
39	46	-4.8231
24	47	8.783
35	47	3.5372
36	47	6.9156
42	47	4.4715
37	48	-0.67521
38	48	0.53071
49	51	-3.2674
49	52	-3.7143
51	52	-3.2674
49	53	-0.67521
51	53	-4.8231
52	53	-1.8214
50	54	-3.7143
25	55	15.6053
28	55	11.4286
29	55	12.9744
43	55	6.1496
44	55	9.4302
45	55	12.8867
14	56	14.5743
20	56	14.0819
27	56	9.9513
34	56	9.9513
40	56	5.8845
41	56	8.783
50	57	-1.5143
54	57	-4.8231
10	58	20.8929
15	58	18.2456
22	58	15.6053
10	59	19.7992
15	59	17.1798
22	59	14.5743
58	59	-5.6071
49	60	0.96511
51	60	1.9643
52	60	-2.1462
53	60	2.6933
50	61	0.071429
54	61	-3.7143
57	61	-4.8231
10	62	20.4477
15	62	17.8953
22	62	15.3715
58	62	-3.2674
59	62	-4.8231
10	63	19.6016
15	63	17.1071
22	63	14.6553
58	63	-1.5143
59	63	-3.2674
62	63	-5.6071
37	64	8.6726
38	64	9.4302
48	64	2.1517
10	65	23.0214
15	65	20.4477
22	65	17.8953
58	65	-3.2674
59	65	-3.7143
62	65	-4.8231
63	65	-3.2674
37	66	11.1425
38	66	11.9882
48	66	4.4715
64	66	-4.8231
37	67	10.4572
38	67	11.1425
48	67	4.0138
64	67	-5.6071
66	67	-5.6071
11	68	25.6115
12	68	27.7092
17	68	26.2014
1	69	35.7467
3	69	33.2734
7	69	29.0571
1	70	35.0367
3	70	32.6089
7	70	28.4144
69	70	-5.6071
50	71	9.4302
54	71	6.1496
57	71	5.8845
61	71	3.2076
11	72	26.3605
12	72	28.2144
17	72	26.624
68	72	-4.8231
33	73	23.3135
39	73	26.2014
46	73	23.5452
13	74	28.2144
18	74	26.624
19	74	28.8606
26	74	21.3932
30	74	16.443
31	74	17.1071
32	74	18.7964
1	75	36.8106
3	75	34.4002
7	75	30.2149
69	75	-4.8231
70	75	-5.6071
49	76	9.9513
