124
detection	body_part	cost
1	11	9.2102
2	11	9.2102
3	11	9.2102
4	3	0.8099
5	3	0.9824
6	11	9.2102
7	11	9.2102
8	4	1.2796
9	9	0.92037
10	13	1.3797
11	11	9.2102
12	11	9.2102
13	14	1.1856
14	11	9.2102
15	8	0.71133
16	4	0.42227
17	9	0.18327
18	13	-0.11909
19	14	0.52438
20	8	-2.3994
21	2	-1.7398
22	1	-1.3337
23	11	9.2102
24	11	9.2102
25	11	9.2102
26	7	-0.87398
27	12	-1.2024
28	11	9.2102
29	7	-2.9985
30	6	-3.2733
31	10	-0.20736
32	10	-3.9754
33	11	9.2102
34	4	-4.6951
35	5	-1.5615
36	5	-2.687
37	5	0.95679
38	11	-3.6426
39	11	-1.0687
40	3	-3.9298
41	3	-5.1595
42	11	9.2102
43	9	-2.7884
44	9	-2.7025
45	14	0.76493
46	9	-0.44403
47	8	0.30402
48	11	9.2102
49	8	-2.0189
50	13	0.38097
51	13	-0.83058
52	13	0.081354
53	14	-1.9872
54	14	1.1561
55	8	-3.5361
56	8	0.98562
57	2	-5.6912
58	1	-6.5933
59	12	-0.84191
60	8	-1.4916
61	12	0.41992
62	13	-2.8425
63	11	9.2102
64	12	-1.6742
65	8	-0.57344
66	12	-1.6657
67	13	-0.59167
68	14	-0.20285
69	11	9.2102
70	12	-0.29819
71	12	-1.6015
72	12	-1.3237
73	11	9.2102
74	11	9.2102
75	14	0.4606
76	7	-0.009924
77	6	-1.1863
78	11	9.2102
79	11	9.2102
80	5	-0.14067
81	10	-3.5686
82	6	-4.9453
83	7	-3.2372
84	11	9.2102
85	11	9.2102
86	10	-2.344
87	10	1.3399
88	6	-0.96059
89	5	-1.8721
90	5	-2.6606
91	11	9.2102
92	5	-1.2478
93	4	-4.1734
94	11	9.2102
95	4	0.5314
96	11	-2.7877
97	11	9.2102
98	9	-3.0318
99	11	-2.0271
100	14	-0.020406
101	3	-5.1316
102	9	0.72537
103	3	-4.0741
104	9	0.5318
105	13	-4.4838
106	14	-3.5213
107	11	9.2102
108	13	-0.28806
109	11	9.2102
110	12	-0.29728
111	2	-5.2991
112	1	-6.3634
113	12	-1.4492
114	8	-3.9914
115	12	-1.2768
116	12	-0.38056
117	11	9.2102
118	8	0.17098
119	6	-3.9338
120	7	-1.4567
121	11	9.2102
122	6	-5.554
123	7	-4.8881
124	7	0.29414
detection1	detection2	cost
1	2	-5.6071
1	3	-1.8214
2	3	-3.7143
4	5	-5.6071
1	6	3.8571
2	6	1.9643
3	6	-1.8214
1	7	5.75
2	7	3.8571
3	7	0.071429
6	7	-5.6071
1	11	30.3571
2	11	28.4643
3	11	24.6786
6	11	19
7	11	17.1071
1	12	41.7143
2	12	39.8214
3	12	36.0357
6	12	30.3571
7	12	28.4643
11	12	3.8571
1	14	47.3929
2	14	45.5
3	14	41.7143
6	14	36.0357
7	14	34.1429
11	14	9.5357
12	14	-1.8214
8	16	-5.6071
9	17	-4.8231
10	18	-5.6071
13	19	-5.6071
15	20	-4.8231
1	23	12.8867
2	23	11.1425
3	23	7.7607
6	23	3.2076
7	23	1.9643
11	23	12.8867
12	23	23.7178
14	23	29.2526
1	24	4.6202
2	24	3.5372
3	24	2.1517
6	24	2.6933
7	24	3.5372
11	24	24.2301
12	24	35.2048
14	24	40.7586
23	24	4.0138
1	25	5.8845
2	25	4.6202
3	25	2.6933
6	25	2.1517
7	25	2.6933
11	25	22.4287
12	25	33.3612
14	25	38.904
23	25	2.1517
24	25	-5.6071
1	28	8.5614
2	28	7.2837
3	28	5.1977
6	28	3.8571
7	28	4.0138
11	28	21.3311
12	28	32.024
14	28	37.4927
23	28	0.96511
24	28	-3.2674
25	28	-4.8231
26	29	-4.8231
31	32	-3.2674
1	33	48.3954
2	33	46.7362
3	33	43.4667
6	33	38.7105
7	33	37.173
11	33	21.3311
12	33	19
14	33	19.6016
23	33	28.2144
24	33	37.4927
25	33	35.7467
