92
detection	body_part	cost
1	13	-0.20472
2	14	1.2637
3	6	-1.1761
4	8	-4.5482
5	8	-1.0441
6	13	-2.3202
7	14	-4.0924
8	6	-4.5503
9	7	-4.2295
10	2	-3.5243
11	6	-2.2163
12	1	-2.26
13	6	-1.0898
14	7	-2.8984
15	12	-0.7544
16	1	-3.8654
17	12	-1.6124
18	10	-2.5018
19	4	0.80045
20	4	-0.039635
21	5	-0.70488
22	5	-1.0087
23	10	-3.7663
24	11	-4.4262
25	11	-0.2517
26	3	-3.8111
27	9	-2.3909
28	5	0.056493
29	4	-2.3459
30	9	-1.5345
31	4	-0.39488
32	9	0.77683
33	4	-2.7448
34	4	-2.7679
35	4	-5.2776
36	4	-1.9198
37	4	-1.7838
38	5	-1.3865
39	5	-4.2167
40	3	-4.7449
41	3	-3.8654
42	5	-0.36197
43	9	-0.28115
44	9	-0.46287
45	10	0.72054
46	9	-2.7574
47	10	-3.3534
48	10	0.046405
49	11	-2.8049
50	9	0.40629
51	9	0.45295
52	11	9.2102
53	11	9.2102
54	11	9.2102
55	10	-0.47488
56	11	9.2102
57	11	9.2102
58	11	9.2102
59	1	-0.36929
60	11	9.2102
61	11	9.2102
62	11	9.2102
63	11	9.2102
64	1	-5.8378
65	11	9.2102
66	11	9.2102
67	13	-0.89996
68	11	9.2102
69	14	-3.5033
70	12	0.48937
71	12	0.31319
72	11	9.2102
73	13	-2.5761
74	13	-3.8388
75	13	0.11035
76	12	-2.9329
77	2	-4.1816
78	12	-1.5862
79	12	0.29122
80	11	9.2102
81	7	0.54488
82	6	-5.167
83	6	-3.1224
84	11	9.2102
85	11	9.2102
86	7	-4.3716
87	7	-2.2722
88	8	0.35333
89	8	-2.8496
90	11	9.2102
91	8	-0.87498
92	8	-0.4602
detection1	detection2	cost
4	5	-3.7143
1	6	-4.8231
2	7	-3.2674
3	8	-4.8231
3	11	-3.2674
8	11	-5.6071
3	13	-3.7143
8	13	-4.8231
11	13	-5.6071
9	14	-4.8231
12	16	-4.8231
15	17	-4.8231
19	20	-5.6071
21	22	-5.6071
18	23	-4.8231
24	25	-3.7143
21	28	-3.2674
22	28	-4.8231
19	29	-3.2674
20	29	-3.7143
27	30	-5.6071
19	31	0.53071
20	31	-0.67521
29	31	-3.2674
27	32	-3.7143
30	32	-5.6071
19	33	0.96511
20	33	0.30445
29	33	-3.2674
31	33	-4.8231
19	34	1.9643
20	34	0.96511
29	34	-2.1462
31	34	-5.6071
33	34	-5.6071
19	35	3.5372
20	35	2.6933
29	35	-0.67521
31	35	-3.7143
33	35	-4.8231
34	35	-5.6071
19	36	7.2837
20	36	6.1496
29	36	3.2076
31	36	-0.67521
33	36	-0.67521
34	36	-2.1462
35	36	-3.2674
19	37	6.2802
20	37	5.8845
29	37	2.1517
31	37	0.30445
33	37	-1.8214
34	37	-1.5143
35	37	-3.2674
36	37	-1.5143
21	38	8.783
22	38	7.7607
28	38	5.1977
21	39	12.6213
22	39	11.4286
28	39	8.783
38	39	-3.2674
26	40	9.4302
26	41	10.4572
40	41	-4.8231
21	42	15.6053
22	42	14.5743
28	42	11.9882
38	42	-0.67521
39	42	-3.7143
27	43	15.293
30	43	13.9152
32	43	12.6213
27	44	16.5921
30	44	15.293
32	44	14.0819
43	44	-5.6071
18	45	35.7053
23	45	33.1414
27	46	19.4026
30	46	17.9658
32	46	16.5921
43	46	-3.2674
44	46	-3.7143
18	47	34.5282
23	47	31.8878
45	47	-2.1462
18	48	39.2501
23	48	36.6486
45	48	-3.2674
47	48	-1.8214
24	49	35.0367
25	49	31.8878
27	50	17.8953
30	50	16.2174
32	50	14.5743
43	50	-0.67521
44	50	0.53071
46	50	-1.5143
27	51	23.5452
30	51	22.0674
32	51	20.6393
43	51	0.96511
44	51	0.30445
46	51	-3.2674
50	51	0.30445
24	52	22.1279
25	52	20.6393
49	52	15.5276
24	53	24.0034
25	53	22.1279
49	53	11.8034
52	53	-3.7143
24	54	26.2014
25	54	24.0034
49	54	8.1089
52	54	0.071429
53	54	-3.7143
18	55	36.8511
23	55	34.1859
45	55	0.96511
47	55	-3.7143
48	55	-0.67521
24	56	34.1859
25	56	31.3382
49	56	-2.1462
52	56	11.4286
53	56	7.6429
54	56	3.8571
24	57	37.173
25	57	34.1859
49	57	-3.7143
52	57	15.2143
53	57	11.4286
54	57	7.6429
56	57	-3.7143
24	58	50.069
25	58	46.7362
49	58	8.1089
52	58	30.3571
53	58	26.5714
54	58	22.7857
56	58	11.4286
57	58	7.6429
12	59	26.624
16	59	24.2301
24	60	23.08
25	60	21.885
49	60	17.7539
52	60	-4.8231
53	60	-1.5143
54	60	2.1517
56	60	13.4073
57	60	17.1798
58	60	32.295
