111
detection	body_part	cost
1	7	-2.7494
2	7	-4.8664
3	8	-3.7785
4	13	-1.1304
5	11	9.2102
6	11	9.2102
7	11	9.2102
8	6	-2.0786
9	6	-3.8628
10	12	-1.2623
11	14	-1.9063
12	6	-3.0766
13	8	0.56498
14	12	-2.7668
15	13	-2.8933
16	14	-1.7372
17	2	-5.2055
18	11	9.2102
19	1	-3.785
20	1	0.090628
21	11	9.2102
22	12	0.27238
23	11	9.2102
24	2	0.18522
25	1	-5.904
26	9	0.67518
27	1	-1.2048
28	11	9.2102
29	9	-1.497
30	10	0.13954
31	10	0.96288
32	1	-0.61929
33	5	0.11274
34	9	-3.0371
35	11	9.2102
36	3	-0.51645
37	3	-1.3394
38	5	0.35573
39	5	-0.25439
40	8	-1.1001
41	11	9.2102
42	9	-1.788
43	10	-1.746
44	11	-1.4833
45	11	9.2102
46	11	9.2102
47	5	-0.37109
48	8	-1.4537
49	5	0.027715
50	8	-1.0137
51	10	0.55736
52	11	9.2102
53	11	-1.201
54	3	-1.0945
55	3	-3.3571
56	3	0.70699
57	4	1.21
58	4	0.93449
59	5	1.2522
60	5	0.16203
61	8	1.3343
62	13	1.1068
63	14	1.1505
64	14	0.96211
65	2	-4.5135
66	6	0.94859
67	4	1.0535
68	5	-0.94723
69	5	-0.69087
70	8	0.19549
71	13	-0.42479
72	11	9.2102
73	6	-1.4706
74	1	-0.32093
75	6	-1.8562
76	4	0.30946
77	5	0.78848
78	5	1.3663
79	13	-3.4773
80	11	9.2102
81	14	-0.73244
82	1	0.81601
83	6	-0.47074
84	1	0.25682
85	4	0.29654
86	5	0.66529
87	5	0.62515
88	11	9.2102
89	14	-1.8431
90	1	-4.7921
91	4	-1.5505
92	7	-0.95196
93	13	0.52693
94	12	-2.2155
95	3	1.303
96	3	-0.97812
97	4	-2.075
98	11	9.2102
99	9	-0.19753
100	10	-0.43995
101	10	-2.2277
102	11	0.29899
103	3	-3.28
104	4	-1.6306
105	4	0.84613
106	9	1.1517
107	9	-1.9218
108	11	9.2102
109	11	-2.9371
110	3	-1.4346
111	9	1.2971
detection1	detection2	cost
1	2	-4.8231
5	6	60.6691
5	7	54.993
6	7	-1.8214
8	9	-3.7143
8	12	-4.8231
9	12	-4.8231
3	13	-3.2674
10	14	-5.6071
4	15	-3.7143
11	16	-4.8231
5	18	0.53071
6	18	55.0789
7	18	49.4118
19	20	-3.7143
5	21	31.1069
6	21	23.3135
7	21	17.7539
18	21	24.7342
10	22	-1.5143
14	22	-3.2674
5	23	7.7607
6	23	47.6858
7	23	42.0408
18	23	0.30445
21	23	17.1071
17	24	-3.2674
19	25	-5.6071
20	25	-3.2674
19	27	-2.1462
20	27	-3.7143
25	27	-3.2674
5	28	48.5554
6	28	8.783
7	28	4.6202
18	28	42.0408
21	28	9.9513
23	28	34.3146
26	29	-4.8231
30	31	-5.6071
19	32	-1.5143
20	32	-1.5143
25	32	-3.2674
27	32	-4.8231
26	34	-3.7143
29	34	-4.8231
5	35	58.6147
6	35	6.2802
7	35	5.8845
18	35	51.9369
21	35	20.0604
23	35	44.1649
28	35	2.6933
36	37	-5.6071
33	38	-4.8231
33	39	-4.8231
38	39	-3.7143
3	40	8.1089
13	40	4.0138
5	41	33.2734
6	41	25.5573
7	41	20.4477
18	41	26.0415
21	41	0.071429
23	41	18.2456
28	41	9.9513
35	41	19
26	42	-1.5143
29	42	-2.1462
34	42	-4.8231
30	43	-3.7143
31	43	-3.2674
5	44	8.6726
6	44	67.5011
7	44	61.9191
18	44	7.2837
21	44	36.6892
23	44	12.8867
28	44	53.1896
35	44	62.5357
41	44	36.0357
5	45	46.3717
6	45	15.293
7	45	11.4286
18	45	39.3267
21	45	8.783
23	45	31.5222
28	45	-0.67521
35	45	5.8845
41	45	5.8845
44	45	49.3173
5	46	44.5794
6	46	16.7404
7	46	12.6213
18	46	37.4927
21	46	7.2837
23	46	29.6887
28	46	0.53071
35	46	7.7607
41	46	4.0138
44	46	47.4255
45	46	-5.6071
33	47	-3.2674
38	47	-3.2674
39	47	-5.6071
3	48	9.9513
13	48	5.8845
40	48	-5.6071
33	49	-2.1462
38	49	-1.5143
39	49	-4.8231
47	49	-5.6071
3	50	9.6406
13	50	5.75
40	50	-4.8231
48	50	-5.6071
30	51	-1.5143
31	51	-0.67521
43	51	-4.8231
5	52	10.4572
6	52	56.7736
7	52	51.2701
18	52	3.8571
21	52	26.0415
23	52	4.6202
28	52	42.0408
35	52	51.2091
41	52	24.7342
44	52	4.0138
45	52	37.9286
46	52	36.0357
5	53	10.4572
6	53	67.8585
7	53	62.3051
18	53	8.5614
21	53	37.0526
23	53	13.6628
28	53	53.337
35	53	62.5613
41	53	36.0768
44	53	-5.6071
45	53	49.2857
46	53	47.3929
52	53	3.8571
36	54	-3.7143
37	54	-3.2674
36	55	-2.1462
37	55	-3.2674
54	55	-3.7143
36	56	0.96511
37	56	-0.67521
54	56	0.071429
55	56	-3.7143
57	58	-5.6071
33	59	-0.67521
38	59	-3.2674
39	59	-0.67521
47	59	-1.5143
49	59	0.30445
33	60	-1.5143
38	60	-3.7143
39	60	-2.1462
47	60	-3.2674
49	60	-1.5143
59	60	-5.6071
3	61	11.4286
13	61	7.7607
40	61	-2.1462
48	61	-3.2674
50	61	-4.8231
4	62	12.8867
15	62	9.4302
11	63	11.9882
16	63	11.4286
11	64	10.4572
16	64	9.4302
63	64	-3.7143
17	65	8.1089
24	65	4.0138
8	66	11.4286
9	66	11.8034
12	66	9.6406
57	67	-4.8231
58	67	-5.6071
33	68	0.071429
38	68	-1.5143
39	68	-1.5143
47	68	-3.2674
49	68	-2.1462
59	68	-3.2674
60	68	-4.8231
33	69	0.30445
38	69	-0.67521
39	69	-1.8214
47	69	-3.7143
49	69	-3.2674
59	69	-1.5143
60	69	-3.2674
68	69	-5.6071
3	70	13.6628
13	70	9.6406
40	70	-1.8214
48	70	-3.7143
50	70	-3.2674
61	70	-3.2674
4	71	13.4073
15	71	9.6406
62	71	-1.5143
5	72	15.3715
6	72	54.156
7	72	48.7787
18	72	8.1089
21	72	23.8324
23	72	6.2802
28	72	38.904
35	72	47.6858
41	72	21.4551
44	72	8.6726
45	72	34.3146
46	72	32.4299
52	72	-2.1462
53	72	8.1089
8	73	13.4073
9	73	13.4073
12	73	11.4286
66	73	-4.8231
19	74	7.7607
20	74	7.7607
25	74	5.8845
27	74	4.0138
32	74	1.9643
8	75	13.6628
9	75	13.3214
12	75	11.523
66	75	-3.2674
73	75	-5.6071
57	76	-3.2674
58	76	-3.7143
67	76	-5.6071
33	77	3.5372
38	77	3.2076
39	77	0.96511
47	77	-0.67521
49	77	-1.5143
59	77	2.6933
60	77	0.96511
68	77	-1.5143
69	77	-3.2674
33	78	7.2837
38	78	7.7607
39	78	4.6202
47	78	3.5372
49	78	1.9643
59	78	8.1089
60	78	6.2802
68	78	4.0138
69	78	2.1517
77	78	-1.8214
4	79	15.9133
15	79	12.262
62	79	-3.2674
71	79	-3.2674
5	80	16.443
6	80	56.5502
7	80	51.2091
18	80	9.6406
21	80	26.3605
23	80	8.6726
28	80	41.1652
35	80	49.7883
41	80	23.7178
44	80	7.7607
45	80	36.4045
46	80	34.5282
52	80	-1.5143
53	80	6.9156
72	80	-4.8231
11	81	14.0819
16	81	12.8867
63	81	-2.1462
64	81	-3.7143
19	82	9.6406
20	82	10.4572
25	82	7.7607
27	82	6.9156
32	82	4.4715
74	82	-3.2674
8	83	15.9133
9	83	15.293
12	83	13.6628
66	83	-0.67521
73	83	-3.2674
75	83	-4.8231
19	84	10.4572
20	84	9.6406
25	84	8.6726
27	84	5.8845
32	84	4.4715
74	84	-3.2674
82	84	0.071429
57	85	-1.8214
58	85	-1.5143
67	85	-3.2674
76	85	-4.8231
33	86	5.1977
38	86	4.6202
39	86	2.6933
47	86	0.96511
49	86	0.30445
59	86	3.5372
60	86	1.9643
68	86	-0.67521
69	86	-2.1462
77	86	-5.6071
78	86	-1.5143
33	87	6.1496
38	87	5.8845
39	87	3.5372
47	87	1.9643
49	87	0.96511
59	87	5.1977
60	87	3.5372
68	87	0.96511
69	87	-0.67521
77	87	-4.8231
78	87	-3.2674
86	87	-5.6071
5	88	28.663
6	88	39.9349
7	88	35.0367
18	88	20.6393
21	88	12.9744
23	88	14.0819
28	88	23.8324
35	88	31.5222
41	88	7.2837
44	88	26.0415
45	88	18.2456
46	88	16.443
52	88	14.6553
53	88	25.5573
72	88	9.9513
80	88	11.523
11	89	16.443
16	89	15.3715
63	89	-1.5143
64	89	-1.5143
81	89	-4.8231
19	90	11.523
20	90	11.523
25	90	9.6406
27	90	7.7607
32	90	5.75
74	90	-3.7143
82	90	-3.2674
84	90	-3.2674
57	91	0.96511
58	91	0.30445
67	91	-1.5143
76	91	-3.2674
85	91	-3.2674
1	92	26.5714
2	92	24.7342
4	93	19.269
15	93	15.5276
62	93	0.96511
71	93	-1.5143
79	93	-3.2674
10	94	19.0675
14	94	17.1798
22	94	13.6628
36	95	7.6429
37	95	7.7607
54	95	3.8571
55	95	4.4715
56	95	6.1496
36	96	9.4302
37	96	8.6726
54	96	6.1496
55	96	4.4715
56	96	3.8571
95	96	0.071429
57	97	4.4715
58	97	4.0138
67	97	2.1517
76	97	0.30445
85	97	-0.67521
91	97	-3.7143
5	98	42.4729
6	98	32.6536
7	98	28.8606
18	98	34.5282
21	98	15.293
23	98	27.4026
28	98	16.7404
35	98	21.3932
41	98	7.7607
44	98	40.3859
45	98	9.9513
46	98	8.783
52	98	29.0571
53	98	39.8214
72	98	24.2301
80	98	25.5573
88	98	6.9156
26	99	14.0819
29	99	12.8867
34	99	10.4572
42	99	8.1089
30	100	13.6628
31	100	14.5743
43	100	10.3572
51	100	7.7607
30	101	12.262
31	101	12.8867
43	101	8.6726
51	101	6.2802
100	101	-3.7143
5	102	22.7857
6	102	66.3214
7	102	61.1144
18	102	17.7539
21	102	36.6486
23	102	18.7964
28	102	50.5648
35	102	58.6147
41	102	33.2734
44	102	8.6726
45	102	45.2968
46	102	43.4667
52	102	6.9156
53	102	6.9156
72	102	5.8845
80	102	3.2076
88	102	19.6016
98	102	32.25
36	103	10.4572
37	103	9.9513
54	103	6.9156
55	103	5.8845
56	103	5.8845
95	103	-1.5143
96	103	-4.8231
57	104	6.2802
58	104	5.8845
67	104	4.0138
76	104	2.1517
85	104	0.96511
91	104	-1.8214
97	104	-5.6071
57	105	8.783
58	105	7.7607
67	105	6.1496
76	105	4.6202
85	105	4.6202
91	105	0.53071
97	105	-1.5143
104	105	-1.8214
26	106	16.443
29	106	15.3715
34	106	12.8867
42	106	10.4572
99	106	-4.8231
26	107	15.293
29	107	13.6628
34	107	11.523
42	107	9.5357
99	107	-3.2674
106	107	-1.8214
5	108	26.624
6	108	56.8571
7	108	51.9068
18	108	19.6016
21	108	28.663
23	108	17.1798
28	108	40.7586
35	108	48.1706
41	108	24.0034
44	108	16.5921
45	108	35.0367
46	108	33.2734
52	108	8.6726
53	108	15.293
72	108	4.0138
80	108	2.6933
88	108	9.4302
98	108	20.9559
102	108	4.0138
5	109	24.7342
6	109	65.3443
7	109	60.2209
18	109	19.269
21	109	36.0768
23	109	19.6016
28	109	49.4432
35	109	57.2457
41	109	32.295
44	109	11.1425
45	109	43.9913
