146
detection	body_part	cost
1	7	-4.1483
2	7	-2.7747
3	7	0.42208
4	7	-2.3267
5	12	0.75569
6	12	-0.92352
7	7	-1.4588
8	7	-1.7433
9	12	-1.2748
10	12	-1.4197
11	11	9.2102
12	11	9.2102
13	12	-0.065027
14	6	0.94279
15	8	0.25117
16	12	0.3845
17	5	-4.9324
18	5	0.055909
19	6	-0.077832
20	8	0.83634
21	6	-1.737
22	9	0.9504
23	5	1.2917
24	6	0.71101
25	6	0.60355
26	11	-0.29457
27	9	0.063968
28	4	-4.0918
29	11	9.2102
30	11	-0.65566
31	11	-0.40922
32	9	0.003654
33	9	-0.64907
34	9	-0.31542
35	3	-3.4848
36	3	-4.9049
37	4	-2.4843
38	9	-0.5647
39	10	0.52453
40	10	0.089436
41	10	0.06819
42	11	-1.0887
43	11	-0.76141
44	9	-0.021451
45	9	-2.521
46	10	0.49618
47	10	0.00098932
48	11	-0.32121
49	11	-0.91488
50	9	-0.048756
51	9	-0.01768
52	9	-1.1497
53	10	1.2443
54	11	-0.24256
55	11	-0.2145
56	9	-0.066553
57	2	-5.3106
58	1	-7.2047
59	12	0.54862
60	13	0.91746
61	13	1.0615
62	14	1.1706
63	14	-0.019526
64	14	0.13932
65	12	-0.82979
66	13	0.43669
67	13	0.70078
68	14	0.062348
69	14	-0.81325
70	1	1.1065
71	12	-1.8811
72	12	-1.3839
73	13	0.58387
74	13	0.64825
75	14	0.7348
76	12	-1.2144
77	12	-0.60958
78	13	1.1601
79	13	1.1034
80	13	1.3138
81	14	-0.52429
82	14	-0.46205
83	14	0.15658
84	6	-4.0179
85	8	1.075
86	8	0.84358
87	1	0.71046
88	1	0.18869
89	11	9.2102
90	14	0.083162
91	7	-0.82672
92	8	-0.12681
93	8	0.55382
94	1	0.26209
95	6	-0.4825
96	11	9.2102
97	7	-2.1396
98	8	1.1134
99	8	-0.79558
100	1	0.52118
101	1	-0.43941
102	1	-1.1679
103	11	9.2102
104	11	9.2102
105	11	9.2102
106	8	1.0075
107	11	9.2102
108	4	0.36953
109	11	9.2102
110	8	1.1307
111	8	1.2439
112	11	9.2102
113	3	0.37449
114	3	-0.96614
115	3	0.78944
116	10	0.23699
117	4	-2.1635
118	5	-0.41122
119	3	0.70707
120	2	0.51848
121	2	0.089289
122	11	9.2102
123	3	1.3005
124	3	0.24373
125	10	-0.21065
126	5	-2.422
127	11	9.2102
128	2	-1.5458
129	11	9.2102
130	3	0.59162
131	10	-1.2006
132	10	-0.62485
133	11	9.2102
134	11	-0.56718
135	14	0.25651
136	11	-0.23023
137	5	1.2453
138	11	9.2102
139	10	-0.33208
140	10	-0.93343
141	11	9.2102
142	2	0.11419
143	2	1.0486
144	11	9.2102
145	10	0.35895
146	14	0.10045
detection1	detection2	cost
1	2	-5.6071
1	3	-3.7143
2	3	-5.6071
1	4	-4.8231
2	4	-5.6071
3	4	-4.8231
5	6	-3.7143
1	7	-3.2674
2	7	-2.1462
3	7	-0.67521
4	7	-3.2674
1	8	-3.7143
2	8	-3.2674
3	8	-2.1462
4	8	-4.8231
7	8	-5.6071
5	9	-4.8231
6	9	-4.8231
5	10	-3.2674
6	10	-5.6071
9	10	-5.6071
11	12	-5.6071
5	13	0.96511
6	13	-2.1462
9	13	-1.5143
10	13	-3.2674
5	16	-1.5143
6	16	-1.5143
9	16	-3.7143
10	16	-3.2674
13	16	-1.5143
17	18	-3.7143
14	19	-1.5143
15	20	-4.8231
14	21	-2.1462
19	21	-4.8231
17	23	-3.7143
18	23	-2.1462
14	24	1.9643
19	24	-3.2674
21	24	-3.2674
14	25	-1.5143
19	25	-2.1462
21	25	-4.8231
24	25	-1.8214
11	26	0.30445
12	26	0.96511
22	27	-4.8231
11	29	22.4287
12	29	24.2301
26	29	19.0675
11	30	2.1517
12	30	2.6933
26	30	-5.6071
29	30	19
11	31	2.6933
12	31	2.1517
26	31	-1.5143
29	31	24.6786
30	31	-1.8214
22	32	-3.7143
27	32	-4.8231
22	33	-2.1462
27	33	-4.8231
32	33	-3.7143
22	34	-0.67521
27	34	-3.2674
32	34	-1.8214
33	34	-5.6071
35	36	-5.6071
28	37	-5.6071
22	38	27.0414
27	38	28.663
32	38	26.624
33	38	30.4044
34	38	32.295
39	40	-5.6071
39	41	-3.7143
40	41	-5.6071
11	42	3.8571
12	42	4.0138
26	42	-3.2674
29	42	20.9559
30	42	-4.8231
31	42	-3.2674
11	43	4.0138
12	43	3.8571
26	43	-2.1462
29	43	22.8448
30	43	-3.2674
31	43	-4.8231
42	43	-5.6071
22	44	1.9643
27	44	-0.67521
32	44	0.30445
33	44	-3.2674
34	44	-4.8231
38	44	34.1429
22	45	23.7178
27	45	25.1758
32	45	23.0214
33	45	26.7811
34	45	28.663
38	45	-3.2674
44	45	30.4044
39	46	-5.6071
40	46	-4.8231
41	46	-3.2674
39	47	-3.2674
40	47	-4.8231
41	47	-5.6071
46	47	-3.7143
11	48	5.8845
12	48	6.2802
26	48	-1.8214
29	48	19.269
30	48	-3.7143
31	48	-0.67521
42	48	-4.8231
43	48	-3.2674
11	49	5.75
12	49	5.8845
26	49	-1.5143
29	49	21.1441
30	49	-3.2674
31	49	-2.1462
42	49	-5.6071
43	49	-4.8231
48	49	-5.6071
22	50	1.9643
27	50	-0.67521
32	50	-0.67521
33	50	-3.2674
34	50	-3.7143
38	50	32.295
44	50	-4.8231
45	50	28.4643
22	51	3.2076
27	51	0.53071
32	51	0.96511
33	51	-2.1462
34	51	-3.2674
38	51	34.1859
44	51	-5.6071
45	51	30.3571
50	51	-5.6071
22	52	22.4287
27	52	23.7178
32	52	21.4551
33	52	25.1758
34	52	27.0414
38	52	-0.67521
44	52	28.663
45	52	-4.8231
50	52	26.624
51	52	28.5141
