146
detection	body_part	cost
1	8	-0.85663
2	8	-3.3916
3	5	-0.039251
4	8	0.27406
5	5	1.0132
6	7	0.23219
7	7	-0.49303
8	7	-2.1375
9	8	0.8541
10	8	0.50271
11	14	-1.928
12	8	-0.36216
13	14	-2.964
14	7	-0.74674
15	14	-2.0078
16	7	0.66637
17	13	0.18783
18	6	-0.3067
19	13	0.011146
20	13	0.062306
21	6	-0.8535
22	6	-1.526
23	6	-1.4632
24	6	-0.30106
25	13	-0.46325
26	11	9.2102
27	6	-0.5072
28	10	1.1501
29	13	0.64045
30	2	-0.15182
31	13	0.5875
32	2	0.27819
33	2	-0.37371
34	2	-0.78224
35	1	-0.66082
36	12	-0.4044
37	12	-0.44494
38	2	-0.31757
39	7	0.39739
40	1	-0.86423
41	1	-2.2794
42	1	-1.3528
43	2	-0.11665
44	2	0.0083368
45	7	-0.48099
46	7	-1.8439
47	1	-1.9632
48	1	-1.3327
49	12	-0.87318
50	12	-0.82149
51	12	-0.45408
52	2	-2.9746
53	1	-1.4135
54	2	-0.24517
55	7	-1.6333
56	7	-3.132
57	1	-0.99799
58	1	-0.70409
59	8	0.55172
60	9	0.22082
61	9	0.072523
62	12	-0.71102
63	12	-0.60159
64	11	9.2102
65	7	-2.6782
66	7	-0.66072
67	8	1.252
68	8	0.46142
69	12	-0.45947
70	12	-0.65674
71	13	0.67262
72	11	-1.8359
73	3	0.9269
74	11	9.2102
75	11	9.2102
76	11	-1.2382
77	14	0.39871
78	6	-0.42274
79	3	0.71403
80	3	0.38089
81	3	0.42443
82	12	0.83545
83	11	9.2102
84	13	-0.48928
85	6	-0.70021
86	8	1.3143
87	12	0.30198
88	12	-0.71693
89	13	0.059893
90	6	-0.57572
91	12	-1.5115
92	6	-2.1723
93	13	0.49225
94	13	0.57374
95	6	-0.29148
96	11	9.2102
97	13	1.1389
98	1	-0.89372
99	10	1.0511
100	9	-0.091881
101	2	-0.69302
102	1	-4.7235
103	5	0.17112
104	9	0.32559
105	9	-0.34978
106	10	0.63544
107	5	-3.0025
108	9	-0.22907
109	2	-3.5325
110	4	0.73692
111	5	-0.10512
112	5	-4.0758
113	5	-2.3949
114	9	-0.94811
115	9	-0.51639
116	9	0.34369
117	11	9.2102
118	4	0.30715
119	5	0.48962
120	5	-2.9467
121	5	-1.5129
122	9	-1.2746
123	9	-0.54665
124	10	-1.609
125	11	9.2102
126	11	0.045874
127	11	-0.25186
128	11	9.2102
129	3	-0.041664
130	3	-0.31405
131	4	0.19314
132	5	-1.3482
133	5	0.19196
134	10	-2.1983
135	11	9.2102
136	14	-0.66921
137	4	0.54422
138	4	-0.038716
139	4	-0.4978
140	10	0.24042
141	11	9.2102
142	3	-3.2844
143	4	0.3722
144	3	-0.99899
145	10	0.86957
146	3	0.99328
detection1	detection2	cost
1	2	-3.2674
1	4	0.96511
2	4	-1.8214
3	5	-4.8231
6	7	-5.6071
6	8	-2.1462
7	8	-3.2674
1	9	17.9658
2	9	19.7992
4	9	17.1071
1	10	19.4026
2	10	21.3932
4	10	18.8644
9	10	-5.6071
1	12	20.6393
2	12	22.4287
4	12	19.6016
9	12	-4.8231
10	12	-5.6071
11	13	-4.8231
6	14	0.96511
7	14	-0.67521
8	14	-3.7143
11	15	-2.1462
13	15	-4.8231
6	16	3.5372
7	16	1.9643
8	16	-1.5143
14	16	-4.8231
17	19	-1.5143
17	20	-4.8231
19	20	-3.7143
18	21	-5.6071
18	22	-3.2674
21	22	-3.7143
18	23	-1.5143
21	23	-1.8214
22	23	-5.6071
18	24	0.30445
21	24	0.071429
22	24	-3.7143
23	24	-5.6071
17	25	-0.67521
19	25	-5.6071
20	25	-3.2674
18	27	-0.67521
21	27	-1.5143
22	27	-4.8231
23	27	-5.6071
24	27	-4.8231
17	29	3.5372
19	29	-2.1462
20	29	0.96511
25	29	-3.2674
17	31	1.9643
19	31	-1.8214
20	31	-0.67521
25	31	-3.7143
29	31	-3.2674
30	32	-1.5143
30	33	-3.2674
32	33	-5.6071
30	34	-5.6071
32	34	-1.8214
33	34	-3.7143
36	37	-5.6071
30	38	-2.1462
32	38	-4.8231
33	38	-5.6071
34	38	-3.2674
6	39	24.6229
7	39	23.3135
8	39	19.269
14	39	16.7404
16	39	14.0819
35	40	-3.2674
35	41	-5.6071
40	41	-3.7143
35	42	9.9513
40	42	5.8845
41	42	9.6406
30	43	-0.67521
32	43	-3.2674
33	43	-3.7143
34	43	-2.1462
38	43	-5.6071
30	44	-1.5143
32	44	-2.1462
33	44	-3.2674
34	44	-3.2674
38	44	-4.8231
43	44	-5.6071
6	45	27.2998
7	45	25.9881
8	45	21.9459
14	45	19.4026
16	45	16.7404
39	45	-4.8231
6	46	25.9881
7	46	24.6229
8	46	20.6393
14	46	17.9658
16	46	15.293
39	46	-5.6071
45	46	-5.6071
35	47	-3.2674
40	47	-4.8231
41	47	-4.8231
42	47	7.6429
35	48	-3.2674
40	48	-1.5143
41	48	-4.8231
42	48	11.4286
47	48	-3.7143
36	49	-3.2674
37	49	-2.1462
36	50	-3.7143
37	50	-3.2674
49	50	-5.6071
36	51	-3.2674
37	51	-3.7143
49	51	-3.7143
50	51	-5.6071
30	52	9.4302
32	52	3.5372
33	52	5.1977
34	52	8.6726
38	52	4.4715
43	52	4.0138
44	52	5.8845
35	53	10.4572
40	53	6.2802
41	53	9.9513
42	53	-5.6071
47	53	7.7607
48	53	11.523
30	54	0.96511
32	54	-1.5143
33	54	-1.8214
34	54	-0.67521
38	54	-3.7143
43	54	-5.6071
44	54	-4.8231
52	54	3.8571
6	55	28.663
7	55	27.2998
8	55	23.3135
14	55	20.6393
16	55	17.9658
39	55	-3.2674
45	55	-5.6071
46	55	-4.8231
6	56	27.4026
7	56	25.9881
8	56	22.0674
14	56	19.269
16	56	16.5921
39	56	-3.7143
45	56	-4.8231
46	56	-5.6071
55	56	-5.6071
35	57	-1.8214
40	57	-2.1462
41	57	-3.7143
42	57	9.6406
47	57	-4.8231
48	57	-4.8231
53	57	9.5357
35	58	-1.5143
40	58	-0.67521
41	58	-3.2674
42	58	11.523
47	58	-3.2674
48	58	-5.6071
53	58	11.4286
57	58	-5.6071
1	59	33.8406
2	59	31.1069
4	59	25.5573
9	59	30.3571
10	59	31.8878
12	59	30.8274
60	61	-5.6071
36	62	-1.5143
37	62	-0.67521
49	62	-5.6071
50	62	-4.8231
51	62	-3.2674
36	63	-1.8214
37	63	-1.5143
49	63	-4.8231
50	63	-5.6071
51	63	-4.8231
62	63	-5.6071
26	64	3.8571
6	65	28.8606
7	65	27.4026
8	65	23.5452
14	65	20.6393
16	65	17.9658
39	65	-1.8214
45	65	-3.2674
46	65	-3.7143
55	65	-4.8231
56	65	-5.6071
6	66	26.624
7	66	25.0659
8	66	21.3932
14	66	18.2456
16	66	15.6053
39	66	-0.67521
45	66	-0.67521
46	66	-2.1462
55	66	-1.5143
56	66	-3.2674
65	66	-3.7143
1	67	36.2
2	67	33.3612
4	67	27.8615
9	67	33.0089
10	67	34.5282
12	67	33.4488
59	67	-4.8231
1	68	35.6638
2	68	32.9647
4	68	27.4026
9	68	31.5222
10	68	33.0089
12	68	31.8878
59	68	-5.6071
67	68	-5.6071
36	69	0.96511
37	69	1.9643
49	69	-3.2674
50	69	-2.1462
51	69	-0.67521
62	69	-4.8231
63	69	-3.2674
36	70	0.30445
37	70	0.96511
49	70	-3.7143
50	70	-3.2674
51	70	-2.1462
62	70	-5.6071
63	70	-4.8231
69	70	-5.6071
17	71	15.293
19	71	10.3572
20	71	12.6213
25	71	8.783
29	71	5.1977
31	71	5.8845
26	72	15.6053
64	72	11.523
26	74	7.7607
64	74	-3.2674
72	74	9.6406
26	75	8.1089
64	75	-2.1462
72	75	7.7607
74	75	-5.6071
26	76	16.7404
64	76	11.8034
72	76	-5.6071
74	76	9.5357
75	76	7.6429
11	77	24.6786
13	77	24.0034
15	77	23.5452
18	78	19.4026
21	78	17.9658
22	78	20.6393
23	78	22.0674
24	78	23.5452
27	78	20.8929
73	79	-3.2674
73	80	-3.7143
79	80	-5.6071
73	81	-3.2674
79	81	-3.7143
80	81	-5.6071
36	82	18.7964
37	82	20.4477
49	82	15.3715
50	82	17.1071
51	82	18.8644
62	82	14.6553
63	82	16.443
69	82	12.262
70	82	14.0819
26	83	41.7143
64	83	38.5552
72	83	57.1072
74	83	39.9726
75	83	41.8597
76	83	56.9684
17	84	15.9133
19	84	13.3214
20	84	13.6628
25	84	11.4286
29	84	9.9513
31	84	7.6429
71	84	3.5372
18	85	20.8929
21	85	19.4026
22	85	21.9459
23	85	23.3135
24	85	24.7342
27	85	22.0674
78	85	-5.6071
1	86	46.7032
2	86	43.4667
4	86	38.243
9	86	45.1269
10	86	46.637
12	86	45.5338
59	86	7.2837
67	86	4.6202
68	86	6.1496
36	87	21.3932
37	87	23.0214
49	87	17.8953
50	87	19.6016
51	87	21.3311
62	87	17.1071
63	87	18.8644
69	87	14.6553
70	87	16.443
82	87	-4.8231
36	88	16.7404
37	88	18.2456
49	88	12.9744
50	88	14.5743
